,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
79860,56148,2022-08-01,Departamento,120.0,55.0,2,1,3,,,50.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Balvanera,U,-58.4007328757776,-34.6193449448718,10325.9501595231,2022,COMUNA 3
79887,55492,2022-10-01,Departamento,36.0,36.0,1,1,1,,0.0,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,San Cristóbal,N,-58.3964312204596,-34.6230010898322,8034.40796370844,2022,COMUNA 3
79938,56476,2021-07-01,Departamento,87.0,64.0,2,1,3,0.0,No,6 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4028835620141,-34.6175168181135,10968.4233452871,2021,COMUNA 3
79948,55818,2022-06-01,Departamento,64.0,54.0,2,1,3,,0,4,,,,,1,,,1,,,,,,,,,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.4029442536094,-34.6211229362499,11224.9497064886,2022,COMUNA 3
79995,57137,2021-04-01,Departamento,50.0,50.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,N,-58.3962802052708,-34.613985767977,7562.34970584444,2021,COMUNA 3
80032,56482,2021-12-01,Departamento,44.0,44.0,1,1,2,0.0,No,45 años,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3897976204326,-34.6176666278873,7205.49638827943,2021,COMUNA 3
80063,56150,2022-10-01,Departamento,320.0,160.0,6,2,7,,0.0,10.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.3963708063345,-34.6193949627611,52685.5489020994,2022,COMUNA 3
80076,58125,2022-02-01,Departamento,37.0,37.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,N,-58.3940088723662,-34.6086015086416,6422.99692387824,2022,COMUNA 3
80110,59111,2022-01-01,Departamento,17.0,17.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3960990755666,-34.6031673633706,4623.35347398923,2022,COMUNA 3
80115,55494,2022-07-01,Departamento,36.0,36.0,1,1,2,,,152,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.3920689517064,-34.6230509584824,6718.84459666606,2022,COMUNA 3
80135,59774,2021-10-01,Departamento,40.0,40.0,1,1,1,0.0,No,30 años,No,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3851360914163,-34.5996854951332,5343.17034224516,2021,COMUNA 3
80174,57133,2021-04-01,Departamento,30.0,25.0,0,1,1,0.0,No,30 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4050037677933,-34.6138855963987,4481.39241827819,2021,COMUNA 3
80196,57465,2022-04-01,Departamento,55.0,50.0,2,1,3,0.0,Sí,30 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,U,-58.3984308578216,-34.6121577191673,3056839.95041703,2022,COMUNA 3
80262,59765,2021-08-01,Departamento,42.0,40.0,1,1,2,0.0,No,45 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4047607754499,-34.5994611060865,8710.03555442237,2021,COMUNA 3
80264,59440,2022-01-01,Departamento,100.0,95.0,3,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.396068896668,-34.601364293987,13659.9079913318,2022,COMUNA 3
80356,55161,2022-11-01,Departamento,40.0,35.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,San Cristóbal,S,-58.4008237838661,-34.6247541246013,5891.62423049235,2022,COMUNA 3
80479,56809,2022-01-01,Departamento,151.0,151.0,3,2,4,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3941294584655,-34.6158137806007,9180508.93232816,2022,COMUNA 3
80511,58780,2022-02-01,Departamento,66.0,66.0,1,1,2,0.0,No,70 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4004905726234,-34.6049204410788,8028.7461548478,2022,COMUNA 3
80520,56148,2022-04-01,Departamento,30.0,0.0,1,1,2,0.0,No,30 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,U,-58.4007328757776,-34.6193449448718,8518.41292496862,2022,COMUNA 3
80550,56809,2022-06-01,Departamento,151.0,151.0,3,2,4,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,San Cristóbal,U,-58.3941294584655,-34.6158137806007,7221571.39366942,2022,COMUNA 3
80669,58446,2022-01-01,Departamento,31.0,31.0,0,1,1,0.0,0,8 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4114243281868,-34.6065978380527,5884.26805780447,2022,COMUNA 3
80775,55491,2022-07-01,Departamento,41.0,38.0,1,1,2,,0,5,,1,,0,1,0,1,1,,,0,,,,,0,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.3986123508127,-34.622976097032,10451.5360392583,2022,COMUNA 3
80780,59111,2021-08-01,Departamento,70.0,63.0,3,3,3,0.0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3960990755666,-34.6031673633706,12442.9079348891,2021,COMUNA 3
80782,57791,2021-08-01,Departamento,77.0,72.0,2,1,3,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4049430035163,-34.6102794771639,9954.32634791128,2021,COMUNA 3
80832,58453,2021-07-01,Departamento,70.0,70.0,1,1,2,0.0,No,0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,S,-58.3961594414075,-34.6067735004671,8290.08741213563,2021,COMUNA 3
80854,55490,2021-02-01,Departamento,0.0,25.0,0,1,1,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4007934784779,-34.6229510652486,5194.62170600413,2021,COMUNA 3
80913,57788,2022-06-01,Departamento,44.0,39.0,1,1,2,,,8,,,,,,1,,1,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4114853643491,-34.6102039494078,7857.46479454199,2022,COMUNA 3
80938,59766,2021-08-01,Departamento,60.0,54.0,2,1,3,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4025802657357,-34.5994861940001,11198.6171414002,2021,COMUNA 3
81010,55164,2021-05-01,Departamento,31.0,31.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.3942802513604,-34.6248291080187,2212294.35396075,2021,COMUNA 3
81071,56802,2021-03-01,Departamento,38.0,38.0,2,1,3,0.0,No,35 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4093960133192,-34.615638332205,9330.25901259992,2021,COMUNA 3
81113,55491,2022-05-01,Departamento,35.0,35.0,1,1,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.3986123508127,-34.622976097032,7598.48916990682,2022,COMUNA 3
81123,54835,2021-06-01,Departamento,45.0,45.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3943104179778,-34.6266321718313,9195.62003663748,2021,COMUNA 3
81139,54503,2021-07-01,Departamento,35.0,30.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.4008844027197,-34.6283602416349,7142.22915507069,2021,COMUNA 3
81155,57134,2022-06-01,Departamento,36.0,34.0,1,1,2,,,32,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4028228812012,-34.6139106977481,7216.03909702836,2022,COMUNA 3
81162,55165,2021-09-01,Departamento,23.0,19.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3920990684933,-34.6248540245192,5049.29597363282,2021,COMUNA 3
81164,59111,2022-12-01,Departamento,45.0,45.0,2,2,3,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Balvanera,U,-58.3960990755666,-34.6031673633706,8408.59785561632,2022,COMUNA 3
81208,59111,2021-01-01,Departamento,30.0,30.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3960990755666,-34.6031673633706,5698.19444551079,2021,COMUNA 3
81319,55488,2022-12-01,Departamento,65.0,65.0,2,1,3,,0.0,35.0,,1.0,,,1.0,1.0,,,,,,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.4051557257278,-34.6229008847331,9866.08815058982,2022,COMUNA 3
81446,56151,2022-10-01,Departamento,45.0,40.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.394189767586,-34.6194199132388,5562.28243641353,2022,COMUNA 3
81523,58125,2022-10-01,Departamento,40.0,40.0,1,1,2,,,50.0,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Balvanera,U,-58.3940088723662,-34.6086015086416,6798.34520006099,2022,COMUNA 3
81609,57793,2021-05-01,Departamento,47.0,41.0,1,1,2,0.0,0,41 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4005814161266,-34.6103296341794,6778.48562662238,2021,COMUNA 3
81619,57791,2021-08-01,Departamento,22.0,0.0,0,1,1,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4049430035163,-34.6102794771639,5972.59580874677,2021,COMUNA 3
81631,55489,2022-02-01,Departamento,50.0,45.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,N,-58.402974603451,-34.6229259944823,9032.33942420378,2022,COMUNA 3
81650,56809,2022-10-01,Departamento,62.0,47.0,2,1,3,,,66.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3941294584655,-34.6158137806007,7169.16402915522,2022,COMUNA 3
81693,58447,2021-07-01,Departamento,42.0,37.0,1,1,2,0.0,0,39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4092436381747,-34.6066230495608,6887.1495423896,2021,COMUNA 3
81701,57793,2021-06-01,Departamento,47.0,41.0,1,1,2,0.0,0,41 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4005814161266,-34.6103296341794,6568.30002616963,2021,COMUNA 3
81717,58453,2021-12-01,Departamento,70.0,68.0,2,1,3,0.0,No,70 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961594414075,-34.6067735004671,15721.0830289733,2021,COMUNA 3
81815,58123,2022-06-01,Departamento,39.0,39.0,0,1,1,,0,5,,1,,1,0,0,1,1,,,0,,,,,1,1,1,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3983703816525,-34.608551588756,8819.60334081244,2022,COMUNA 3
81873,58449,2021-10-01,Departamento,55.0,55.0,2,1,3,0.0,0,60 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4048822500346,-34.6066733557002,10221.717176469,2021,COMUNA 3
81926,55487,2021-12-01,Departamento,50.0,42.0,1,1,2,0.0,No,0 años,0,No,0,Sí,Sí,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,N,-58.407336845304,-34.6228757360013,12009.1606471324,2021,COMUNA 3
81931,55824,2022-12-01,Departamento,40.0,40.0,2,1,3,,0.0,45.0,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,0,,0.0,,,,,0.0,,Capital Federal,Capital Federal,San Cristóbal,U,-58.3898577463498,-34.621272766074,8408.59785561632,2022,COMUNA 3
81953,59110,2021-01-01,Departamento,36.0,36.0,1,1,2,0,No,35 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3982796875438,-34.6031423889614,13992.2330273098,2021,COMUNA 3
81957,57137,2022-07-01,Departamento,54.0,43.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Balvanera,S,-58.3962802052708,-34.613985767977,9257.07477762879,2022,COMUNA 3
82014,55158,2021-06-01,Departamento,71.0,62.0,2,2,3,0,No,40 años,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4073672921407,-34.6246787903134,10509.2800418714,2021,COMUNA 3
82112,57138,2022-01-01,Departamento,36.0,36.0,1,1,2,0.0,No,50 años,0,Sí,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940993079233,-34.6140107134462,7355.33507225559,2022,COMUNA 3
82150,57137,2021-08-01,Departamento,61.0,56.0,2,1,3,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3962802052708,-34.613985767977,12940.6242522847,2021,COMUNA 3
82196,58784,2021-10-01,Departamento,29.0,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3917679309436,-34.6050202674868,5343.17034224516,2021,COMUNA 3
82268,57463,2021-02-01,Departamento,26.0,22.0,0,1,1,0,No,40 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4027925448375,-34.6121076367296,4583.48974059188,2021,COMUNA 3
82323,55822,2021-03-01,Departamento,65.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.3942199261647,-34.6212229787224,10788.1119833187,2021,COMUNA 3
82338,57795,2022-12-01,Departamento,119.0,108.0,4,2,4,,0.0,45.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.396219817975,-34.6103796353359,16705.0810731578,2022,COMUNA 3
82454,57137,2022-01-01,Departamento,36.0,36.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,S,-58.3962802052708,-34.613985767977,8826.40208670671,2022,COMUNA 3
82479,57791,2022-08-01,Departamento,55.0,54.0,2,1,3,,0.0,35.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4049430035163,-34.6102794771639,9070.0913563379,2022,COMUNA 3
82618,56479,2021-02-01,Departamento,40.0,40.0,0,1,1,0,Sí,30 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.396340603297,-34.6175918983901,6416.88563682863,2021,COMUNA 3
82693,59778,2021-12-01,Departamento,24.0,24.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3764139402876,-34.5997842108997,5240.36100965777,2021,COMUNA 3
82700,56473,2022-03-01,Departamento,20.0,20.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.4094264964708,-34.6174413870617,4138.52894631166,2022,COMUNA 3
82812,58782,2022-04-01,Departamento,35.0,32.0,0,1,1,0.0,   0,60 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,U,-58.3961292571463,-34.6049704321973,5324.00807810539,2022,COMUNA 3
82889,56149,2021-09-01,Departamento,34.0,34.0,1,1,2,0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3985518423998,-34.6193699733054,6732.39463151043,2021,COMUNA 3
82899,54168,2022-08-01,Departamento,20.0,20.0,1,1,1,,,30.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.4140025572259,-34.6300122495581,4883.89534572041,2022,COMUNA 3
83027,57461,2022-03-01,Departamento,51.0,46.0,1,1,2,0.0,0,22 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4071542210739,-34.6120573984232,7524.59808420301,2022,COMUNA 3
83130,57135,2021-06-01,Departamento,46.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.4006419919139,-34.6139357601277,7619.22803035677,2021,COMUNA 3
83162,57796,2021-07-01,Departamento,70.0,70.0,2,2,2,0,Sí,0,No,Sí,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940390148739,-34.6104045774667,11733.6621833304,2021,COMUNA 3
83223,57464,2021-12-01,Departamento,41.0,35.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4006117026749,-34.6121326974321,7860.54151448666,2021,COMUNA 3
83260,58118,2022-05-01,Departamento,39.0,35.0,1,1,2,,0,50,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4092741077892,-34.6084261072044,6754.21259547273,2022,COMUNA 3
83481,57795,2022-11-01,Departamento,119.0,108.0,4,2,4,,0.0,45.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.396219817975,-34.6103796353359,17557.0402068672,2022,COMUNA 3
83528,54503,2021-08-01,Departamento,50.0,44.0,1,1,2,0,0,21 años,0,0,0,0,Sí,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4008844027197,-34.6283602416349,8461.17739572459,2021,COMUNA 3
83697,58782,2021-10-01,Departamento,29.0,29.0,1,1,1,0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961292571463,-34.6049704321973,4646.23508021318,2021,COMUNA 3
83752,54499,2022-03-01,Departamento,37.0,37.0,1,1,2,0.0,No,20 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4096094522602,-34.6282597044947,5079.10370683704,2022,COMUNA 3
83785,58449,2021-06-01,Departamento,40.0,40.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4048822500346,-34.6066733557002,6305.56802512285,2021,COMUNA 3
83809,58777,2021-08-01,Departamento,55.0,53.0,2,1,3,0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,No,Capital Federal,Capital Federal,Balvanera,U,-58.4070325256554,-34.6048451622245,12442.9079348891,2021,COMUNA 3
83827,55490,2022-08-01,Departamento,28.0,28.0,0,1,1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,San Cristóbal,S,-58.4007934784779,-34.6229510652486,5302.51494678216,2022,COMUNA 3
83891,59113,2021-11-01,Departamento,50.0,50.0,2,1,3,0,No,50 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3917378435729,-34.6032171953248,10199.0526162579,2021,COMUNA 3
84011,55164,2021-12-01,Departamento,31.0,31.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.3942802513604,-34.6248291080187,2359800.06716151,2021,COMUNA 3
84023,56804,2022-07-01,Departamento,38.0,34.0,1,1,2,,0,40,,0,,0,0,1,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4050341539806,-34.6156886551801,7017.45991207344,2022,COMUNA 3
84065,56150,2021-04-01,Departamento,42.0,38.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3963708063345,-34.6193949627611,8402.6107842716,2021,COMUNA 3
84093,58782,2022-02-01,Departamento,35.0,32.0,0,1,1,0.0,0,60 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961292571463,-34.6049704321973,6021.55961613585,2022,COMUNA 3
84236,57793,2021-06-01,Departamento,56.0,56.0,2,1,3,0,No,20 años,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4005814161266,-34.6103296341794,9458.35203768427,2021,COMUNA 3
84261,59765,2022-02-01,Departamento,85.0,83.0,2,1,3,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4047607754499,-34.5994611060865,17061.0855790516,2022,COMUNA 3
