,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
995,53478,2022-03-01,Departamento,45.0,40.0,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,N,-58.483866920886,-34.6327889267775,9781.97750946392,2022,COMUNA 10
1002,53151,2021-12-01,Departamento,38.0,35.0,0,1,1,0.0,No,7 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.479536327067,-34.6346449290828,3217909.18249297,2021,COMUNA 10
1069,53482,2021-04-01,Departamento,36.0,36.0,1,1,2,0,No,13 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4751416824908,-34.6328947874992,5321.65349670535,2021,COMUNA 10
1081,52821,2021-12-01,Departamento,40.0,35.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4817497521168,-34.636421434261,7642.19313908425,2021,COMUNA 10
1226,54469,2021-12-01,Departamento,62.0,62.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4750459234345,-34.6274857916564,10480.7220193155,2021,COMUNA 10
1228,56418,2021-12-01,Departamento,50.0,50.0,2,1,3,0.0,No,40 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,U,-58.52937585967,-34.6159963245242,6550.45126207221,2021,COMUNA 10
1278,53480,2022-07-01,Departamento,52.0,52.0,2,1,3,,,45,,,,,1,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,U,-58.479504307377,-34.632841935124,9704.99775073986,2022,COMUNA 10
1294,54138,2022-12-01,Departamento,33.0,30.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,S,-58.4794402765295,-34.6292359455266,5381.50262759445,2022,COMUNA 10
1326,54138,2021-04-01,Departamento,28.0,28.0,1,1,1,0,No,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,N,-58.4794402765295,-34.6292359455266,5601.74052284773,2021,COMUNA 10
1496,52480,2021-03-01,Departamento,52.0,0.0,1,1,2,0,No,15 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.507958997514,-34.6379035034271,10204.9707950312,2021,COMUNA 10
1603,53462,2022-03-01,Departamento,38.0,38.0,1,1,2,0.0,No,50 años,0,0,0,0,0,Sí,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Versalles,U,-58.5187674153651,-34.6323592452026,6960.25322788779,2022,COMUNA 10
1637,52161,2021-08-01,Departamento,48.0,40.0,1,1,2,0,No,8 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4861768852583,-34.6399743152962,6968.0284435379,2021,COMUNA 10
1740,53151,2021-03-01,Departamento,38.0,35.0,0,1,1,0,No,7 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.479536327067,-34.6346449290828,3031212.75373288,2021,COMUNA 10
1779,52482,2021-12-01,Departamento,74.0,71.0,3,2,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5035961641725,-34.6379573804029,13100.9025241444,2021,COMUNA 10
1863,52480,2021-06-01,Departamento,52.0,0.0,1,1,2,0,No,15 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.507958997514,-34.6379035034271,9195.62003663748,2021,COMUNA 10
1896,50829,2021-09-01,Departamento,45.0,45.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,S,-58.5212120799571,-34.6467557217447,10098.5919472656,2021,COMUNA 10
2027,53129,2021-06-01,Departamento,34.0,34.0,1,1,2,0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Versalles,U,-58.5275254801579,-34.6340532195665,6831.03202721642,2021,COMUNA 10
2092,53792,2022-07-01,Departamento,45.0,40.0,1,1,2,,,13,,,,,1,1,,1,,,,,,,,,0,1,,,,,,,,,Capital Federal,Capital Federal,Versalles,U,-58.5165533376137,-34.6305834286878,11944.6126162952,2022,COMUNA 10
2156,54462,2021-03-01,Departamento,30.0,28.0,0,1,1,0,No,30 años,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4903140703793,-34.6273001632326,5831.41188287495,2021,COMUNA 10
2198,51169,2021-05-01,Departamento,0.0,38.0,1,1,2,0,No,20 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4971815323502,-34.6452498121286,8676.46160207665,2021,COMUNA 10
2258,52151,2022-07-01,Departamento,60.0,54.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Luro,S,-58.5079916390425,-34.6397064724655,9704.99775073986,2022,COMUNA 10
2310,55119,2021-11-01,Departamento,44.0,37.0,1,1,2,0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.492430643258,-34.6236675173282,8159.24209300632,2021,COMUNA 10
2347,55776,2021-08-01,Departamento,80.0,70.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.494547036174,-34.6200348373469,11820.7625381446,2021,COMUNA 10
2380,52482,2022-12-01,Departamento,60.0,60.0,2,1,3,,0.0,15.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.5035961641725,-34.6379573804029,11211.4638074884,2022,COMUNA 10
2490,53477,2022-09-01,Departamento,32.0,32.0,1,1,1,,0.0,45.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Floresta,U,-58.4860482233637,-34.6327623641155,4861.55845560625,2022,COMUNA 10
2510,51823,2022-08-01,Departamento,31.0,31.0,1,1,2,,,27.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.5058427738919,-34.641536402537,6697.91361698799,2022,COMUNA 10
2539,54458,2022-04-01,Departamento,27.0,27.0,1,1,1,0.0,No,   0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Floresta,U,-58.4990386628505,-34.6271932321926,6211.34275778962,2022,COMUNA 10
2546,57092,2021-01-01,Departamento,43.0,43.0,1,1,2,0,No,45 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4944177459367,-34.612822890048,6647.89351976259,2021,COMUNA 10
2782,52149,2021-07-01,Departamento,40.0,40.0,1,1,2,0,No,2 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.512354555137,-34.6396524358813,8927.78644383837,2021,COMUNA 10
3263,55440,2021-07-01,Departamento,55.0,55.0,3,1,4,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,S,-58.509846342135,-34.6216497761049,10203.1845072438,2021,COMUNA 10
3363,54466,2022-12-01,Departamento,50.0,50.0,1,1,2,,,,,,,,,1.0,,1.0,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,U,-58.4815894320769,-34.6274064705262,7287.45147486748,2022,COMUNA 10
3386,51498,2021-10-01,Departamento,43.0,40.0,1,1,2,0,No,20 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.497149118066,-34.6434468357812,9292.47016042637,2021,COMUNA 10
3389,53480,2021-01-01,Departamento,43.0,43.0,1,1,2,0,No,30 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.479504307377,-34.632841935124,6299.67052587026,2021,COMUNA 10
3399,53807,2021-10-01,Departamento,60.0,60.0,2,1,3,0,0,50 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4838348097166,-34.630985935805,9501.55073903596,2021,COMUNA 10
3411,54126,2022-08-01,Departamento,54.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Luro,S,-58.5056146539509,-34.6289155987924,6976.99335102915,2022,COMUNA 10
3510,56102,2021-08-01,Departamento,50.0,50.0,1,1,1,0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5010574336366,-34.6181515045399,8212.31923702681,2021,COMUNA 10
3566,52161,2021-04-01,Departamento,42.0,38.0,1,1,1,0,0,0 años,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,N,-58.4861768852583,-34.6399743152962,6582.04511434609,2021,COMUNA 10
3630,54134,2022-03-01,Departamento,40.0,40.0,1,1,2,0.0,No,35 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4881651148609,-34.629129787069,5643.44856315226,2022,COMUNA 10
3885,56762,2022-08-01,Departamento,52.0,49.0,1,1,2,,,47.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4966308809266,-34.6145991379883,6279.29401592624,2022,COMUNA 10
3926,54121,2021-06-01,Departamento,63.0,45.0,1,1,2,0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Versalles,U,-58.5165205219632,-34.6287804640828,7093.7640282632,2021,COMUNA 10
3946,53151,2021-01-01,Departamento,55.0,48.0,1,1,2,0,No,3 años,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,Sí,No,Sí,No,0,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.479536327067,-34.6346449290828,23742.476856295,2021,COMUNA 10
3979,52485,2022-04-01,Departamento,77.0,77.0,3,1,4,0.0,   0,28 años,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Luro,U,-58.4970518924876,-34.6380379033753,13310.0201952635,2022,COMUNA 10
4020,55774,2021-11-01,Departamento,40.0,40.0,1,1,2,0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4989089495336,-34.6199813081873,6346.07718344936,2021,COMUNA 10
4122,51504,2021-01-01,Departamento,54.0,54.0,2,1,3,0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,N,-58.4840596478169,-34.6436068608509,6964.45987784652,2021,COMUNA 10
4132,52161,2022-02-01,Departamento,36.0,33.0,1,1,1,0.0,No,5 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4861768852583,-34.6399743152962,6021.55961613585,2022,COMUNA 10
4246,55783,2022-08-01,Departamento,50.0,45.0,1,1,2,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,N,-58.4792802491726,-34.6202209617351,12558.5880318525,2022,COMUNA 10
4264,56102,2022-06-01,Departamento,32.0,32.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Monte Castro,S,-58.5010574336366,-34.6181515045399,6253.90055075791,2022,COMUNA 10
4290,54468,2021-04-01,Departamento,34.0,34.0,1,1,2,0,0,41 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4772270958227,-34.6274593902648,949495.018622691,2021,COMUNA 10
4346,52482,2021-01-01,Departamento,45.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,S,-58.5035961641725,-34.6379573804029,9338.70756347602,2021,COMUNA 10
4455,53806,2022-02-01,Departamento,38.0,38.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.4860160650327,-34.6309593749199,6021.55961613585,2022,COMUNA 10
4548,51831,2021-12-01,Departamento,31.0,31.0,1,1,2,0.0,No,10 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4883905933658,-34.6417506911373,6441.27707437101,2021,COMUNA 10
4555,55774,2022-10-01,Departamento,65.0,63.0,2,1,3,,,72.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4989089495336,-34.6199813081873,10506.5334910033,2022,COMUNA 10
4792,52155,2022-06-01,Departamento,36.0,33.0,0,1,1,,,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Luro,U,-58.4992657720907,-34.6398140776198,7697.10837016359,2022,COMUNA 10
4847,55774,2022-04-01,Departamento,38.0,38.0,1,1,2,0.0,No,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Monte Castro,U,-58.4989089495336,-34.6199813081873,7453.61130934755,2022,COMUNA 10
4849,52149,2022-05-01,Departamento,65.0,60.0,2,2,3,,0,40,,,,,0,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.512354555137,-34.6396524358813,16547.8208589082,2022,COMUNA 10
4970,53798,2022-12-01,Departamento,45.0,42.0,1,1,2,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,0,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Monte Castro,N,-58.5034660043737,-34.6307454842247,16338.7464932481,2022,COMUNA 10
4989,53129,2021-07-01,Departamento,68.0,65.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Versalles,U,-58.5275254801579,-34.6340532195665,7142.22915507069,2021,COMUNA 10
5151,53480,2021-10-01,Departamento,60.0,60.0,2,1,3,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.479504307377,-34.632841935124,9292.47016042637,2021,COMUNA 10
5192,53471,2021-08-01,Departamento,45.0,40.0,1,1,2,0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4991359780898,-34.6326021693108,5972.59580874677,2021,COMUNA 10
5233,53141,2022-03-01,Departamento,50.0,50.0,2,1,3,0.0,No,45 años,0,Sí,0,0,0,0,0,Sí,0,0,Sí,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5013497518224,-34.634378309829,9217.63265314869,2022,COMUNA 10
5286,53478,2022-02-01,Departamento,42.0,40.0,1,1,2,0.0,0,7 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.483866920886,-34.6327889267775,8028.7461548478,2022,COMUNA 10
5288,55110,2021-10-01,Departamento,57.0,34.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Real,N,-58.5120600368842,-34.6234257268682,9292.47016042637,2021,COMUNA 10
5412,53791,2022-01-01,Departamento,37.0,34.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Versalles,S,-58.5187345496417,-34.630556282975,7355.33507225559,2022,COMUNA 10
5424,52817,2022-01-01,Departamento,36.0,33.0,0,1,1,0.0,0,1 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4904753336466,-34.6363150914013,6304.57291907622,2022,COMUNA 10
5491,53806,2022-03-01,Departamento,42.0,42.0,1,1,2,0.0,No,45 años,   0,Sí,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,No,0,0.0,   0,0.0,0.0,   0,0.0,   0,   0,Capital Federal,Capital Federal,Floresta,U,-58.4860160650327,-34.6309593749199,6584.02332367764,2022,COMUNA 10
5548,56102,2022-09-01,Departamento,47.0,47.0,1,1,1,,0.0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monte Castro,S,-58.5010574336366,-34.6181515045399,2079781.56261992,2022,COMUNA 10
5566,53146,2022-08-01,Departamento,32.0,32.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,S,-58.4904430752628,-34.6345121068882,4744.35547869982,2022,COMUNA 10
5622,55446,2021-09-01,Departamento,85.0,77.0,3,1,4,0,0,30 años,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4967603711652,-34.621811075888,15628.7732517206,2021,COMUNA 10
5816,53793,2021-07-01,Departamento,58.0,52.0,1,1,2,0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Versalles,U,-58.5143721226706,-34.6306105354133,8417.62721847617,2021,COMUNA 10
5834,53150,2022-12-01,Departamento,32.0,32.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Floresta,U,-58.4817176824119,-34.6346184426341,5381.50262759445,2022,COMUNA 10
5866,53139,2022-07-01,Departamento,42.0,38.0,1,1,2,,0,40,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Luro,U,-58.5057124022709,-34.6343245180481,7166.76756977713,2022,COMUNA 10
5897,55771,2021-01-01,Departamento,35.0,35.0,1,1,2,0,No,6 años,No,No,No,No,No,Sí,Sí,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5054517979611,-34.6199007221504,7914.15895209832,2021,COMUNA 10
5951,53794,2021-05-01,Departamento,32.0,32.0,0,1,1,0,No,15 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5121909048164,-34.6306376031512,6778.48562662238,2021,COMUNA 10
6082,54458,2021-02-01,Departamento,28.0,28.0,1,1,1,0,Sí,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4990386628505,-34.6271932321926,5805.75367141638,2021,COMUNA 10
6108,58078,2022-09-01,Departamento,42.0,42.0,1,1,2,,,40.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4965014366922,-34.6073871911226,9197.54302411993,2022,COMUNA 10
