,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
28688,59090,2021-01-01,Departamento,130.0,110.0,3,4,5,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4418913576011,-34.602634720548,15828.3179041966,2021,COMUNA 6
28724,56464,2022-01-01,Departamento,78.0,74.0,3,2,4,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4290551531493,-34.617212989298,13239.6031300601,2022,COMUNA 6
28727,57771,2022-09-01,Departamento,68.0,60.0,2,2,3,,0.0,40.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4485582781473,-34.6097693350434,11825.4124595828,2022,COMUNA 6
28741,55139,2022-03-01,Departamento,128.0,128.0,3,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4488089412231,-34.6241935254421,25395.5185341852,2022,COMUNA 6
28791,58100,2022-01-01,Departamento,46.0,43.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4485269577866,-34.6079663087293,17862.9566040493,2022,COMUNA 6
28803,55472,2021-08-01,Departamento,28.0,25.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4400533120447,-34.6224938272095,7216.88660223568,2021,COMUNA 6
28806,55474,2022-05-01,Departamento,50.0,42.0,1,1,2,,,50,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4356911521478,-34.6225452551352,8442.76574434091,2022,COMUNA 6
28808,58765,2022-07-01,Departamento,54.0,52.0,2,1,3,,0,65,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4332000934454,-34.6045405407689,9704.99775073986,2022,COMUNA 6
28884,54490,2021-08-01,Departamento,42.0,39.0,1,1,2,0.0,No,2 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.429240654809,-34.6280312150187,9954.32634791128,2021,COMUNA 6
28912,54484,2022-12-01,Departamento,78.0,69.0,3,2,5,,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,N,-58.4423279997376,-34.6278771342004,21301.781234228,2022,COMUNA 6
28924,56789,2022-03-01,Departamento,62.0,54.0,2,1,3,0.0,No,46 años,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4377478335025,-34.6153074331598,10346.3223657791,2022,COMUNA 6
28961,55141,2021-09-01,Departamento,137.0,125.0,3,2,4,0.0,No,14 años,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4444467092096,-34.6242452686695,43279.6797739956,2021,COMUNA 6
28987,54816,2021-05-01,Departamento,45.0,42.0,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.435753274418,-34.6261513189746,10845.5770025958,2021,COMUNA 6
29027,55795,2022-11-01,Departamento,38.0,41.0,1,1,2,,,40.0,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.453108291059,-34.620535588984,8012.6089534696,2022,COMUNA 6
29029,56788,2021-10-01,Departamento,40.0,40.0,2,1,3,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,9060.15840641571,2021,COMUNA 6
29043,56455,2021-01-01,Departamento,31.0,31.0,1,1,2,0.0,No,38 años,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4486835874174,-34.6169814347127,6647.89351976259,2021,COMUNA 6
29047,55473,2021-12-01,Departamento,55.0,48.0,1,1,2,0.0,No,10 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4378722334779,-34.6225195606625,10917.4187701204,2021,COMUNA 6
29069,55474,2021-01-01,Departamento,65.0,60.0,2,1,3,0.0,0,35 años,0,0,0,0,Sí,Sí,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4356911521478,-34.6225452551352,11079.8225329376,2021,COMUNA 6
29114,56788,2022-06-01,Departamento,34.0,29.0,0,1,1,,0,10,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,1.0,0,,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,6093.5441263795,2022,COMUNA 6
29118,57774,2021-10-01,Departamento,33.0,30.0,1,1,1,0.0,No,0 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,N,-58.4420160570886,-34.6098468499043,8130.91139037307,2021,COMUNA 6
29162,54484,2022-05-01,Departamento,42.0,42.0,2,1,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4423279997376,-34.6278771342004,8408.99468136355,2022,COMUNA 6
29164,58766,2021-08-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4310194778354,-34.604566140144,8212.31923702681,2021,COMUNA 6
29168,59118,2021-12-01,Departamento,35.0,30.0,1,1,1,0.0,No,5 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.3808347168876,-34.6033410934959,7205.49638827943,2021,COMUNA 6
29170,56791,2021-10-01,Departamento,65.0,0.0,2,1,3,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.433386045168,-34.6153587693825,12777.1464705863,2021,COMUNA 6
29218,54480,2022-10-01,Departamento,52.0,44.0,1,1,2,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4510528409653,-34.6277736338971,10506.5334910033,2022,COMUNA 6
29220,56788,2021-06-01,Departamento,33.0,33.0,1,1,2,0.0,No,25 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,7093.7640282632,2021,COMUNA 6
29241,56452,2022-11-01,Departamento,54.0,50.0,2,1,3,,,10.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4552263488884,-34.6169035483554,14139.8981531816,2022,COMUNA 6
29246,56788,2022-05-01,Departamento,75.0,69.0,2,1,3,,0,45,,1,,,1,,,1,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,10131.3188932091,2022,COMUNA 6
29253,56128,2022-11-01,Departamento,65.0,65.0,2,1,3,,0.0,40.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4443529725235,-34.618836191075,8837.43634573853,2022,COMUNA 6
29263,57122,2021-03-01,Departamento,47.0,45.0,1,1,2,0.0,0,45 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4289933412318,-34.6136069095929,11079.6825774624,2021,COMUNA 6
29289,55798,2021-04-01,Departamento,32.0,27.0,0,1,1,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.446565238421,-34.6206133688353,5601.74052284773,2021,COMUNA 6
29345,57122,2021-11-01,Departamento,35.0,35.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4289933412318,-34.6136069095929,6572.72279714398,2021,COMUNA 6
29363,55803,2021-01-01,Departamento,42.0,42.0,1,1,2,0.0,No,37 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4356600951514,-34.6207422223779,6331.32716167866,2021,COMUNA 6
29409,54809,2021-10-01,Departamento,80.0,80.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4510214456158,-34.6259706149056,12777.1464705863,2021,COMUNA 6
29411,55478,2022-07-01,Departamento,35.0,35.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4269667992785,-34.6226476432199,6718.84459666606,2022,COMUNA 6
29454,54149,2022-10-01,Departamento,75.0,50.0,1,1,2,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4554467373131,-34.6295246647765,11124.5648728271,2022,COMUNA 6
29483,54480,2021-06-01,Departamento,20.0,20.0,0,1,1,0.0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4510528409653,-34.6277736338971,4991.90801988892,2021,COMUNA 6
29527,56776,2021-09-01,Departamento,47.0,47.0,1,1,2,0.0,No,35 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4660991868565,-34.6149699482095,10819.9199434989,2021,COMUNA 6
29579,57448,2021-12-01,Departamento,36.0,36.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.4355048515473,-34.6117270502169,8733.93501609628,2021,COMUNA 6
29602,54153,2022-09-01,Departamento,35.0,30.0,0,1,1,,0.0,20.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4467217297371,-34.6296284839239,6701.06706043023,2022,COMUNA 6
29649,58108,2021-07-01,Departamento,45.0,40.0,1,1,2,0.0,0,7 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.431081356517,-34.6081722220079,8927.78644383837,2021,COMUNA 6
29657,57773,2021-10-01,Departamento,0.0,40.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.444196800217,-34.6098210505789,9292.47016042637,2021,COMUNA 6
29682,53818,2022-04-01,Departamento,65.0,65.0,2,1,3,0.0,Sí,45 años,   0,   0,   0,   0,Sí,   0,   0,Sí,   0,   0,   0,   0,   0,Sí,   0,   0,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.459840813902,-34.6312755321725,17746.6935936846,2022,COMUNA 6
29734,55802,2021-05-01,Departamento,35.0,35.0,1,1,2,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4378411293398,-34.6207165296244,6507.34620155748,2021,COMUNA 6
29745,56793,2022-02-01,Departamento,50.0,50.0,2,1,3,0.0,0,41 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4290242458178,-34.6154099497245,11039.5259629157,2022,COMUNA 6
29837,54484,2021-07-01,Departamento,45.0,45.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4423279997376,-34.6278771342004,8927.78644383837,2021,COMUNA 6
29878,55794,2022-02-01,Departamento,40.0,40.0,1,1,2,0.0,Sí,11 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.455289303026,-34.6205095844137,13648.8684632413,2022,COMUNA 6
29890,57775,2021-12-01,Departamento,110.0,85.0,2,1,3,0.0,No,55 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4398353111902,-34.6098726102681,14192.6444011565,2021,COMUNA 6
29919,56455,2021-01-01,Departamento,35.0,33.0,0,1,1,0.0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4486835874174,-34.6169814347127,6647.89351976259,2021,COMUNA 6
29973,54486,2022-01-01,Departamento,47.0,43.0,1,2,2,0.0,0,5 años,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4379655624728,-34.6279286504261,9456.85937861433,2022,COMUNA 6
29981,57120,2021-08-01,Departamento,29.0,26.0,0,1,1,0.0,No,60 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4333550463308,-34.6135557326757,5723.73765004899,2021,COMUNA 6
29987,58755,2022-10-01,Departamento,40.0,35.0,0,1,1,,0.0,4.0,,0.0,,0.0,0.0,1.0,1.0,1.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4550060974686,-34.6042824045449,8034.40796370844,2022,COMUNA 6
30020,55805,2021-11-01,Departamento,36.0,36.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4312980185024,-34.6207934909513,6346.07718344936,2021,COMUNA 6
30044,58754,2021-07-01,Departamento,28.0,26.0,0,1,1,0.0,No,7 años,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4571866825711,-34.6042563766788,6632.0699297085,2021,COMUNA 6
30056,54162,2022-06-01,Departamento,45.0,45.0,1,1,2,,0,60,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Caballito,U,-58.4270903004123,-34.6298597960711,9621.38546270448,2022,COMUNA 6
30062,54153,2022-10-01,Departamento,33.0,32.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4467217297371,-34.6296284839239,9888.50210917961,2022,COMUNA 6
30105,57772,2021-03-01,Departamento,41.0,41.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4463775405713,-34.6097952122918,8163.97663602493,2021,COMUNA 6
30124,57793,2022-04-01,Departamento,48.0,45.0,1,1,2,0.0,   0,10 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4005814161266,-34.6103296341794,10648.0161562108,2022,COMUNA 6
30126,57116,2021-09-01,Departamento,30.0,30.0,1,1,1,0.0,0,15 años,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4420784234511,-34.6134529112317,6491.95196609934,2021,COMUNA 6
30129,58104,2022-09-01,Departamento,51.0,47.0,1,1,2,,0.0,10.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,1,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.439804179276,-34.6080695770428,13139.3471773142,2022,COMUNA 6
30132,57773,2021-08-01,Departamento,22.0,22.0,1,1,1,0.0,0,41 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.444196800217,-34.6098210505789,5474.8794913512,2021,COMUNA 6
30184,57775,2022-04-01,Departamento,31.0,26.0,1,1,1,0.0,No,50 años,   0,   0,   0,   0,Sí,Sí,   0,Sí,   0,   0,   0,   0,   0,Sí,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4398353111902,-34.6098726102681,7098.67743747385,2022,COMUNA 6
30196,57445,2021-03-01,Departamento,32.0,30.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4420472388847,-34.6116498808473,5539.8412887312,2021,COMUNA 6
30294,56455,2022-08-01,Departamento,70.0,70.0,2,1,3,,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4486835874174,-34.6169814347127,13953.9867020583,2022,COMUNA 6
30297,56790,2021-10-01,Departamento,80.0,80.0,2,2,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4355669407143,-34.6153331207562,15100.2640106928,2021,COMUNA 6
30298,56455,2022-08-01,Departamento,70.0,70.0,2,1,3,,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4486835874174,-34.6169814347127,13953.9867020583,2022,COMUNA 6
30382,57448,2022-01-01,Departamento,45.0,40.0,1,1,2,0.0,No,7 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4355048515473,-34.6117270502169,11558.3836849731,2022,COMUNA 6
30400,64660,2022-10-01,Departamento,33.0,30.0,0,1,1,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4914955280598,-34.5713806770418,6674.73892369624,2022,COMUNA 6
30419,55793,2022-08-01,Departamento,48.0,31.0,1,1,2,,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4574703121964,-34.6204835408669,10465.4900265437,2022,COMUNA 6
30422,55803,2021-02-01,Departamento,0.0,67.0,2,1,3,0.0,No,45 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4356600951514,-34.6207422223779,10694.8093947144,2021,COMUNA 6
30423,54156,2022-06-01,Departamento,68.0,68.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4401779448402,-34.6297059388894,10423.1675845965,2022,COMUNA 6
30429,55806,2022-04-01,Departamento,150.0,138.0,3,1,4,0.0,Sí,80 años,   0,Sí,   0,No,Sí,No,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4291169760501,-34.6208190667708,45157.8629038879,2022,COMUNA 6
30436,56787,2021-08-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4421096107879,-34.6152559410577,8710.03555442237,2021,COMUNA 6
30462,55476,2021-01-01,Departamento,42.0,42.0,1,1,2,0.0,No,40 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4313289812146,-34.6225965271391,10715.7712211411,2021,COMUNA 6
30486,58108,2022-08-01,Departamento,65.0,60.0,2,1,3,,,20.0,,,,,1.0,1.0,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.431081356517,-34.6081722220079,13953.9867020583,2022,COMUNA 6
30525,55473,2022-08-01,Departamento,85.0,85.0,2,1,3,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,N,-58.4378722334779,-34.6225195606625,11163.1893616466,2022,COMUNA 6
30534,55145,2022-11-01,Departamento,72.0,69.0,0,1,3,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4357222119033,-34.6243482873341,10604.9236148862,2022,COMUNA 6
30568,55469,2022-03-01,Departamento,38.0,38.0,1,1,2,0.0,0,42 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4465965311237,-34.6224163929705,7148.36817999286,2022,COMUNA 6
30572,54162,2021-06-01,Departamento,24.0,24.0,0,1,1,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4270903004123,-34.6298597960711,4991.90801988892,2021,COMUNA 6
30573,55472,2021-12-01,Departamento,44.0,34.0,1,1,2,0.0,No,2 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4400533120447,-34.6224938272095,10917.4187701204,2021,COMUNA 6
30579,57778,2022-07-01,Departamento,41.0,38.0,1,1,2,,0,15,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4332930569172,-34.6099496575875,9704.99775073986,2022,COMUNA 6
30655,56788,2021-07-01,Departamento,35.0,32.0,0,1,1,0.0,No,30 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,6887.1495423896,2021,COMUNA 6
30667,56460,2022-03-01,Departamento,110.0,110.0,4,1,5,0.0,No,60 años,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4377789293523,-34.6171104658731,16930.3456894568,2022,COMUNA 6
30668,55148,2022-02-01,Departamento,56.0,52.0,1,2,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.429178809936,-34.624425142011,15856.7736558244,2022,COMUNA 6
30690,55802,2021-08-01,Departamento,57.0,50.0,2,1,3,0.0,No,45 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4378411293398,-34.6207165296244,11198.6171414002,2021,COMUNA 6
30747,55795,2021-10-01,Departamento,44.0,44.0,1,1,2,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.453108291059,-34.620535588984,9292.47016042637,2021,COMUNA 6
