,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
2515,25.0,25.0,0,1,1,0,10,0,0,0,0,0,0,0,0,-58.4698889246974,-34.5824632281844,5909.93602103864,2
2516,53.0,53.0,2,1,3,1,45,0,0,0,1,1,0,0,0,-58.4266582383744,-34.6046172220299,21301.781234228,2
2517,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.448245199713,-34.5917390467643,7714.60291963124,2
2518,82.0,75.0,3,1,4,0,9,0,0,1,0,0,0,0,1,-58.4397419237439,-34.604463508917,11558.3836849731,2
2519,90.0,65.0,2,1,3,1,10,0,0,1,1,1,0,0,0,-58.4761738750823,-34.5679601618564,25814.8753988079,2
2520,38.0,36.0,1,1,2,0,25,0,0,1,0,0,0,0,0,-58.4941915985386,-34.6002019607047,6632.0699297085,2
2521,35.0,35.0,1,1,2,0,40,0,0,0,0,0,0,0,0,-58.4418601896523,-34.6008316868129,9426.59876878776,2
2522,30.0,32.0,0,1,1,0,1,0,0,0,0,1,0,0,0,-58.4593672648752,-34.6042303098599,6507.34620155748,2
2523,130.0,110.0,3,4,5,0,0,0,0,0,0,0,0,0,0,-58.4418913576011,-34.602634720548,24352.0809917647,2
2524,99.0,90.0,4,2,5,0,66,0,0,1,0,0,0,0,0,-58.4502687933313,-34.5826979914764,16830.9865787761,2
2525,64.0,59.0,1,1,2,0,0,0,1,1,0,1,0,0,0,-58.420239184771,-34.6119057483036,17411.1496946163,0
2526,44.0,44.0,1,1,2,0,40,0,0,1,1,0,0,0,0,-58.4353496768842,-34.6027118640993,8130.91139037307,2
2527,102.0,77.0,2,1,3,0,40,0,0,0,0,1,0,0,0,-58.4764608109593,-34.5841872845768,14731.9648901503,2
2528,78.0,71.0,2,2,3,0,2,0,1,1,1,1,0,1,0,-58.4396174458584,-34.5972513659655,16658.4526065546,2
2529,43.0,37.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.420239184771,-34.6119057483036,9667.01180925021,0
2530,37.0,33.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.430957610147,-34.6009600560478,7524.59808420301,1
2531,53.0,45.0,1,1,2,0,45,0,0,0,0,1,0,0,0,-58.4440719123076,-34.6026089281281,10507.6215317937,2
2532,130.0,130.0,3,3,4,0,35,0,0,1,0,0,0,0,1,-58.4484643254117,-34.6043602544252,23251.6815348692,2
2533,53.0,53.0,1,1,2,0,8,0,0,0,0,1,0,0,0,-58.4854698102602,-34.600308472907,7416.37658188471,2
2534,41.0,37.0,1,1,1,0,0,0,0,0,0,0,0,0,1,-58.4550060974686,-34.6042824045449,8710.03555442237,0
2535,110.0,100.0,3,1,4,0,50,0,0,1,0,0,0,0,0,-58.4418601896523,-34.6008316868129,12664.1486165114,2
2536,45.0,40.0,1,1,2,1,10,0,0,0,0,0,1,0,0,-58.4266582383744,-34.6046172220299,12482.3798184485,2
2537,47.0,41.0,1,1,2,0,2,0,0,0,1,1,1,0,0,-58.4309266804247,-34.5991570131627,9983.81603977784,2
2538,34.0,34.0,1,1,2,0,50,0,0,0,0,0,0,0,0,-58.4527626999389,-34.6007023438609,6799.3684108386,2
2539,27.0,27.0,0,1,1,0,40,0,0,0,0,0,0,0,0,-58.4395863332978,-34.5954483288319,6376.9903170274,2
