,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
762,57.0,50.0,1,2,2,0,0,0,0,0,0,0,0,0,1,-58.5480768152116,-34.4480451224405,9405.74760525377,1
763,58.0,50.0,1,1,2,1,0,0,0,0,0,1,0,0,1,-58.5566152367394,-34.4389196327571,14192.6444011565,0
764,70.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5857234162872,-34.4818270943859,26342.7744510497,0
765,65.0,60.0,2,1,3,0,20,0,0,0,0,0,0,0,0,-58.565252677019,-34.4352025288048,10511.4777418513,2
766,37.0,37.0,1,1,2,0,0,0,0,1,0,0,0,0,0,-58.5609675904305,-34.4388641383755,7666.28788235175,0
767,97.0,64.0,2,2,3,0,3,0,0,0,0,1,0,0,1,-58.5480768152116,-34.4480451224405,20335.4568798671,2
768,40.0,45.0,1,1,2,0,15,0,0,0,0,0,0,0,1,-58.5416469338267,-34.4535366259876,8710.03555442237,2
769,76.0,68.0,2,2,3,0,6,0,0,0,0,0,0,0,1,-58.5523629354791,-34.444383942135,13437.6891933321,2
770,50.0,47.0,1,1,2,0,5,0,0,0,0,1,0,0,0,-58.5501532970803,-34.442608568169,9803.04591498353,2
771,39.0,39.0,1,1,2,0,13,0,0,0,0,0,0,0,1,-58.5588584019333,-34.4424978742232,8969.17104599074,2
772,128.0,128.0,3,2,4,0,5,0,0,0,0,0,0,0,1,-58.5879006777413,-34.4817988178897,70289.6386455261,2
773,30.0,25.0,1,1,2,0,20,0,0,0,1,0,0,0,0,-58.5674960986083,-34.4387806064949,6504.72911229846,2
774,116.0,100.0,2,1,3,0,40,0,0,0,1,1,0,0,1,-58.539304926867,-34.4445490649943,85247.5829430472,2
775,58.0,50.0,1,1,2,1,0,0,0,0,0,1,0,0,1,-58.5566152367394,-34.4389196327571,13256.2873669554,0
776,160.0,90.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.5263124153488,-34.4483188152251,52020.863582895,0
777,50.0,50.0,2,1,3,0,17,0,0,1,0,1,0,0,0,-58.5566152367394,-34.4389196327571,10838.8073090445,2
778,43.0,43.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5652863031168,-34.4370055092644,7883.60830638851,0
779,50.0,50.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.5591935148461,-34.460527687063,6566.27662966331,0
780,34.0,32.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5588584019333,-34.4424978742232,5500.18768871026,0
781,55.0,55.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5942266336634,-34.4708960960705,4986.20350128164,2
782,65.0,51.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5306982180639,-34.4500673925583,16194.9970834246,0
783,46.0,47.0,1,1,2,0,5,0,0,1,1,0,0,0,1,-58.5522628711624,-34.438974972306,8979.95976519085,2
784,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5609005220635,-34.4352581705526,7049.62505168727,0
785,55.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5631437628084,-34.4388363331229,10819.9199434989,0
786,50.0,45.0,1,1,2,0,10,0,0,0,0,1,0,0,0,-58.5566486819708,-34.440722619549,8465.17284472839,2
787,128.0,108.0,2,2,3,0,0,0,0,0,1,1,0,0,2,-58.5306982180639,-34.4500673925583,42213.8287217046,0
788,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5745999102034,-34.4693471711239,5191.4636073193,1
789,46.0,44.0,1,1,3,0,0,0,0,0,1,1,0,0,1,-58.5522295223169,-34.4371719812411,8130.91139037307,2
790,44.0,40.0,1,1,2,0,20,0,0,0,1,1,0,0,1,-58.565252677019,-34.4352025288048,6491.95196609934,2
791,60.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5544390554346,-34.4389473218857,10087.316670522,2
792,52.0,48.0,1,1,2,0,12,0,0,1,0,0,0,0,1,-58.5544390554346,-34.4389473218857,9634.49538581736,2
794,41.0,38.0,0,1,1,0,0,0,0,0,1,0,0,0,0,-58.5545058554425,-34.4425532986232,7551.67838832306,0
795,50.0,45.0,1,1,2,0,10,0,0,0,0,1,0,0,0,-58.5566486819708,-34.440722619549,9032.33942420378,2
796,44.0,38.0,1,1,2,0,33,0,0,1,1,1,0,0,0,-58.5438235066915,-34.4535091543757,8130.44143807945,2
797,30.0,38.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5766412221197,-34.4621072544001,3666.7917924735,1
798,60.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5652863031168,-34.4370055092644,7914.15895209832,2
799,63.0,47.0,1,1,2,0,0,0,0,0,0,1,0,0,1,-58.5349852206722,-34.4464067997776,22396.1486555535,0
800,20.0,20.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5745999102034,-34.4693471711239,3782.74375144573,2
801,44.0,38.0,1,1,2,0,33,0,0,1,1,1,0,0,0,-58.5438235066915,-34.4535091543757,8130.44143807945,2
802,44.0,38.0,0,1,1,0,8,0,0,0,0,0,0,0,0,-58.5394703580174,-34.4535640588694,7093.7640282632,2
803,36.0,36.0,0,1,1,0,17,0,0,0,1,0,0,0,1,-58.5609005220635,-34.4352581705526,6207.79341946749,2
804,45.0,45.0,0,1,1,1,6,0,0,0,0,1,0,0,0,-58.5566152367394,-34.4389196327571,21086.8915936578,2
805,121.0,121.0,2,2,3,0,0,0,0,1,0,0,0,0,1,-58.539304926867,-34.4445490649943,28008.7026142387,0
806,60.0,55.0,1,1,2,0,7,0,0,0,1,1,0,0,0,-58.5658584041256,-34.4676560911719,5581.59468082332,2
807,58.0,53.0,1,1,2,0,0,0,0,1,0,0,0,0,1,-58.5588584019333,-34.4424978742232,12664.1486165114,0
808,106.0,85.0,2,2,3,1,0,0,1,1,0,1,0,0,1,-58.5522628711624,-34.438974972306,54462.4883108269,0
809,20.0,20.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5697397160053,-34.4423586357457,5253.81076589685,0
810,35.0,30.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5631101804288,-34.437033351357,6778.48562662238,1
811,50.0,45.0,1,1,2,0,8,0,0,1,0,1,0,0,1,-58.5460665501365,-34.4570876266055,10423.1675845965,2
812,85.0,74.0,2,2,3,0,4,0,0,0,0,1,0,0,2,-58.5944667562411,-34.4835166971115,26358.6144920723,2
