,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
2747,55.0,40.0,0,1,1,0,0,0,0,0,0,1,0,0,1,-58.4773336281844,-34.5102370331463,15278.2991353063,1
2748,81.0,71.0,2,2,4,0,50,0,0,1,0,1,0,0,0,-58.4777475977574,-34.5336764055305,10840.5885841059,2
2749,70.0,60.0,1,1,2,0,6,1,1,1,1,1,0,0,1,-58.4794161346852,-34.5048015747306,16580.1748242713,2
2750,50.0,50.0,2,1,3,0,8,0,0,0,0,0,0,0,1,-58.4843797724997,-34.5390061835465,14029.3786974603,2
2751,74.0,56.0,2,1,3,0,0,0,1,0,0,1,0,0,1,-58.488031845542,-34.4992866725835,22125.3837955994,0
2752,146.0,130.0,3,3,4,0,31,0,0,0,1,1,0,0,2,-58.4816260140133,-34.5065782069958,38573.0145981562,2
2753,44.0,44.0,1,1,2,0,48,0,0,0,0,0,0,0,0,-58.4753144427067,-34.5192785219225,9519.11577517404,2
2754,98.0,98.0,2,2,3,0,0,0,0,0,0,0,1,0,1,-58.494694038918,-34.5064189941262,25252.8816554285,0
2755,160.0,130.0,3,2,4,0,0,0,0,1,1,1,0,0,1,-58.4990500243812,-34.5063656126941,47958.6171971968,0
2756,94.0,85.0,3,2,4,0,0,0,0,0,0,0,0,0,0,-58.4995023443524,-34.531607776429,15989.7709289314,2
2757,96.0,88.0,2,2,3,0,17,0,1,1,0,0,0,0,1,-58.4816260140133,-34.5065782069958,31730.3859172468,2
2758,75.0,75.0,2,1,3,0,45,0,0,1,0,1,0,0,0,-58.4820091804269,-34.5282145250642,13264.139859417,2
2759,45.0,42.0,1,1,2,0,20,0,0,1,1,1,0,0,1,-58.4967753211382,-34.5009832680879,11631.630338258,2
2760,42.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4816579289473,-34.5083812365764,9496.99074251798,1
2761,68.0,68.0,1,1,2,0,10,0,1,1,1,1,0,0,1,-58.4690326875848,-34.5337815663938,20525.6223204362,2
2762,38.0,38.0,0,1,1,0,28,0,0,0,0,0,0,0,0,-58.4946296551563,-34.5028129546265,7142.22915507069,2
2763,78.0,68.0,2,1,3,0,35,0,0,1,0,1,0,0,0,-58.4882882785856,-34.5137108688785,12043.1192322717,2
2764,42.0,40.0,0,1,1,0,4,0,0,0,0,0,0,0,0,-58.4731043475629,-34.5175017841765,9634.49538581736,2
2765,96.0,88.0,2,2,3,0,17,0,1,1,0,0,0,0,1,-58.4816260140133,-34.5065782069958,23566.4969219694,2
2766,36.0,36.0,1,1,2,0,10,0,0,0,0,1,0,0,1,-58.4820411294046,-34.5300175479356,7914.15895209832,2
2767,45.0,40.0,1,1,2,0,20,0,0,1,0,0,0,0,1,-58.4753144427067,-34.5192785219225,11124.5648728271,2
2768,62.0,53.0,1,1,2,0,3,0,1,0,1,1,0,0,1,-58.4731678390937,-34.5211078501963,21531.3333009889,2
2769,63.0,59.0,2,1,3,0,0,0,0,1,1,0,0,0,0,-58.4951128123408,-34.5298581963224,11944.6126162952,0
2770,70.0,70.0,2,1,3,0,20,0,0,1,1,0,0,0,0,-58.4668539529961,-34.5338077594845,12691.1509048137,2
2771,30.0,28.0,0,1,1,0,30,0,0,0,1,0,0,0,0,-58.4863022485154,-34.5245555264574,5933.1877020011,2
2772,96.0,88.0,2,2,3,0,17,0,1,1,0,0,0,0,1,-58.4816260140133,-34.5065782069958,27101.4714602648,2
2773,40.0,40.0,1,1,2,0,45,0,0,0,1,0,0,0,0,-58.5079243767059,-34.5152734192613,8839.17893409018,2
2774,45.0,45.0,1,1,2,0,9,0,0,1,0,0,0,0,1,-58.4925803433482,-34.5100516674601,10496.5413891749,2
2775,71.0,67.0,2,1,3,0,30,0,0,0,0,0,0,0,0,-58.4904343578499,-34.5118812860765,13256.2873669554,2
2776,60.0,60.0,2,1,3,0,36,0,0,0,0,1,0,0,0,-58.48835241533,-34.5173169123597,15628.7732517206,2
