,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,precio_pesos_constantes
3578,911,31490,71574,2021-03-01,Departamento,45.0,43.0,1,1,2,0.0,No,6.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4799263182341,-34.5336500181903,2021,244.10561370174185,10496.5413891749
2683,5722,197359,77825,2022-04-01,Departamento,30.0,30.0,0,1,1,0.0,No,15.0,   0,No,   0,No,Sí,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4793205559826,-34.4993924756512,2022,165.63580687439,4969.0742062317
4548,778,27322,75852,2021-08-01,Departamento,21.0,21.0,0,1,1,0.0,No,45.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4773336281844,-34.5102370331463,2021,296.25971273545474,6221.45396744455
4914,5832,200960,75846,2021-12-01,Departamento,40.0,40.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4904022497186,-34.5100782647175,2021,207.43095663228672,8297.23826529147
1951,3373,115728,73546,2021-03-01,Departamento,30.0,28.0,1,1,1,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4840917837974,-34.5227789986923,2021,208.2647101026768,5831.41188287495
4758,4452,154308,71563,2022-06-01,Departamento,80.0,77.0,3,2,5,,,40.0,,,,,1,,,,,,,,,,,,,0,,,,,,,,,Vicente López,Bs.As. G.B.A. Norte,Florida Oeste,U,-58.5038920554588,-34.5333571934254,2022,165.5628017932909,12748.3357380834
152,3633,124891,72888,2022-08-01,Departamento,89.0,61.0,2,1,3,,0.0,40.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4841557613882,-34.5263850436859,2022,251.6292683977721,15349.3853722641
3005,4944,171394,71574,2021-02-01,Departamento,58.0,62.0,2,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,S,-58.4799263182341,-34.5336500181903,2021,209.4605526614565,12986.5542650103
3801,3441,117904,71570,2022-03-01,Departamento,75.0,75.0,1,1,2,0.0,No,0.0,0,No,0,Sí,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Talar de Florida,N,-58.4886411717505,-34.5335440803375,2022,225.73794252609068,16930.3456894568
3785,1897,63914,74537,2021-06-01,Departamento,33.0,33.0,1,1,2,0.0,0,41.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4752826514521,-34.5174754903951,2021,258.751213152137,8538.79003402052
181,478,16733,72544,2021-07-01,Departamento,75.0,75.0,2,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,S,-58.5168660213153,-34.5277865086804,2021,408.1273802897533,30609.5535217315
1130,3920,134903,76837,2022-10-01,Departamento,69.0,59.0,1,1,2,,,14.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4815941019145,-34.5047751768563,2022,321.47114584331865,18966.7976047558
3170,5219,180106,76508,2021-04-01,Departamento,88.0,73.0,2,2,3,0.0,No,1.0,0,No,0,Sí,No,Sí,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816260140133,-34.5065782069958,2021,345.3127719563671,25207.8323528148
3481,1354,45795,76167,2021-08-01,Departamento,61.0,61.0,2,1,4,0.0,0,35.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.5077944382499,-34.5080613922719,2021,264.76876228665736,16150.8944994861
490,4494,155899,75852,2022-06-01,Departamento,55.0,40.0,0,1,1,,0,0.0,,0,,0,0,0,1,0,,,0,,,,,0,1,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4773336281844,-34.5102370331463,2022,340.7574018041175,13630.2960721647
3665,4518,156915,76510,2021-09-01,Departamento,110.0,100.0,2,3,3,0.0,No,6.0,0,No,0,No,No,Sí,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4772699829843,-34.5066309674724,2021,360.66399811663,36066.399811663
2023,2408,82790,75847,2022-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,40.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4882241532366,-34.5101048231601,2022,225.9138629335648,9036.55451734259
59,4215,145691,76177,2021-04-01,Departamento,120.0,120.0,3,2,4,0.0,No,25.0,0,Sí,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4860140423815,-34.5083283173127,2021,408.4602464576475,49015.2295749177
4309,5454,188111,76503,2021-07-01,Departamento,55.0,55.0,2,1,3,0.0,No,35.0,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4925160418938,-34.5064456266285,2021,278.2686683793782,15304.7767608658
4409,5704,196602,71902,2022-07-01,Departamento,75.0,68.0,2,2,3,,0,2.0,,0,,0,1,0,1,0,,,0,,,,,0,1,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4820730812209,-34.5318205702478,2022,307.3981188017147,20903.0720785166
1823,1988,67212,72204,2022-04-01,Departamento,60.0,50.0,2,1,3,0.0,No,40.0,   0,No,   0,No,Sí,Sí,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Vicente López,Bs.As. G.B.A. Norte,Carapachay,U,-58.540862884892,-34.5292894539181,2022,184.5656133743202,9228.28066871601
1598,2056,70071,71903,2022-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,30.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,,U,-58.4798944105111,-34.5318469946671,2022,225.9138629335648,9036.55451734259
4171,5347,184717,75843,2022-03-01,Departamento,69.0,69.0,2,1,3,0.0,No,40.0,   0,Sí,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.496936522033,-34.5099983565016,2022,381.6825115175449,26336.0932947106
2866,4358,150638,73866,2021-08-01,Departamento,75.0,75.0,2,2,3,0.0,No,15.0,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.5036651482081,-34.5207361543155,2021,364.99196609008,27374.397456756
4096,854,29970,76507,2022-10-01,Departamento,105.0,108.0,2,3,3,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4838040252767,-34.5065517685421,2022,325.2194376672806,35123.6992680663
4038,3807,131140,75188,2022-07-01,Departamento,65.0,60.0,1,1,2,,0,20.0,,1,,0,1,1,,0,,1,,,0,,,0,0,1,,1,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.490466468834,-34.5136843068762,2022,174.19226732097167,10451.5360392583
76,3854,132457,76177,2022-07-01,Departamento,48.0,45.0,1,1,2,,0,0.0,,1,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4860140423815,-34.5083283173127,2022,192.44098104031173,8659.84414681403
4501,3551,121788,73875,2022-03-01,Departamento,80.0,80.0,3,1,4,0.0,No,50.0,0,No,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4840597992647,-34.5209759753567,2022,176.35776759850876,14108.6214078807
1521,5132,177469,76179,2021-02-01,Departamento,45.0,45.0,1,1,2,0.0,No,15.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816579289473,-34.5083812365764,2021,305.56598270612443,13750.4692217756
4321,4272,147905,75516,2022-10-01,Departamento,30.0,27.0,0,1,1,,0.0,38.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4926124983603,-34.5118546870367,2022,206.01046060790853,5562.28243641353
4266,1493,49845,71874,2022-07-01,Departamento,33.0,30.0,1,1,2,,,1.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Vicente López,Bs.As. G.B.A. Norte,Carapachay,U,-58.5430746933145,-34.5310649153909,2022,199.0768769382537,5972.30630814761
3581,3165,108664,75843,2021-08-01,Departamento,37.0,37.0,1,1,2,0.0,No,30.0,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.496936522033,-34.5099983565016,2021,235.4063663357397,8710.03555442237
4587,4116,142142,77155,2021-01-01,Departamento,36.0,36.0,1,1,2,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.5055191286364,-34.5026792279051,2021,255.01178845650145,9180.42438443405
4303,5137,177573,76174,2021-11-01,Departamento,40.0,40.0,1,1,2,0.0,No,50.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4925481911928,-34.508248647324,2021,181.316490955696,7252.65963822784
3731,4646,161000,74857,2021-06-01,Departamento,35.0,35.0,1,1,2,0.0,No,30.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4948550483825,-34.5154340830847,2021,176.40577213141285,6174.20202459945
1552,5252,181056,76507,2021-09-01,Departamento,95.0,95.0,2,1,3,0.0,No,30.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4838040252767,-34.5065517685421,2021,173.37181663852,16470.3225806594
1413,1694,56908,77821,2022-10-01,Departamento,48.0,45.0,1,1,2,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.488031845542,-34.4992866725835,2022,247.2125527294912,11124.5648728271
3238,5392,186271,75518,2021-07-01,Departamento,48.0,45.0,1,1,2,0.0,No,15.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4882562144868,-34.5119078462989,2021,181.38994679544624,8162.54760579508
4048,4959,171762,76504,2022-09-01,Departamento,40.0,40.0,1,1,2,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4903380420134,-34.5064722203214,2022,213.51439163135552,8540.57566525422
1370,3649,125546,75188,2022-01-01,Departamento,60.0,58.0,2,1,3,0.0,No,30.0,No,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.490466468834,-34.5136843068762,2022,170.29593517044967,9877.16423988608
4438,2229,75720,75851,2022-08-01,Departamento,65.0,65.0,2,1,3,,,30.0,,,,,,1.0,,1.0,,,,,,,,,,0,,,,,,,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4795117388665,-34.5102106687799,2022,171.7413747945631,11163.1893616466
3792,2320,78849,73551,2022-06-01,Departamento,54.0,50.0,2,1,3,,0,40.0,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4731995890901,-34.522910882368,2022,192.4277092540896,9621.38546270448
1791,5440,187709,76181,2021-09-01,Departamento,35.0,35.0,1,1,1,0.0,0,51.0,0,0,0,No,No,No,0,No,0,0,0,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4773018041707,-34.5084340005887,2021,295.40098893362,10339.0346126767
2185,5251,181034,63321,2022-08-01,Departamento,85.0,75.0,3,2,4,,0.0,45.0,,1.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.5417608284503,-34.5779695422806,2022,195.355813828816,14651.6860371612
3726,4624,160064,75832,2022-04-01,Departamento,82.0,72.0,2,2,3,0.0,   0,12.0,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.5208952990597,-34.5097023710475,2022,271.1300410146264,19521.3629530531
615,5012,173333,76181,2021-01-01,Departamento,106.0,94.0,2,2,3,0.0,No,1.0,0,No,0,No,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4773018041707,-34.5084340005887,2021,319.9340852975915,30073.8040179736
4987,1383,46747,75189,2021-07-01,Departamento,54.0,50.0,1,1,2,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4882882785856,-34.5137108688785,2021,178.55572887676738,8927.78644383837
4457,2967,102022,76507,2021-10-01,Departamento,54.0,54.0,2,1,3,0.0,0,35.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4838040252767,-34.5065517685421,2021,236.613823529376,12777.1464705863
1334,5064,175286,72547,2022-01-01,Departamento,51.0,51.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida Oeste,N,-58.5103304197812,-34.5278675191286,2022,329.65087158568434,16812.1944508699
4627,1464,48998,74208,2021-03-01,Departamento,56.0,46.0,1,1,2,0.0,0,4.0,0,Sí,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,Sí,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4753144427067,-34.5192785219225,2021,316.9245588519,14578.5297071874
4986,948,32929,74202,2021-07-01,Departamento,83.0,78.0,2,2,3,0.0,0,35.0,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4883844879761,-34.5191199332614,2021,173.32332656536028,13519.2194720981
2162,3465,118586,75517,2022-07-01,Departamento,67.0,67.0,2,1,3,,0,0.0,,1,,0,1,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4904343578499,-34.5118812860765,2022,178.27780024321194,11944.6126162952
504,3771,129363,74531,2021-07-01,Departamento,126.0,126.0,3,3,4,0.0,No,45.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.48835241533,-34.5173169123597,2021,172.07751649121587,21681.7670778932
3722,5377,185658,73551,2022-08-01,Departamento,40.0,40.0,0,1,1,,,30.0,,1.0,,,,,,,1.0,,,,,,,1.0,,0,,,,,,,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4731995890901,-34.522910882368,2022,139.53986702058302,5581.59468082332
2161,2031,68828,76179,2022-09-01,Departamento,58.0,54.0,1,1,2,,0.0,15.0,,0.0,,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816579289473,-34.5083812365764,2022,218.9891196219037,11825.4124595828
3175,3748,128741,72232,2022-03-01,Departamento,55.0,45.0,1,1,2,0.0,No,1.0,0,No,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4798625056227,-34.5300439705847,2022,355.3282428651422,15989.7709289314
1274,325,10753,68271,2022-09-01,Departamento,70.0,70.0,2,1,3,,0.0,25.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Villa Martelli,U,-58.5085747620801,-34.5513334197937,2022,187.7049596759172,13139.3471773142
2166,1039,35946,77160,2021-04-01,Departamento,41.0,41.0,1,1,2,0.0,No,25.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4946296551563,-34.5028129546265,2021,198.11033556412707,8122.52375812921
2437,4667,161726,77821,2022-05-01,Departamento,140.0,140.0,2,2,3,,0,0.0,,0,,0,1,1,1,0,,,0,,,,,1,1,2,,,,,,1.0,,,Vicente López,Bs.As. G.B.A. Norte,La Lucila,N,-58.488031845542,-34.4992866725835,2022,410.7948283848272,57511.2759738758
3225,4827,166998,71574,2022-03-01,Departamento,25.0,24.0,0,1,1,0.0,No,20.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4799263182341,-34.5336500181903,2022,297.8486741663692,7148.36817999286
282,1455,48803,76508,2022-03-01,Departamento,44.0,40.0,1,2,2,0.0,No,20.0,0,No,0,Sí,Sí,No,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816260140133,-34.5065782069958,2022,385.63565181540497,15425.4260726162
4475,5079,175838,71238,2021-09-01,Departamento,56.0,56.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,S,-58.4952095210671,-34.5352672295527,2021,167.45114198272108,9377.26395103238
1121,1519,50860,72565,2022-05-01,Departamento,130.0,130.0,4,2,4,,0,0.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,,N,-58.4711162678356,-34.5283462410415,2022,298.7440186459092,38836.7224239682
313,369,12207,74857,2022-06-01,Departamento,72.0,72.0,2,2,3,,0,0.0,,0,,0,1,0,0,1,,,0,,,,,0,0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4948550483825,-34.5154340830847,2022,322.9400213176278,23251.6815348692
4333,4188,144351,77489,2021-10-01,Departamento,27.0,27.0,0,1,1,0.0,No,25.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4945974675653,-34.5010099340376,2021,232.31175401065929,6272.4173582878
3465,212,7351,74527,2022-05-01,Departamento,56.0,52.0,2,1,3,,0,0.0,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4970655343174,-34.5172104171608,2022,325.2900224766731,16915.081168787
427,4335,149902,67944,2022-02-01,Departamento,65.0,65.0,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Villa Martelli,U,-58.5042489092204,-34.5531901994434,2022,179.10279883891232,11641.6819245293
1978,5365,185218,71903,2021-12-01,Departamento,93.0,84.0,3,1,4,0.0,No,1.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4798944105111,-34.5318469946671,2021,181.956979502006,15284.3862781685
3131,1555,52138,76510,2021-08-01,Departamento,68.0,49.0,1,1,1,0.0,0,5.0,0,0,0,Sí,Sí,Sí,0,0,0,0,0,0,0,0,0,0,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4772699829843,-34.5066309674724,2021,279.3305862934285,13687.198728378
718,1639,54923,76508,2022-03-01,Departamento,120.0,110.0,3,3,4,0.0,No,12.0,0,No,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816260140133,-34.5065782069958,2022,376.2299042101509,41385.2894631166
4274,4281,148310,76500,2022-09-01,Departamento,160.0,130.0,3,2,4,,0.0,0.0,,0.0,,0.0,1.0,1.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4990500243812,-34.5063656126941,2022,378.9075721372331,49257.9843778403
3949,5209,179873,74860,2022-12-01,Departamento,60.0,60.0,2,1,3,,0.0,10.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4883203455333,-34.5155138908987,2022,373.715460249615,22422.9276149769
298,1630,54438,73546,2022-11-01,Departamento,48.0,44.0,1,1,2,,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4840917837974,-34.5227789986923,2022,227.63093617811364,10015.761191837
1366,5346,184707,73879,2022-03-01,Departamento,33.0,33.0,1,1,2,0.0,No,30.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.475346236786,-34.5210815528911,2022,245.11948304600728,8088.94294051824
705,749,26487,74203,2022-02-01,Departamento,60.0,56.0,2,1,3,0.0,0,40.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4862061541976,-34.5191464617757,2022,215.0557005762804,12043.1192322717
1780,4555,157817,75518,2021-03-01,Departamento,30.0,30.0,1,1,1,0.0,No,35.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4882562144868,-34.5119078462989,2021,223.5374555102063,6706.12366530619
4394,4715,163394,76832,2022-05-01,Departamento,67.0,61.0,1,2,2,,0,0.0,,0,,0,1,0,1,0,,,0,,,,,0,1,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Munro,N,-58.492483895451,-34.5046426053736,2022,290.6525911986213,17729.8080631159
4441,2197,74753,71875,2022-07-01,Departamento,63.0,63.0,2,1,3,,0,0.0,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Carapachay,N,-58.5408961036662,-34.531092427452,2022,154.04758334507713,9704.99775073986
4370,3034,104400,78809,2022-10-01,Departamento,220.0,180.0,3,3,4,,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,2,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,La Lucila,N,-58.4857580525449,-34.493904093383,2022,192.27642990071445,34609.7573821286
