,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
442,1213,62451,61721,2021-07-01,Departamento,55.0,0.0,2,1,3,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,N,-58.4438222695858,-34.5881846564208,2021,COMUNA 15,11861.201989671
2745,2276,115279,59422,2021-02-01,Departamento,60.0,55.0,2,1,3,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4353186502219,-34.6009088252012,2021,COMUNA 15,9778.11144659601
1665,28,1903,59752,2021-11-01,Departamento,45.0,45.0,1,1,1,0.0,No,6 años,0,No,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4331071547461,-34.5991314189272,2021,COMUNA 15,8839.17893409018
474,1577,79583,58754,2022-04-01,Departamento,35.0,35.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,   0,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4571866825711,-34.6042563766788,2022,COMUNA 15,7453.61130934755
4004,4809,243139,61390,2021-07-01,Departamento,77.0,70.0,2,2,3,0.0,No,12 años,No,No,No,No,No,Sí,Sí,Sí,No,No,Sí,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Chacarita,U,-58.448213907164,-34.5899360148642,2021,COMUNA 15,14029.3786974603
1706,2942,148592,59085,2022-09-01,Departamento,43.0,38.0,1,1,1,,0.0,,,,,,,,,,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4527941033603,-34.6025053689389,2022,COMUNA 15,8540.57566525422
1105,1813,91584,60735,2022-06-01,Departamento,27.0,24.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4417355455422,-34.5936195462887,2022,COMUNA 15,4810.69273135224
2717,3490,174455,62363,2021-02-01,Departamento,28.0,28.0,0,1,1,0.0,0,30 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Parque Chas,U,-58.4786408500703,-34.5841608866342,2021,COMUNA 15,5805.75367141638
2333,2250,114112,62374,2021-06-01,Departamento,35.0,33.0,0,1,1,0.0,No,8 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Chacarita,U,-58.4546602647002,-34.584449123232,2021,COMUNA 15,6568.30002616963
1385,2752,139987,62365,2022-01-01,Departamento,44.0,39.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Parque Chas,U,-58.4742807690149,-34.5842136435968,2022,COMUNA 15,6724.87778034797
399,1395,70598,60404,2021-01-01,Departamento,30.0,24.0,1,1,1,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4461274323484,-34.5953709722856,2021,COMUNA 15,5698.19444551079
4241,4613,234143,60077,2021-02-01,Departamento,29.0,27.0,0,1,1,0.0,0,11 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4417978620607,-34.5972256176675,2021,COMUNA 15,7028.01760224088
1909,1063,56169,61719,2021-01-01,Departamento,47.0,44.0,1,1,2,0.0,0,2 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4481826173948,-34.5881329824056,2021,COMUNA 15,12314.431329465
3025,4161,208829,60734,2021-06-01,Departamento,40.0,35.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,S,-58.4439158648155,-34.5935937624991,2021,COMUNA 15,22332.2200889767
3844,1288,65785,57779,2021-03-01,Departamento,47.0,43.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,N,-58.4311122999809,-34.6099752621028,2021,COMUNA 15,9621.82960674367
4484,5418,274044,60078,2021-01-01,Departamento,52.0,42.0,2,1,3,0.0,Sí,0,No,No,No,No,No,Sí,No,Sí,No,No,Sí,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4396174458584,-34.5972513659655,2021,COMUNA 15,12662.6543233573
915,3959,199338,59092,2021-08-01,Departamento,21.0,21.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,S,-58.4375302398852,-34.6026861885338,2021,COMUNA 15,4977.16317395564
2430,1892,95640,62047,2021-04-01,Departamento,34.0,28.0,0,1,1,0.0,No,10 años,No,No,No,No,No,Sí,Sí,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Chacarita,U,-58.4503314530817,-34.5863040557194,2021,COMUNA 15,7842.43673198683
3070,127,6834,59748,2021-09-01,Departamento,45.0,40.0,1,1,1,0.0,No,8 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4418290244723,-34.5990286525194,2021,COMUNA 15,8175.05062397694
261,4152,208412,60080,2021-10-01,Departamento,35.0,35.0,1,1,2,0.0,No,30 años,No,Sí,No,No,No,Sí,No,No,Sí,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4352566051657,-34.5973027457305,2021,COMUNA 15,11360.0447711212
993,1882,95216,59752,2021-10-01,Departamento,54.0,30.0,1,1,2,0.0,0,6 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4331071547461,-34.5991314189272,2021,COMUNA 15,9966.17424705728
4535,3947,198421,60075,2021-11-01,Departamento,52.0,48.0,1,1,2,0.0,No,2 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4461586861564,-34.5971740042412,2021,COMUNA 15,10199.0526162579
2035,3336,167719,59422,2021-03-01,Departamento,35.0,35.0,0,1,1,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4353186502219,-34.6009088252012,2021,COMUNA 15,6414.55307116245
3120,2288,116051,62702,2021-12-01,Departamento,47.0,43.0,1,1,2,0.0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Chacarita,U,-58.4568088623179,-34.5826200873377,2021,COMUNA 15,8733.93501609628
3104,3465,173448,59422,2022-08-01,Departamento,46.0,40.0,0,1,1,,,0.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Crespo,N,-58.4353186502219,-34.6009088252012,2022,COMUNA 15,7674.69268613207
2810,2435,124580,62031,2021-12-01,Departamento,100.0,50.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4852130345015,-34.5858844630266,2021,COMUNA 15,8297.23826529147
3242,2006,101309,59093,2021-01-01,Departamento,53.0,50.0,2,2,3,0.0,0,2 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4353496768842,-34.6027118640993,2021,COMUNA 15,14245.486113777
4391,1430,72318,62049,2022-10-01,Departamento,38.0,38.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Chacarita,N,-58.4459712049496,-34.5863558041303,2022,COMUNA 15,9270.47072735589
1922,3159,159427,60074,2022-10-01,Departamento,44.0,44.0,1,2,2,,,5.0,,,,,,1.0,,1.0,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4483390940414,-34.5971481391133,2022,COMUNA 15,8034.40796370844
763,294,16832,61706,2022-07-01,Departamento,83.0,73.0,2,2,3,,0,0,,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Agronomía,N,-58.476524605649,-34.5877933056947,2022,COMUNA 15,13437.6891933321
1594,80,4380,59088,2021-12-01,Departamento,20.0,20.0,0,1,1,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.446252464241,-34.6025830967571,2021,COMUNA 15,5458.70938506018
2526,4990,252629,61394,2022-04-01,Departamento,45.0,50.0,1,1,2,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Crespo,S,-58.4394930121983,-34.5900392140815,2022,COMUNA 15,8873.34679684232
1948,4522,229402,59751,2021-04-01,Departamento,36.0,36.0,1,0,2,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4352876263158,-34.5991057857449,2021,COMUNA 15,7002.17565355967
2673,2838,143556,59729,2021-01-01,Departamento,33.0,33.0,0,1,1,0.0,0,5 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Agronomía,U,-58.483257296185,-34.5985320025432,2021,COMUNA 15,6489.61034072062
4105,1683,85135,60406,2021-05-01,Departamento,54.0,50.0,2,1,3,0.0,No,25 años,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4417667024175,-34.5954225822573,2021,COMUNA 15,16268.3655038937
1198,2558,130751,60083,2021-03-01,Departamento,32.0,32.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.428715323469,-34.5973795232978,2021,COMUNA 15,8455.54723016868
2647,4023,202023,59087,2021-08-01,Departamento,0.0,50.0,1,1,2,0.0,No,25 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4484330133971,-34.6025572264351,2021,COMUNA 15,9207.75187181793
1254,3143,158434,59093,2022-11-01,Departamento,41.0,37.0,1,1,2,,,7.0,,,,,,,,,,,,,,,,,1.0,1,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4353496768842,-34.6027118640993,2022,COMUNA 15,11783.2484609847
2879,4882,246952,62367,2021-09-01,Departamento,41.0,35.0,1,1,1,0.0,No,3 años,0,Sí,0,No,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Ortúzar,U,-58.4699206766425,-34.5842662448683,2021,COMUNA 15,8415.49328938803
791,4052,203409,59093,2021-05-01,Departamento,32.0,32.0,1,1,1,0.0,Sí,50 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4353496768842,-34.6027118640993,2021,COMUNA 15,5965.06735142769
4254,5502,277911,60404,2022-11-01,Departamento,68.0,65.0,2,2,3,,1.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4461274323484,-34.5953709722856,2022,COMUNA 15,16496.5478453786
2135,1614,81412,63028,2022-12-01,Departamento,37.0,2.0,1,1,1,,0.0,10.0,,,,,,,,,,,,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Ortúzar,U,-58.4633172981589,-34.5807388104002,2022,COMUNA 15,6726.87828449306
4294,125,6786,59748,2021-12-01,Departamento,20.0,20.0,0,1,1,0.0,0,38 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4418290244723,-34.5990286525194,2021,COMUNA 15,4803.66425885296
2470,2870,145028,58750,2022-01-01,Departamento,31.0,29.0,0,1,1,0.0,No,4 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4659089949545,-34.6041518756884,2022,COMUNA 15,6724.87778034797
4157,885,47280,62696,2022-04-01,Departamento,34.0,30.0,0,1,1,0.0,No,1 años,No,No,No,No,Sí,No,Sí,No,No,No,No,   0,No,No,Sí,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Villa Ortúzar,U,-58.4698889246974,-34.5824632281844,2022,COMUNA 15,7098.67743747385
708,36,2602,59418,2021-09-01,Departamento,50.0,45.0,1,1,2,0.0,No,10 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4440406972639,-34.6008058961192,2021,COMUNA 15,10819.9199434989
250,5117,259149,60734,2021-01-01,Departamento,39.0,36.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4439158648155,-34.5935937624991,2021,COMUNA 15,7281.02623593045
508,145,7474,61390,2021-02-01,Departamento,40.0,35.0,1,1,1,0.0,No,2 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Chacarita,U,-58.448213907164,-34.5899360148642,2021,COMUNA 15,7639.14956765313
2862,2810,142415,60405,2022-08-01,Departamento,33.0,30.0,0,1,1,,0.0,30.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.443947068769,-34.5953967967418,2022,COMUNA 15,6558.3737499674
3389,5260,266390,62696,2022-01-01,Departamento,51.0,38.0,1,1,1,0.0,No,2 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Ortúzar,U,-58.4698889246974,-34.5824632281844,2022,COMUNA 15,9456.85937861433
2006,1536,77849,60736,2021-03-01,Departamento,43.0,41.0,1,1,2,0.0,0,20 años,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4395552235011,-34.59364529114,2021,COMUNA 15,8455.54723016868
2648,3615,180812,59420,2021-06-01,Departamento,50.0,44.0,1,1,2,0.0,No,10 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.439679679272,-34.6008574385579,2021,COMUNA 15,9721.08403873105
2733,4763,240972,62694,2022-09-01,Departamento,30.0,27.0,1,1,2,,0.0,9.0,,,,,,0.0,,0.0,,,,,0.0,,1.0,,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Parque Chas,U,-58.47424892297,-34.5824106304342,2022,COMUNA 15,8409.18219348108
2655,2536,129845,60086,2021-09-01,Departamento,48.0,48.0,1,1,2,0.0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4221740170838,-34.5974559503653,2021,COMUNA 15,7453.72262774369
4165,1489,75093,62046,2021-11-01,Departamento,60.0,60.0,2,1,3,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Chacarita,U,-58.4525115729745,-34.586278123123,2021,COMUNA 15,11332.280684731
3413,417,22841,60735,2021-03-01,Departamento,34.0,30.0,0,1,1,0.0,No,5 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4417355455422,-34.5936195462887,2021,COMUNA 15,6706.12366530619
1659,4200,212019,59423,2021-07-01,Departamento,53.0,53.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4331381315605,-34.6009344600992,2021,COMUNA 15,11478.5825706493
1716,3430,172059,59421,2022-01-01,Departamento,49.0,29.0,0,1,1,0.0,0,3 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4374991661272,-34.6008831513541,2022,COMUNA 15,6935.03021098384
3255,4402,222157,59422,2021-08-01,Departamento,32.0,31.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4353186502219,-34.6009088252012,2021,COMUNA 15,6719.17028484011
981,3740,187104,59749,2021-08-01,Departamento,140.0,120.0,2,2,3,0.0,Sí,60 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.439648561183,-34.5990544025409,2021,COMUNA 15,17420.0711088447
1118,4863,245959,59093,2021-12-01,Departamento,47.0,42.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4353496768842,-34.6027118640993,2021,COMUNA 15,8297.23826529147
4455,1789,90397,59421,2021-06-01,Departamento,41.0,41.0,1,1,2,0.0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4374991661272,-34.6008831513541,2021,COMUNA 15,8670.15603454391
4326,3431,172094,58430,2022-10-01,Departamento,80.0,80.0,2,2,3,,0.0,50.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4463149968505,-34.6061891556416,2022,COMUNA 15,11124.5648728271
1419,2508,128517,60409,2021-04-01,Departamento,37.0,33.0,0,1,1,0.0,0,0 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,N,-58.4352255867712,-34.5954997051579,2021,COMUNA 15,8402.6107842716
2931,783,42334,59095,2022-08-01,Departamento,60.0,56.0,1,1,2,,0.0,45.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4309885426171,-34.6027630983749,2022,COMUNA 15,10465.4900265437
3608,1382,69716,60082,2021-05-01,Departamento,48.0,45.0,1,1,2,0.0,No,15 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.43089575345,-34.5973539697196,2021,COMUNA 15,8947.60102714154
2681,1983,99980,61391,2022-12-01,Departamento,33.0,30.0,1,1,1,,,32.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Chacarita,U,-58.4460336875819,-34.5899618730678,2022,COMUNA 15,6166.30509411864
2204,3019,152364,60407,2021-11-01,Departamento,52.0,52.0,2,1,3,0.0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4395863332978,-34.5954483288319,2021,COMUNA 15,8612.53332039556
3527,840,44804,59092,2022-09-01,Departamento,29.0,29.0,1,1,0,,,40.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4375302398852,-34.6026861885338,2022,COMUNA 15,5255.73887092567
4593,3418,171461,61389,2022-04-01,Departamento,33.0,29.0,1,1,1,0.0,   0,13 años,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,Sí,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Chacarita,U,-58.4503941239662,-34.5899101177281,2022,COMUNA 15,1389472.70473501
4046,1994,100665,62696,2021-03-01,Departamento,60.0,76.0,2,1,3,0.0,No,10 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Ortúzar,U,-58.4698889246974,-34.5824632281844,2021,COMUNA 15,19826.8004017748
578,1842,93373,59090,2022-08-01,Departamento,45.0,45.0,1,1,2,,0.0,40.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4418913576011,-34.602634720548,2022,COMUNA 15,6976.99335102915
4228,4665,236961,58756,2021-06-01,Departamento,50.0,50.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,S,-58.4528255095717,-34.6043083934581,2021,COMUNA 15,6568.30002616963
2350,3640,181949,59095,2021-03-01,Departamento,40.0,40.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4309885426171,-34.6027630983749,2021,COMUNA 15,8163.97663602493
3360,2538,129946,58426,2022-08-01,Departamento,47.0,41.0,2,1,3,,,43.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4550375535722,-34.606085426766,2022,COMUNA 15,6976.99335102915
2809,590,32514,61392,2022-06-01,Departamento,92.0,82.0,2,1,3,,0,30,,1,,,1,1,,,,,,,1,,,,1,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Crespo,U,-58.4438534652241,-34.5899876923386,2022,COMUNA 15,14913.1474671919
2039,3164,159510,58426,2021-10-01,Departamento,48.0,45.0,1,1,2,0.0,No,48 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Crespo,U,-58.4550375535722,-34.606085426766,2021,COMUNA 15,9060.15840641571
2139,4141,207556,61389,2021-09-01,Departamento,62.0,55.0,2,0,3,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Chacarita,U,-58.4503941239662,-34.5899101177281,2021,COMUNA 15,10339.0346126767
2508,1060,56013,56144,2022-04-01,Departamento,53.0,43.0,1,1,2,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Ortúzar,S,-58.4094569823307,-34.6192444413609,2022,COMUNA 15,10115.6153484002
2794,3810,191935,62697,2022-09-01,Departamento,45.0,40.0,1,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Ortúzar,N,-58.4677089213281,-34.5824894686788,2022,COMUNA 15,7358.03441929594
785,4831,244256,60077,2021-11-01,Departamento,44.0,36.0,0,1,1,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Crespo,N,-58.4417978620607,-34.5972256176675,2021,COMUNA 15,11105.6350710364
