,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
15508,14935,151533,61077,2021-03-01,Departamento,34.0,32.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Botánico,N,-58.4133606025197,-34.5921481333869,2021,182.2316213398421,Desconocido,5831.41188287495
3346,18087,182726,57795,2021-07-01,Departamento,82.0,73.0,3,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Congreso,S,-58.396219817975,-34.6103796353359,2021,192.1832698282233,Desconocido,14029.3786974603
623,18784,189526,59408,2021-12-01,Departamento,30.0,30.0,1,1,1,0.0,No,45.0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Paternal,U,-58.4658456201782,-34.6005458470407,2021,203.79181704224663,Desconocido,6113.7545112674
16914,1739,17267,66327,2022-05-01,Departamento,120.0,113.0,3,2,4,,0,40.0,,0,,0,1,0,0,1,,,0,,,,,0,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano Barrancas,U,-58.4433858215203,-34.5629420949512,2022,239.0871715211584,Desconocido,27016.8503818909
3012,9877,99593,60094,2021-11-01,Departamento,27.0,27.0,1,1,1,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.4047304135479,-34.5976580422902,2021,209.8570497172408,Desconocido,5666.1403423655
5408,18145,183223,63702,2021-11-01,Departamento,39.0,32.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo Hollywood,S,-58.4283758257143,-34.5775459897893,2021,226.64561369462,Desconocido,7252.65963822784
16021,14316,145173,57473,2021-10-01,Departamento,60.0,60.0,0,1,3,0.0,No,60.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Monserrat,U,-58.3809840026317,-34.6123564902048,2021,181.97754064168333,Desconocido,10918.652438501
7025,5417,54279,64041,2021-02-01,Departamento,66.0,58.0,2,1,3,0.0,No,45.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo Chico,U,-58.4065461762021,-34.5759961282776,2021,168.5881283895864,Desconocido,9778.11144659601
11478,1369,13860,57796,2022-10-01,Departamento,190.0,160.0,3,3,4,,,32.0,,,,,1.0,,,,,,,,,,,,,1,,,,,,0.0,,,Capital Federal,Capital Federal,Congreso,U,-58.3940390148739,-34.6104045774667,2022,150.64514931953312,Desconocido,24103.2238911253
7305,9860,99444,56812,2021-03-01,Departamento,38.0,38.0,1,1,2,0.0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Congreso,U,-58.3875866089796,-34.6158883881778,2021,153.45820744407763,Desconocido,5831.41188287495
3787,11140,112487,59774,2021-12-01,Departamento,52.0,45.0,2,1,3,0.0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Monserrat,U,-58.3851360914163,-34.5996854951332,2021,266.8702366029422,Desconocido,12009.1606471324
4373,12547,126941,60426,2021-09-01,Departamento,135.0,125.0,0,2,2,0.0,No,22.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.3981587996593,-34.5959301147713,2021,115.4124793973216,Desconocido,14426.5599246652
1612,14562,147834,64030,2021-03-01,Departamento,33.0,30.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Las Cañitas,S,-58.4305248439801,-34.575717404883,2021,272.13255453416434,Desconocido,8163.97663602493
9132,15255,154773,64682,2021-08-01,Departamento,35.0,35.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Las Cañitas,S,-58.4435416335178,-34.5719573080364,2021,213.30699316952743,Desconocido,7465.74476093346
10590,12751,129144,57137,2022-08-01,Departamento,52.0,52.0,1,1,2,,,10.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,0,,,,,,,,,Capital Federal,Capital Federal,Congreso,U,-58.3962802052708,-34.613985767977,2022,155.64062090757346,Desconocido,8093.31228719382
13853,3438,34648,58457,2021-11-01,Departamento,37.0,37.0,0,1,1,0.0,0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Monserrat,U,-58.3874365898741,-34.6068730218763,2021,104.13447115698756,Desconocido,3852.97543280854
3198,575,5823,63054,2022-07-01,Departamento,65.0,60.0,2,1,3,,0,16.0,,0,,1,0,1,1,0,,,0,,,,,1,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo Chico,U,-58.4066373140736,-34.5814053330064,2022,410.5960586851483,Desconocido,24635.7635211089
8043,3275,33034,58126,2021-03-01,Departamento,42.0,37.0,0,1,1,0.0,No,5.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Congreso,U,-58.3918281137044,-34.6086264101405,2021,157.60572656418782,Desconocido,5831.41188287495
7823,7054,70651,63037,2022-03-01,Departamento,55.0,47.0,1,1,2,0.0,No,7.0,0,Sí,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo Hollywood,U,-58.4436975147424,-34.5809725071662,2022,299.7831896312788,Desconocido,14089.8099126701
9875,3506,35330,58457,2022-05-01,Departamento,35.0,35.0,0,1,1,,0,0.0,,0,,0,0,0,0,1,,,0,,,,,1,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Congreso,N,-58.3874365898741,-34.6068730218763,2022,313.5884419326628,Desconocido,10975.5954676432
16738,15662,158726,56153,2021-07-01,Departamento,90.0,80.0,3,2,4,0.0,No,50.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Congreso,U,-58.3898276820558,-34.6194696972591,2021,143.48228213311626,Desconocido,11478.5825706493
14116,3406,34356,66325,2021-10-01,Departamento,160.0,148.0,3,3,5,0.0,0,31.0,0,0,0,0,Sí,Sí,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Belgrano Barrancas,U,-58.4477448523756,-34.5628904693496,2021,290.88537904392973,Desconocido,43051.0360985016
3993,5373,53982,57097,2022-01-01,Departamento,42.0,39.0,1,1,2,0.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Santa Rita,U,-58.4835138548625,-34.6129559952784,2022,258.649145398,Desconocido,10087.316670522
3263,182,1949,63043,2021-09-01,Departamento,94.0,45.0,1,1,2,0.0,0,6.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo Hollywood,U,-58.4306175342807,-34.5811265536236,2021,400.73777568514447,Desconocido,18033.1999058315
5272,16148,163279,65334,2021-01-01,Departamento,46.0,46.0,0,1,1,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Belgrano R,N,-58.4565572058221,-34.568195849742,2021,172.04693374126782,Desconocido,7914.15895209832
15793,7895,79366,57137,2022-07-01,Departamento,50.0,45.0,1,1,2,,1,40.0,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Congreso,U,-58.3962802052708,-34.613985767977,2022,139.35381385677755,Desconocido,6270.92162355499
6336,898,9148,64356,2021-03-01,Departamento,40.0,38.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Las Cañitas,S,-58.4370333908687,-34.5738375266777,2021,230.1873111661166,Desconocido,8747.11782431243
2521,11097,112177,58124,2021-04-01,Departamento,40.0,40.0,1,1,1,0.0,0,3.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.3961896283503,-34.60857656818,2021,154.04786437831277,Desconocido,6161.91457513251
15506,5128,51449,61414,2021-05-01,Departamento,53.0,50.0,1,1,2,0.0,No,40.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.3958878795681,-34.5905458659915,2021,189.7975975454266,Desconocido,9489.87987727133
16614,16151,163305,63372,2022-04-01,Departamento,35.0,35.0,1,1,1,0.0,   0,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Palermo Hollywood,S,-58.4305866347689,-34.5793235046013,2022,202.8193553563957,Desconocido,7098.67743747385
12467,11583,116873,59777,2021-11-01,Departamento,36.0,36.0,2,1,3,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,,U,-58.3785944820449,-34.5997595903839,2021,204.61062347430973,Desconocido,7365.98244507515
4577,9960,100523,64687,2021-01-01,Departamento,78.0,72.0,2,2,3,0.0,0,19.0,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Las Cañitas,U,-58.4326428326119,-34.572085734386,2021,329.75662300409726,Desconocido,23742.476856295
5975,9757,98488,59777,2021-02-01,Departamento,70.0,70.0,2,2,3,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,,N,-58.3785944820449,-34.5997595903839,2021,130.95684973119657,Desconocido,9166.97948118376
13903,17494,176719,64693,2022-03-01,Departamento,327.0,300.0,4,4,5,0.0,No,50.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo Nuevo,U,-58.4195641808799,-34.5722385620513,2022,371.8405553277,Desconocido,111552.16659831
16191,9479,95572,66330,2022-01-01,Departamento,85.0,80.0,2,2,3,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano Barrancas,N,-58.4368472544887,-34.5630192416495,2022,288.95959212432626,Desconocido,23116.7673699461
3647,9985,100782,61415,2021-06-01,Departamento,39.0,36.0,1,1,2,0.0,No,45.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.3937075945234,-34.5905707897653,2021,218.9433342056544,Desconocido,7881.96003140356
2252,3619,36507,62720,2021-08-01,Departamento,28.0,28.0,1,1,2,0.0,No,35.0,No,Sí,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Botánico,U,-58.4175680749415,-34.5830822576153,2021,279.96542853500466,Desconocido,7839.03199898013
2404,9324,93677,64364,2021-06-01,Departamento,30.0,30.0,0,1,1,0.0,No,60.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo Nuevo,U,-58.4195948342628,-34.5740416218259,2021,210.18560083742832,Desconocido,6305.56802512285
12381,18593,187828,65989,2022-08-01,Departamento,160.0,145.0,2,2,3,,,20.0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,2,,,,,,1.0,,,Capital Federal,Capital Federal,Belgrano R,U,-58.4630329526162,-34.5645115827016,2022,357.17394237716826,Desconocido,51790.2216446894
7199,3365,33875,58450,2021-12-01,Departamento,38.0,38.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Once,S,-58.402701551915,-34.6066984503312,2021,201.110345765375,Desconocido,7642.19313908425
8869,15632,158313,62726,2021-07-01,Departamento,66.0,55.0,2,1,3,0.0,No,30.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo Chico,U,-58.4044876154113,-34.5832335118642,2021,362.0517348370818,Desconocido,19912.8454160395
3310,12897,130729,65672,2021-10-01,Departamento,25.0,24.0,0,1,1,0.0,No,40.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Las Cañitas,U,-58.4369092889247,-34.5666253388907,2021,271.0303796791025,Desconocido,6504.72911229846
6926,4275,42844,62379,2021-08-01,Departamento,38.0,36.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo Hollywood,U,-58.4437598866226,-34.5845785829101,2021,248.858158697782,Desconocido,8958.89371312015
10111,15295,155193,59760,2022-03-01,Departamento,78.0,64.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.4156632834758,-34.5993350822898,2022,235.14369013134376,Desconocido,15049.196168406
7849,7609,76363,58438,2021-08-01,Departamento,45.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Barrio Norte,S,-58.4288697503387,-34.6063947434861,2021,199.0865269582255,Desconocido,7963.46107832902
3691,18343,185179,58129,2021-05-01,Departamento,26.0,26.0,1,1,1,0.0,No,30.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,,U,-58.3852858216947,-34.6087008808601,2021,198.14034908588505,Desconocido,5151.64907623301
6829,6721,67106,62393,2022-09-01,Departamento,110.0,99.0,3,1,4,,0.0,40.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Botánico,U,-58.4132384611604,-34.5849358929101,2022,257.99168772531414,Desconocido,25541.1770848061
2564,16533,167127,56816,2022-07-01,Departamento,48.0,45.0,1,1,2,,,2.0,,,,,,,,1,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monserrat,U,-58.3788627723596,-34.6159873193173,2022,231.92456163306443,Desconocido,10436.6052734879
10743,8090,81239,67641,2021-07-01,Departamento,38.0,38.0,1,1,2,0.0,No,38.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Belgrano Barrancas,U,-58.4476198766289,-34.555678302662,2021,234.9417485220624,Desconocido,8927.78644383837
14248,9427,94886,61078,2021-03-01,Departamento,141.0,137.0,3,3,4,0.0,No,30.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.4111802919552,-34.5921733703368,2021,319.2378767997234,Desconocido,43735.5891215621
9262,15996,161854,61396,2021-07-01,Departamento,35.0,30.0,0,1,1,0.0,No,6.0,0,Sí,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo Soho,U,-58.43513254812,-34.5900905800915,2021,331.603496485425,Desconocido,9948.10489456275
6339,12850,130206,61401,2021-11-01,Departamento,45.0,37.0,0,1,1,0.0,No,7.0,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo Soho,U,-58.4242313397887,-34.5902183137768,2021,257.2733993290281,Desconocido,9519.11577517404
13182,16482,166654,57802,2021-04-01,Departamento,72.0,72.0,2,1,3,0.0,0,81.0,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Monserrat,U,-58.3809541401777,-34.6105534119759,2021,143.93361065650416,Desconocido,10363.2199672683
4958,19340,195415,60094,2022-09-01,Departamento,110.0,110.0,3,1,4,,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Once,U,-58.4047304135479,-34.5976580422902,2022,130.19898566611363,Desconocido,14321.8884232725
2910,18836,190108,62067,2021-06-01,Departamento,44.0,42.0,1,1,2,0.0,No,50.0,0,Sí,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.4067284762385,-34.5868145327216,2021,250.22095337789045,Desconocido,10509.2800418714
15696,340,3643,61401,2021-12-01,Departamento,38.0,35.0,0,1,1,0.0,No,5.0,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Botánico,U,-58.4242313397887,-34.5902183137768,2021,237.06395043689912,Desconocido,8297.23826529147
6067,14997,152143,64029,2022-11-01,Departamento,107.0,92.0,3,3,4,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Palermo Hollywood,U,-58.4327047064855,-34.5756918329113,2022,163.94084815283043,Desconocido,15082.5580300604
10627,17695,178778,62069,2022-10-01,Departamento,44.0,39.0,1,1,2,,0.0,5.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Barrio Norte,U,-58.4023681186032,-34.586864723974,2022,348.6330871826154,Desconocido,13596.690400122
12963,12905,130813,62726,2022-09-01,Departamento,30.0,30.0,1,1,1,,0.0,15.0,,0.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Botánico,U,-58.4044876154113,-34.5832335118642,2022,306.5847674706644,Desconocido,9197.54302411993
15120,4458,44819,57473,2022-10-01,Departamento,26.0,26.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monserrat,N,-58.3809840026317,-34.6123564902048,2022,285.2452531494119,Desconocido,7416.37658188471
76,7452,74843,61728,2021-10-01,Departamento,35.0,33.0,1,1,2,0.0,No,43.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo Soho,U,-58.4285609651791,-34.5883642891616,2021,197.1130034029836,Desconocido,6504.72911229846
6690,5294,53182,58126,2021-10-01,Departamento,25.0,25.0,1,1,1,0.0,Sí,0.0,0,Sí,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Congreso,N,-58.3918281137044,-34.6086264101405,2021,418.161157219188,Desconocido,10454.0289304797
11788,2060,20632,65003,2022-12-01,Departamento,41.0,41.0,1,1,2,,,50.0,,,,,,1.0,,,,,,,,,,1.0,,0,,,,,,,,,Capital Federal,Capital Federal,Belgrano R,U,-58.460948026638,-34.5699467751226,2022,246.1053030912097,Desconocido,10090.3174267396
10091,930,9545,62060,2021-05-01,Departamento,78.0,56.0,2,1,3,0.0,No,55.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo Soho,U,-58.4219896426935,-34.5866376370387,2021,193.67101790349645,Desconocido,10845.5770025958
11625,18027,182162,63050,2022-05-01,Departamento,120.0,120.0,2,2,4,,0,25.0,,0,,0,1,0,1,0,,,0,,,,,0,1,1,,,,,,1.0,,,Capital Federal,Capital Federal,Botánico,U,-58.4153574322311,-34.5813045035905,2022,394.6852272716967,Desconocido,47362.2272726036
15412,12613,127676,59405,2021-01-01,Departamento,47.0,44.0,1,1,2,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Paternal,U,-58.4723870423554,-34.6004670728455,2021,151.0884890855134,Desconocido,6647.89351976259
6546,10658,107527,50826,2021-11-01,Departamento,30.0,28.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Barrio Norte,S,-58.5277569634153,-34.646673884469,2021,198.3149119827925,Desconocido,5552.81753551819
16475,7160,71673,60106,2022-03-01,Departamento,31.0,31.0,0,1,1,0.0,No,45.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,,U,-58.3785646852493,-34.5979565066096,2022,182.0467278436213,Desconocido,5643.44856315226
11378,1280,13000,61396,2022-01-01,Departamento,36.0,33.0,1,1,1,0.0,0,6.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo Soho,U,-58.43513254812,-34.5900905800915,2022,286.57149632164635,Desconocido,9456.85937861433
16705,14497,146973,66000,2021-10-01,Departamento,70.0,65.0,2,2,3,0.0,No,30.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Las Cañitas,U,-58.4390578424414,-34.5647966121576,2021,285.92215878234924,Desconocido,18584.9403208527
6586,12406,125491,59738,2022-02-01,Departamento,27.0,25.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Paternal,S,-58.4636335044067,-34.5987690102974,2022,192.6899077163472,Desconocido,4817.24769290868
7958,6426,64425,61415,2021-03-01,Departamento,75.0,75.0,2,1,3,0.0,No,50.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Barrio Norte,U,-58.3937075945234,-34.5905707897653,2021,186.60518025199863,Desconocido,13995.3885188999
670,5970,59981,62391,2021-09-01,Departamento,140.0,126.0,2,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Botánico,S,-58.4175986976125,-34.584885315742,2021,209.91026345412303,Desconocido,26448.6931952195
8519,3677,36976,61728,2021-02-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo Soho,S,-58.4285609651791,-34.5883642891616,2021,206.25703832663447,Desconocido,8250.28153306538
6084,12668,128217,57129,2021-08-01,Departamento,45.0,45.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Once,S,-58.4137272871268,-34.613784801306,2021,182.49598304504025,Desconocido,8212.31923702681
3031,6810,68176,57099,2021-10-01,Departamento,38.0,35.0,1,1,1,0.0,No,4.0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Gral. Mitre,U,-58.4791522784542,-34.6130089646252,2021,232.3117540106592,Desconocido,8130.91139037307
3941,12676,128336,60085,2021-07-01,Departamento,25.0,25.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo Hollywood,U,-58.4243544552817,-34.5974305136208,2021,255.079612681096,Desconocido,6376.9903170274
14082,8440,84539,61723,2021-11-01,Departamento,43.0,40.0,0,1,1,0.0,Sí,0.0,0,Sí,0,Sí,No,Sí,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo Hollywood,N,-58.4394619106917,-34.5882361747149,2021,334.0594456134625,Desconocido,13362.3778245385
