,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
332,42.0,42.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.7088227578167,-34.5378744719527,7028.01760224088,2
333,60.0,45.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.719530270871,-34.5287074603188,4646.23508021318,2
334,32.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7111120444961,-34.5432524133609,5022.01263425536,2
335,42.0,42.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.7111120444961,-34.5432524133609,6558.3737499674,2
336,45.0,32.0,1,1,1,0,0,0,0,0,0,0,0,0,1,-58.6656455941485,-34.5583080058239,2043.76265599424,1
337,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7026909716231,-34.5577968393812,5500.18768871026,1
338,50.0,50.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.7088596083555,-34.5396772925599,7536.75194578518,2
339,28.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7132168678359,-34.5396162244715,5770.62396986608,1
340,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7067914041613,-34.5451162328781,5517.37202198249,2
341,89.0,89.0,3,2,4,0,0,0,0,0,0,0,0,0,1,-58.6980762696846,-34.5452377719713,13936.0568870758,0
342,35.0,35.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.7108906695432,-34.5324355002771,6504.72911229846,2
343,110.0,110.0,3,1,4,0,0,0,0,0,0,0,0,0,0,-58.7132907664594,-34.543221855802,10713.343732606,2
344,45.0,32.0,1,1,1,0,0,0,0,0,0,0,0,0,1,-58.6656455941485,-34.5583080058239,2115.29434893115,1
345,69.0,67.0,3,1,4,0,7,0,0,0,0,0,0,1,1,-58.7153215133148,-34.5359800026581,11079.8225329376,2
346,30.0,28.0,0,1,1,0,10,0,0,0,0,0,0,0,0,-58.7110382397346,-34.5396467779374,6021.55961613585,2
347,58.0,58.0,2,1,3,0,5,0,0,0,0,0,0,0,1,-58.7024705662553,-34.5469799045816,10507.6215317937,2
348,32.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.7002550581947,-34.5452074454761,5463.96319653273,2
349,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6936090972727,-34.5398898072853,6221.45396744455,1
350,78.0,78.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.7132907664594,-34.543221855802,9693.02528188166,2
351,36.0,36.0,1,1,2,0,0,0,0,1,0,1,0,1,0,-58.7046126254372,-34.5451466759293,7694.16529315477,2
352,25.0,25.0,0,1,1,0,0,0,1,0,0,0,0,1,0,-58.7067914041613,-34.5451162328781,4817.24769290868,2
353,42.0,42.0,1,1,2,0,8,0,0,0,0,0,0,0,1,-58.7022135750893,-34.5343601214942,7848.0246652419,2
354,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7088596083555,-34.5396772925599,5530.18130445499,2
355,54.0,53.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7088596083555,-34.5396772925599,7932.5964793117,1
356,220.0,100.0,0,2,2,0,0,0,0,0,0,0,0,0,0,-58.7046126254372,-34.5451466759293,34155.1601360821,0
357,40.0,36.0,1,1,2,0,4,0,0,0,0,0,0,0,0,-58.7293253625132,-34.5808655544328,6346.07718344936,2
358,15.0,15.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7219313473795,-34.5394936221773,3235.15606307117,2
359,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7113335374709,-34.5540693060033,8417.62721847617,2
360,45.0,45.0,1,1,2,0,15,0,0,0,0,0,0,0,1,-58.7260652613832,-34.5286152543427,5909.93602103864,2
361,40.0,40.0,1,1,2,0,0,1,1,1,0,1,0,0,0,-58.7046126254372,-34.5451466759293,5611.75147898412,0
362,32.0,32.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7238869345122,-34.5286460284948,2550.79612681096,2
363,100.0,100.0,2,1,4,0,20,0,0,1,1,0,0,0,1,-58.7152475471167,-34.5323743708821,9529.74423636517,2
364,19.0,19.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7219313473795,-34.5394936221773,2711.39425064895,2
365,24.0,24.0,0,1,1,0,8,0,0,0,0,0,0,0,0,-58.7067914041613,-34.5451162328781,3666.7917924735,2
366,49.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7067545907385,-34.5433134119326,7934.60795856586,2
367,56.0,56.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.702433843447,-34.5451770801287,9456.85937861433,0
368,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6763966943831,-34.5509474443686,4956.70010044371,0
369,47.0,46.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7068282208544,-34.5469190532558,7597.59259401439,2
370,38.0,35.0,0,1,1,0,12,0,0,0,0,0,0,0,0,-58.7132907664594,-34.543221855802,4181.61157219186,2
371,55.0,50.0,1,1,2,0,4,1,0,1,1,1,0,0,1,-58.702433843447,-34.5451770801287,7524.40996925091,2
372,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7112966137765,-34.5522664919826,8415.49328938803,0
373,40.0,40.0,1,1,2,0,5,0,0,0,0,0,0,0,1,-58.7091176538055,-34.5522970209137,8417.62721847617,2
374,40.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6894339686805,-34.5489643620917,6346.07718344936,2
375,30.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.702433843447,-34.5451770801287,5022.01263425536,0
376,34.0,34.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7175000410037,-34.5359493756089,4583.48974059188,2
377,800.0,150.0,0,4,4,0,20,0,0,0,0,0,0,0,1,-58.7196785654029,-34.535918709722,33160.3496485425,2
378,27.0,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7066809737027,-34.5397077683388,4413.92332620252,2
379,36.0,36.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7087122258393,-34.5324660067251,7524.59808420301,2
380,120.0,120.0,4,2,6,0,5,0,0,0,0,1,0,0,1,-58.7151366224565,-34.526965918959,13139.3471773142,2
381,47.0,47.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.6787205396847,-34.5581288769135,3060.95535217315,2
382,28.0,28.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7153954926552,-34.5395856321623,3795.95195090853,0
383,60.0,40.0,2,1,3,0,10,0,0,0,0,0,0,0,0,-58.7086753883922,-34.5306631838473,7580.83544773744,2
384,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.715543490772,-34.5467968843552,5698.19444551079,1
385,40.0,40.0,0,1,1,0,0,0,0,0,0,0,0,1,0,-58.7046126254372,-34.5451466759293,6121.91070434631,0
386,32.0,30.0,1,1,1,0,15,0,0,0,0,0,0,0,0,-58.7175741141883,-34.5395550010101,5253.81076589685,2
387,28.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7111120444961,-34.5432524133609,4761.47944442057,2
388,40.0,40.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.7111489517943,-34.545055230221,6724.87778034797,2
389,35.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7025072923259,-34.5487827284671,5458.70938506018,0
390,25.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7002917340602,-34.5470102719627,4759.55788758702,2
391,58.0,58.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7109275571753,-34.5342383205438,7652.38838043289,2
392,72.0,42.0,1,1,2,0,4,0,0,0,1,0,0,0,1,-58.7178334739942,-34.5521746720201,10363.2199672683,2
393,48.0,45.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.7067177805857,-34.5415105904195,7397.30876775179,2
394,34.0,34.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7002917340602,-34.5470102719627,6851.90896237807,0
395,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6893246452391,-34.5435558522434,5884.26805780447,2
396,60.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.704796506859,-34.5541607823365,8163.97663602493,2
397,80.0,80.0,3,1,4,0,0,0,0,1,1,1,0,0,0,-58.6958974779208,-34.5452680596142,12222.639308245,0
398,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7151735940587,-34.5287687368346,5110.8585882345,0
399,28.0,28.0,0,1,1,0,12,0,0,0,0,0,0,0,0,-58.7111120444961,-34.5432524133609,4609.37022610322,2
400,67.0,67.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7067914041613,-34.5451162328781,8134.18275194686,2
401,40.0,40.0,1,1,2,0,15,0,0,0,0,0,0,0,1,-58.7024705662553,-34.5469799045816,5994.37089800576,2
402,38.0,38.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7068282208544,-34.5469190532558,6732.39463151043,0
403,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7068282208544,-34.5469190532558,7479.30525192246,2
404,46.0,46.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7003650955658,-34.5506159232338,7465.74476093346,2
405,40.0,40.0,1,1,2,0,2,0,0,1,0,0,0,0,0,-58.7132168678359,-34.5396162244715,8372.39202123499,2
406,37.0,37.0,1,1,2,0,15,0,0,0,0,0,0,0,0,-58.6982228048988,-34.5524490826382,6251.50930068825,2
407,36.0,36.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7067177805857,-34.5415105904195,6960.25322788779,1
408,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7215972773328,-34.5232683269718,4860.54201936553,0
409,65.0,65.0,1,1,2,1,7,0,0,0,0,0,0,0,0,-58.6916858564639,-34.552539853321,5562.28243641353,2
410,35.0,35.0,1,1,2,0,18,0,0,0,0,0,0,0,0,-58.7350778048647,-34.5429141435808,4808.85330822173,2
411,34.0,34.0,1,1,2,0,4,0,0,0,0,0,0,0,0,-58.7150257273537,-34.5215574619253,5381.62808742686,2
412,57.0,57.0,1,1,2,1,0,0,0,0,1,1,0,0,0,-58.7046126254372,-34.5451466759293,9456.85937861433,2
413,50.0,50.0,1,1,2,0,0,0,0,1,0,0,0,0,1,-58.7002550581947,-34.5452074454761,6968.0284435379,2
414,40.0,40.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.7196785654029,-34.535918709722,6279.29401592624,2
415,47.0,43.0,1,1,2,0,4,0,0,1,1,0,0,0,1,-58.7112966137765,-34.5522664919826,6390.53437026841,2
416,31.0,31.0,0,1,1,0,2,0,0,0,0,0,0,0,0,-58.7088227578167,-34.5378744719527,5539.8412887312,2
417,28.0,28.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7153954926552,-34.5395856321623,3493.57400643851,1
418,40.0,40.0,1,1,2,0,0,0,0,1,0,0,0,0,1,-58.7132168678359,-34.5396162244715,9825.67689310832,2
419,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6936821511176,-34.5434954752652,7426.59019323422,2
420,50.0,50.0,1,1,2,0,0,0,0,0,0,1,0,0,1,-58.7002550581947,-34.5452074454761,10248.6907983051,0
421,46.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7174630093462,-34.5341465620562,6376.9903170274,0
422,25.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.6960804203162,-34.5542822066726,5253.81076589685,2
423,18.0,18.0,1,1,1,0,7,0,0,0,0,0,0,0,0,-58.7217828388291,-34.5322823855452,3007.38040179736,2
424,40.0,40.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.7328991159143,-34.5429450896154,5972.30630814761,2
425,70.0,70.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7068282208544,-34.5469190532558,8555.84751577151,1
426,42.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7087859105512,-34.5360716507779,6279.29401592624,0
427,55.0,50.0,1,1,2,0,4,1,0,1,1,1,0,0,1,-58.702433843447,-34.5451770801287,6754.04374015784,2
428,30.0,28.0,0,1,1,0,0,0,0,0,0,1,0,0,0,-58.7174630093462,-34.5341465620562,4484.58552299537,0
429,60.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.6765413901163,-34.5581588289137,4106.1596185134,1
430,45.0,45.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.731168599253,-34.5646095394345,4604.81561167924,2
431,50.0,55.0,2,1,3,0,12,0,0,0,0,0,0,0,1,-58.7133277206948,-34.5450246706155,8211.92117370296,2
432,40.0,40.0,1,1,2,0,6,0,0,0,0,0,0,0,1,-58.7022502783298,-34.5361629493518,6279.29401592624,2
433,36.0,36.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7087122258393,-34.5324660067251,7524.59808420301,2
434,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.691612864073,-34.5489341869657,6376.9903170274,2
435,33.0,31.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.702433843447,-34.5451770801287,5079.10370683704,1
436,40.0,40.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7067545907385,-34.5433134119326,6623.71557774944,1
437,38.0,38.0,1,1,2,0,8,0,0,0,0,0,0,0,0,-58.7068282208544,-34.5469190532558,6094.42048844035,2
438,42.0,42.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7194561433628,-34.525101832209,6033.87582185278,2
439,35.0,35.0,0,1,1,0,5,0,0,0,0,0,0,0,0,-58.7025072923259,-34.5487827284671,5439.49472867088,2
440,130.0,100.0,0,2,5,0,0,0,0,0,0,0,0,0,0,-58.7132907664594,-34.543221855802,13120.6767364686,0
441,45.0,42.0,1,1,2,0,20,0,1,1,0,0,0,1,0,-58.7003284131838,-34.548813097882,6997.69425944994,2
442,40.0,40.0,1,1,2,0,6,0,0,0,0,0,0,0,1,-58.7022502783298,-34.5361629493518,5912.70622979138,2
443,42.0,42.0,1,1,2,0,10,0,0,0,0,0,0,1,0,-58.7046493951881,-34.5469494983459,6726.87828449306,2
444,53.0,45.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.7110382397346,-34.5396467779374,6211.34275778962,2
445,42.0,40.0,1,1,2,1,0,0,0,0,1,0,0,0,1,-58.6894339686805,-34.5489643620917,5780.10402302928,2
446,28.0,28.0,0,1,2,0,0,0,0,0,0,0,0,0,0,-58.7132168678359,-34.5396162244715,6507.34620155748,1
447,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7070123533852,-34.5559331466292,7580.83544773744,2
448,45.0,40.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.7003650955658,-34.5506159232338,6166.30509411864,2
449,40.0,36.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7421400570386,-34.5680600522015,3940.98001570178,0
450,37.0,37.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7334975410421,-34.5717897617928,6113.7545112674,0
451,30.0,30.0,0,1,1,0,10,0,1,0,1,0,0,0,0,-58.7046126254372,-34.5451466759293,4727.94881683091,2
452,34.0,34.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.667824759745,-34.5582782481879,7002.17565355967,2
453,33.0,32.0,1,1,1,0,4,0,1,1,1,1,0,0,1,-58.717537075951,-34.5377521885935,4481.39241827819,2
454,91.0,80.0,1,2,2,0,0,0,0,0,0,0,0,0,1,-58.7032424992543,-34.5848390869745,26514.3968422429,2
455,15.0,15.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.6744345105283,-34.5617944349208,3549.33871873693,2
456,48.0,48.0,2,1,3,0,10,0,0,0,0,0,0,0,0,-58.7195673395641,-34.5305102735217,6414.55307116245,2
457,42.0,42.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7091176538055,-34.5522970209137,7597.59259401439,0
458,38.0,38.0,1,1,2,0,0,0,0,0,0,1,0,0,0,-58.7046126254372,-34.5451466759293,5611.75147898412,2
459,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6764690358229,-34.5545531377742,4890.98875473196,1
460,50.0,50.0,2,2,3,0,0,0,0,0,0,0,0,0,0,-58.708896462168,-34.5414801125994,8130.91139037307,2
461,28.0,28.0,1,1,1,0,0,0,0,1,0,0,0,0,0,-58.7024705662553,-34.5469799045816,4817.24769290868,2
462,45.0,45.0,2,1,3,0,5,0,0,0,0,0,0,0,1,-58.7090807803451,-34.5504942042808,7932.5964793117,2
463,44.0,38.0,1,1,1,0,5,0,0,1,0,0,0,0,0,-58.7110382397346,-34.5396467779374,5458.70938506018,2
464,33.0,33.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7024705662553,-34.5469799045816,4728.30501525786,2
465,40.0,40.0,1,1,2,0,7,0,0,0,0,0,0,0,1,-58.7174630093462,-34.5341465620562,7524.59808420301,2
466,75.0,75.0,3,1,4,0,0,0,0,1,0,0,0,0,0,-58.724072780021,-34.5376600682507,8372.39202123499,0
467,30.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7088227578167,-34.5378744719527,5223.34490838489,0
468,40.0,40.0,1,1,2,0,0,0,0,0,1,0,0,0,1,-58.6979297865292,-34.5380264522273,6019.67846736241,2
469,75.0,75.0,0,2,2,0,0,0,0,0,0,0,0,0,0,-58.7024705662553,-34.5469799045816,12603.9161764074,0
470,37.0,37.0,1,1,2,0,15,0,1,1,1,1,0,1,0,-58.7067914041613,-34.5451162328781,5562.28243641353,2
471,28.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7068650408182,-34.5487218730659,4883.89534572041,0
472,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.691612864073,-34.5489341869657,7881.96003140356,0
