,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
3521,228,3811,64684,2021-10-01,Departamento,32.0,32.0,0,1,1,0,Sí,45 años,No,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4391821214335,-34.5720087952979,2021,COMUNA 14,8130.91139037307
11961,2874,49465,64034,2021-07-01,Departamento,400.0,400.0,3,4,4,0,0,0 años,0,Sí,0,Sí,0,Sí,Sí,Sí,0,0,0,0,0,No,0,0,Sí,2,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,N,-58.4218053665553,-34.5758193036382,2021,COMUNA 14,575259.978685585
1740,2982,51264,62064,2021-01-01,Departamento,33.0,33.0,1,1,2,0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4132689924312,-34.5867389538653,2021,COMUNA 14,5698.19444551079
7336,12340,213881,62387,2021-02-01,Departamento,32.0,32.0,1,1,2,0.0,No,25 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4263191378358,-34.5847836942831,2021,COMUNA 14,6416.88563682863
9984,7596,132325,63700,2021-05-01,Departamento,142.0,131.0,3,2,5,0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4327356475453,-34.5774948813372,2021,COMUNA 14,20064.3174548022
505,11368,197337,62727,2022-09-01,Departamento,50.0,45.0,1,1,2,,0.0,40.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4023075293649,-34.5832585846679,2022,COMUNA 14,12745.1667619948
317,8356,145398,64034,2022-10-01,Departamento,36.0,32.0,1,1,1,,,12.0,,,,,,,,,,,,,,,,,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4218053665553,-34.5758193036382,2022,COMUNA 14,14049.4797072265
4928,13004,226144,61073,2021-09-01,Departamento,28.0,28.0,1,1,2,0.0,0,35 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4220818176039,-34.5920467962114,2021,COMUNA 14,6011.06663527717
528,4195,73124,61071,2022-10-01,Departamento,89.0,82.0,2,2,3,,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,0.0,,,0.0,,,,,0.0,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4264424087831,-34.5919958940005,2022,COMUNA 14,38317.945673071
5519,9608,166669,63382,2021-10-01,Departamento,117.0,117.0,2,4,4,0.0,No,10 años,0,No,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4087869186342,-34.5795771180336,2021,COMUNA 14,96864.8312216287
9563,3971,69554,64026,2021-03-01,Departamento,32.0,32.0,1,1,2,0.0,No,0,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,S,-58.4392442774929,-34.5756148835196,2021,COMUNA 14,9621.82960674367
12305,15044,262961,62066,2021-09-01,Departamento,100.0,93.0,2,2,3,0.0,No,30 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4089086510083,-34.5867893786997,2021,COMUNA 14,39015.6476871713
3499,12433,215412,63703,2021-10-01,Departamento,25.0,25.0,0,1,1,0.0,No,15 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4261959106859,-34.5775714856418,2021,COMUNA 14,8130.91139037307
4023,7089,123030,64034,2021-05-01,Departamento,110.0,62.0,1,2,2,0,Sí,0,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,Sí,No,Sí,Sí,2,0.0,Sí,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4218053665553,-34.5758193036382,2021,COMUNA 14,28960.9442700316
11394,5569,97340,63704,2021-08-01,Departamento,25.0,25.0,0,1,1,0,0,48 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4240159929211,-34.5775969425784,2021,COMUNA 14,6345.88304679344
1211,13065,227340,63700,2022-02-01,Departamento,50.0,50.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4327356475453,-34.5774948813372,2022,COMUNA 14,10437.3700013021
9100,14075,245718,63702,2021-09-01,Departamento,80.0,75.0,2,1,2,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4283758257143,-34.5775459897893,2021,COMUNA 14,9617.70661644347
598,7271,126134,60413,2021-11-01,Departamento,40.0,40.0,1,1,2,0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4265040606856,-34.5956019905124,2021,COMUNA 14,7479.30525192246
5051,13766,240062,64034,2022-04-01,Departamento,127.0,119.0,2,2,3,0.0,Sí,   0,No,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,No,No,No,Sí,No,Sí,Sí,1,0.0,Sí,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Palermo,U,-58.4218053665553,-34.5758193036382,2022,COMUNA 14,69473.6352367507
10068,12127,210247,63704,2021-04-01,Departamento,41.0,37.0,1,1,2,0.0,0,20 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4240159929211,-34.5775969425784,2021,COMUNA 14,12603.9161764074
13052,4903,84751,62391,2021-10-01,Departamento,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,S,-58.4175986976125,-34.584885315742,2021,COMUNA 14,1045.40289304797
5010,4301,74699,62067,2022-10-01,Departamento,34.0,34.0,0,0,1,,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4067284762385,-34.5868145327216,2022,COMUNA 14,21074.2195608398
564,1445,24040,61404,2021-09-01,Departamento,78.0,71.0,3,2,4,0.0,No,50 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4176905819501,-34.5902944867772,2021,COMUNA 14,18033.1999058315
518,12371,214409,65012,2022-06-01,Departamento,40.0,40.0,1,1,1,,0,7,,0,,0,0,0,1,0,,,0,,,,,1,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4413307579454,-34.570180027895,2022,COMUNA 14,12828.5139502726
7768,12777,222120,62062,2021-07-01,Departamento,40.0,40.0,1,1,2,0.0,No,0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4176293230041,-34.5866883733112,2021,COMUNA 14,7142.22915507069
1109,10874,188551,63375,2022-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,30 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4240467485608,-34.5793999972797,2022,COMUNA 14,7355.33507225559
12980,8979,155837,61394,2022-04-01,Departamento,42.0,40.0,0,1,1,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Palermo,S,-58.4394930121983,-34.5900392140815,2022,COMUNA 14,5678.94194997908
12057,13819,241036,61736,2022-05-01,Departamento,90.0,90.0,2,2,3,,0,35,,0,,1,0,0,1,1,,,0,,,,,0,1,1,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4111193099924,-34.5885672478346,2022,COMUNA 14,40596.1948050888
3706,14818,259205,63058,2021-12-01,Departamento,107.0,100.0,3,2,4,0.0,0,40 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.3979171527278,-34.5815055396609,2021,COMUNA 14,47196.0013432303
10804,10137,175992,63370,2021-05-01,Departamento,60.0,54.0,2,1,3,0.0,No,40 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4349465451897,-34.579272314891,2021,COMUNA 14,14912.6683785692
12509,6949,120725,63052,2021-08-01,Departamento,23.0,23.0,1,1,1,0,No,0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4109973785676,-34.581354996143,2021,COMUNA 14,4977.16317395564
4230,6745,117067,61738,2021-10-01,Departamento,0.0,170.0,3,2,4,0,Sí,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4067588690265,-34.5886175981791,2021,COMUNA 14,116237.797465954
12631,1509,25179,64035,2021-09-01,Departamento,180.0,163.0,3,3,5,0.0,No,20 años,0,Sí,0,No,No,No,No,Sí,0,0,Sí,0,0,0,0,Sí,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4196254903691,-34.5758446810432,2021,COMUNA 14,50492.9597363282
5905,3092,53002,63044,2021-09-01,Departamento,60.0,50.0,1,1,2,0,0,0 años,0,0,0,Sí,Sí,0,Sí,0,0,0,0,0,0,0,Sí,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4284375279044,-34.5811520918113,2021,COMUNA 14,13705.2319284319
3646,3503,60876,61074,2021-09-01,Departamento,38.0,38.0,1,1,2,0,0,30 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4199015179173,-34.5920721889114,2021,COMUNA 14,8415.49328938803
1039,4126,71986,63704,2022-11-01,Departamento,37.0,34.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Palermo,S,-58.4240159929211,-34.5775969425784,2022,COMUNA 14,11194.0860379355
8328,5511,96285,63387,2021-07-01,Departamento,107.0,100.0,2,0,4,0,0,50 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.3978869589353,-34.5797024652664,2021,COMUNA 14,44250.7675911989
547,10437,180833,65345,2022-03-01,Departamento,48.0,44.0,1,1,2,0.0,No,55 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.432580969731,-34.5684796336292,2022,COMUNA 14,13168.0466473553
7598,14548,254166,62056,2021-04-01,Departamento,124.0,67.0,1,1,2,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4307102492882,-34.5865356973436,2021,COMUNA 14,36411.3133985103
9966,9416,163400,61737,2021-11-01,Departamento,38.0,38.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4089390908616,-34.5885924424733,2021,COMUNA 14,5212.84911497626
9361,11908,206378,63380,2022-08-01,Departamento,69.0,60.0,2,1,3,,0.0,60.0,,1.0,,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4131468836205,-34.5795267067007,2022,COMUNA 14,11860.8886967496
1853,1485,24753,62716,2021-06-01,Departamento,33.0,30.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4262883269429,-34.5829806429593,2021,COMUNA 14,6305.56802512285
13038,224,3751,64362,2021-03-01,Departamento,25.0,0.0,0,1,1,0,No,25 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4239544898381,-34.573990831503,2021,COMUNA 14,4956.70010044371
8720,12607,218717,69281,2022-02-01,Departamento,55.0,50.0,1,1,2,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4583591335335,-34.546533415285,2022,COMUNA 14,9835.21403968856
6638,8402,146211,62066,2022-06-01,Departamento,50.0,50.0,1,2,2,,1,5,,1,,1,1,1,,1,1,1,,,1,,1,1,1,1,,1,,,,1.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4089086510083,-34.5867893786997,2022,COMUNA 14,29230.1699267572
3356,9201,160122,62378,2022-12-01,Departamento,28.0,28.0,0,1,0,,0.0,3.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4459399677963,-34.584552768824,2022,COMUNA 14,7848.0246652419
9022,10954,189828,62713,2022-09-01,Departamento,72.0,60.0,1,1,2,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1,,1.0,,,,,1.0,,Capital Federal,Capital Federal,Palermo,U,-58.4328284872189,-34.5829040232673,2022,COMUNA 14,31014.2864601217
2886,8454,146929,63703,2021-09-01,Departamento,0.0,43.0,0,1,2,0,No,30 años,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4261959106859,-34.5775714856418,2021,COMUNA 14,9617.70661644347
12714,14708,257074,60418,2022-11-01,Departamento,38.0,37.0,0,1,1,,1.0,0.0,,1.0,,1.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4156020914877,-34.5957289710095,2022,COMUNA 14,29873.0964243486
12368,13118,228166,62725,2021-03-01,Departamento,54.0,49.0,2,1,3,0.0,0,53 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4066676987623,-34.5832084001352,2021,COMUNA 14,13120.6767364686
10305,4414,76721,65338,2021-03-01,Departamento,0.0,0.0,1,1,2,0.0,No,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4478386133351,-34.5682995885034,2021,COMUNA 14,7580.83544773744
11896,7763,134999,62717,2022-06-01,Departamento,50.0,42.0,1,1,1,,0,0,,1,,1,0,0,0,0,,,0,,,,,0,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4241082680378,-34.5830061050094,2022,COMUNA 14,17194.2176039748
10709,3981,69749,61404,2021-07-01,Departamento,67.0,67.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,S,-58.4176905819501,-34.5902944867772,2021,COMUNA 14,7779.92818677344
12747,12415,215223,61736,2022-05-01,Departamento,90.0,90.0,2,2,3,,0,35,,0,,1,0,0,1,1,,,0,,,,,0,1,1,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4111193099924,-34.5885672478346,2022,COMUNA 14,40525.2755728364
5155,5656,98657,62381,2021-03-01,Departamento,61.0,54.0,2,0,3,0.0,0,30 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4393997159669,-34.584630094307,2021,COMUNA 14,9330.25901259992
8213,273,4656,62061,2021-07-01,Departamento,41.0,41.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4198094842113,-34.5866630246397,2021,COMUNA 14,7652.38838043289
2451,13696,238788,60089,2022-06-01,Departamento,83.0,80.0,3,1,0,,,50,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Palermo,U,-58.4156326861227,-34.5975320269284,2022,COMUNA 14,12668.1575258942
3968,11883,205928,63703,2022-10-01,Departamento,44.0,44.0,0,1,2,,0.0,45.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4261959106859,-34.5775714856418,2022,COMUNA 14,11124.5648728271
3941,1634,27065,62063,2021-10-01,Departamento,30.0,30.0,0,1,1,0.0,No,50 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.415449159076,-34.5867136830531,2021,COMUNA 14,5343.17034224516
3151,2797,48003,64041,2021-11-01,Departamento,180.0,160.0,3,2,4,0.0,0,40 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4065461762021,-34.5759961282776,2021,COMUNA 14,45329.122738924
3114,11775,204105,60088,2021-12-01,Departamento,295.0,140.0,1,3,7,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4178131325,-34.5975067070192,2021,COMUNA 14,26201.8050482889
3526,5348,93213,62391,2021-11-01,Departamento,41.0,38.0,1,1,1,0,0,51 años,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4175986976125,-34.584885315742,2021,COMUNA 14,9065.8245477848
8671,6391,111166,62391,2022-02-01,Departamento,77.0,70.0,2,1,3,0.0,0,50 años,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4175986976125,-34.584885315742,2022,COMUNA 14,16057.4923096956
3260,9572,166090,62056,2021-02-01,Departamento,47.0,43.0,1,1,2,0.0,No,10 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4307102492882,-34.5865356973436,2021,COMUNA 14,12222.639308245
5231,2147,36180,62393,2022-02-01,Departamento,45.0,39.0,1,1,2,0.0,No,10 años,0,No,0,Sí,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4132384611604,-34.5849358929101,2022,COMUNA 14,37179.6682328596
12797,9049,157224,63700,2022-01-01,Departamento,61.0,58.0,2,1,3,0.0,0,45 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4327356475453,-34.5774948813372,2022,COMUNA 14,11558.3836849731
2641,11741,203623,62713,2021-11-01,Departamento,70.0,65.0,2,2,3,0.0,Sí,0,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,Sí,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4328284872189,-34.5829040232673,2021,COMUNA 14,71266.0150642054
522,13492,235004,64354,2022-03-01,Departamento,49.0,39.0,1,1,2,0.0,0,5 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4413930025357,-34.5737861137881,2022,COMUNA 14,14108.6214078807
7450,399,6850,63373,2021-05-01,Departamento,35.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.428406675439,-34.5793490410792,2021,COMUNA 14,8134.18275194686
238,11567,200472,63381,2021-04-01,Departamento,30.0,30.0,1,1,1,0.0,Sí,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,S,-58.4109669024811,-34.579551931827,2021,COMUNA 14,7282.26267970205
1254,14513,253562,62716,2022-10-01,Departamento,171.0,160.0,3,2,4,,0.0,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,0.0,1.0,2,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4262883269429,-34.5829806429593,2022,COMUNA 14,59331.0126550777
13295,1713,28618,62066,2022-02-01,Departamento,250.0,220.0,3,3,5,0.0,No,22 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4089086510083,-34.5867893786997,2022,COMUNA 14,122038.526174638
4049,13386,233086,63054,2021-10-01,Departamento,75.0,70.0,2,2,3,0.0,Sí,20 años,No,Sí,No,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,1,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4066373140736,-34.5814053330064,2021,COMUNA 14,51661.243318202
5767,3850,67351,63701,2022-05-01,Departamento,23.0,23.0,0,0,1,,0,40,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Palermo,U,-58.4305557380022,-34.5775204550211,2022,COMUNA 14,5403.37007637818
10665,2793,47939,61407,2022-08-01,Departamento,55.0,55.0,2,1,3,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4111497996194,-34.5903703093643,2022,COMUNA 14,10465.4900265437
4041,11012,190807,62066,2022-11-01,Departamento,250.0,230.0,4,4,5,,0.0,10.0,,0.0,,1.0,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,1.0,2,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4089086510083,-34.5867893786997,2022,COMUNA 14,77318.6025100788
13314,7917,137579,65015,2022-05-01,Departamento,50.0,45.0,1,1,2,,0,10,,0,0,1,1,0,1,1,0,0,0,,0,,1,0,1,1,,0,,,,1.0,0,,Capital Federal,Capital Federal,Palermo,U,-58.4347916184668,-34.5702570785458,2022,COMUNA 14,15196.9783398136
72,9863,171040,61732,2021-04-01,Departamento,37.0,34.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.419840159388,-34.5884660799545,2021,COMUNA 14,9522.95888884115
1041,14828,259380,64033,2022-05-01,Departamento,110.0,110.0,2,2,3,,0,19,,0,,1,1,0,1,0,,,0,,,,,0,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4239852400136,-34.5757938873195,2022,COMUNA 14,71043.3409089054
6814,7666,133595,63058,2021-09-01,Departamento,185.0,185.0,3,3,4,0,No,0,No,Sí,No,No,No,Sí,No,Sí,No,No,Sí,No,No,Sí,No,Sí,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.3979171527278,-34.5815055396609,2021,COMUNA 14,112711.871096273
5059,9821,170493,63380,2022-03-01,Departamento,98.0,90.0,2,2,3,0.0,0,20 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4131468836205,-34.5795267067007,2022,COMUNA 14,31038.9670973374
6151,13487,234897,60423,2022-01-01,Departamento,0.0,20.0,1,1,1,0.0,No,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4047000543431,-34.5958549779368,2022,COMUNA 14,6304.57291907622
