,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
7983,62.0,60.0,2,1,3,0,30,0,0,1,0,0,0,0,0,-58.5603458570736,-34.6390477375703,6798.34520006099,2
7984,59.0,52.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5245168937017,-34.7080285866738,6706.12366530619,1
7985,95.0,65.0,2,2,3,0,12,0,0,0,0,0,0,0,0,-58.560447196086,-34.6444565091181,8483.93889190899,2
7986,45.0,40.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.5625272457237,-34.6390198028051,6395.90837157256,2
7987,30.0,30.0,1,1,2,0,22,0,0,0,0,0,0,0,0,-58.5802519412778,-34.6532181650377,4203.04861271748,2
7988,50.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.6101151913327,-34.730370462203,4614.140334358,0
7989,75.0,75.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4762287371742,-34.6941963881866,6987.14801287703,1
7990,32.0,32.0,0,1,1,0,20,0,0,0,0,0,0,0,0,-58.5626625591277,-34.6462314896012,5045.15871336979,2
7991,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6071987445457,-34.692539211467,4436.67339842116,2
7992,250.0,200.0,4,2,5,0,0,0,0,0,0,0,0,0,1,-58.5219374187742,-34.6864206098437,7213.2799623326,2
7993,50.0,55.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5691393273735,-34.6425415978101,6272.4173582878,2
7994,25.0,25.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5624934248843,-34.6372168796987,2662.0040390527,2
7995,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6264617431727,-34.7842523669059,3253.67310077874,0
7996,40.0,40.0,1,1,2,0,0,0,0,0,0,1,0,0,0,-58.5608528222945,-34.6660915446446,7674.69268613207,0
