,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
1629,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.8694643561554,-34.6076511273565,6221.45396744455,0
1630,50.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.794319276336,-34.662878188658,9972.40700256328,0
1631,59.0,59.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7853988611786,-34.6539927959229,7098.67743747385,0
1632,80.0,80.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7915167548651,-34.6340669584579,5831.41188287495,2
1633,87.0,87.0,2,2,3,0,2,0,0,0,0,0,0,0,0,-58.7654209066426,-34.6380541766595,26028.8388729389,2
1634,40.0,40.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.7533395518074,-34.5823261509235,4221.38287217045,2
1635,100.0,70.0,2,1,2,0,0,0,0,0,0,0,0,0,2,-58.7828698919656,-34.6378002710338,7881.96003140356,2
1636,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.8093563046788,-34.6518362711451,3782.74375144573,1
1637,45.0,45.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.7658796889556,-34.6596869805074,5162.97507976157,2
1638,60.0,50.0,2,1,3,0,5,0,0,0,0,0,0,0,0,-58.7511976820714,-34.5841602208926,5248.27069458746,2
1639,60.0,55.0,2,1,3,0,50,0,0,0,1,0,0,0,0,-58.7593345650378,-34.6597816278464,6778.48562662238,2
1640,40.0,35.0,0,1,1,0,10,0,0,0,0,0,0,0,0,-58.7917882318768,-34.6466859332519,4817.24769290868,2
1641,40.0,40.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7702814362597,-34.6614264129258,3826.19419021644,1
1642,40.0,35.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.7468004546063,-34.5824199428463,3498.84712972497,2
1643,60.0,60.0,1,1,2,0,10,0,0,1,1,1,0,0,0,-58.7917494391121,-34.6448832242828,5315.06988368404,2
1644,90.0,25.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.8209341022807,-34.6823193456301,2769.9206443656,2
1645,35.0,35.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.7743758885018,-34.6487438970665,3173.03859172468,2
1646,40.0,40.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.7874642637826,-34.6485526894782,4948.96435361358,2
1647,45.0,45.0,1,1,2,0,6,0,0,0,0,0,0,0,0,-58.789568153015,-34.6449152634095,5324.00807810539,2
1648,25.0,23.0,1,1,2,0,0,0,0,0,0,0,0,0,2,-58.8570657998367,-34.6384959872137,4591.43302825973,1
1649,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.8028509954299,-34.6537359291607,6011.06663527717,1
1650,60.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.7614781202586,-34.6579473830114,6772.13827578271,2
1651,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7501528662308,-34.6382742975354,3055.65982706125,2
1652,31.0,31.0,1,1,2,0,10,0,0,0,0,1,0,0,0,-58.7895294108564,-34.6431125517257,5605.73190374422,2
1653,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.8093563046788,-34.6518362711451,3930.27075724333,1
1654,70.0,60.0,2,1,3,0,10,0,0,0,1,1,0,0,1,-58.7876191056474,-34.6557635344808,4646.23508021318,2
1655,40.0,20.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7888326400973,-34.6106636436483,3152.78401256142,2
1656,72.0,72.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.819869481512,-34.6336470703369,5254.6400209357,0
1657,30.0,30.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.8592065953085,-34.6366601026149,4081.98831801247,2
1658,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7876191056474,-34.6557635344808,5562.28243641353,0
1659,30.0,30.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.794319276336,-34.662878188658,4203.71201674856,0
1660,85.0,40.0,2,1,3,0,30,0,0,0,0,0,0,0,0,-58.7723863901658,-34.657789257888,3826.19419021644,2
1661,65.0,38.0,1,1,2,0,2,0,0,0,0,0,0,0,1,-58.7786616709961,-34.6450748741867,7169.16402915522,2
1662,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7701664014592,-34.6560182340805,3762.29904210151,2
1663,42.0,42.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.7789698449465,-34.659496632479,4878.54683422384,1
1664,34.0,34.0,1,1,2,0,20,0,0,0,0,0,0,0,0,-58.7591059621383,-34.6489651982313,3714.81692751,2
1665,70.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7915943025034,-34.6376723826871,5807.79385026648,2
1666,45.0,45.0,1,1,2,0,5,0,0,0,1,1,0,0,1,-58.7788157306001,-34.6522857579047,6221.45396744455,2
1667,44.0,44.0,1,1,1,0,2,0,0,0,0,0,0,0,1,-58.7680230924028,-34.6578526249687,5022.01263425536,2
1668,45.0,45.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.7917494391121,-34.6448832242828,6279.29401592624,2
1669,36.0,36.0,2,1,3,0,20,0,0,0,0,0,0,0,0,-58.811733938998,-34.6608173030994,2731.98159826636,2
1670,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7919434373949,-34.6538967634082,6021.55961613585,0
1671,40.0,30.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7888326400973,-34.6106636436483,3060.95535217315,2
1672,60.0,60.0,2,1,2,1,0,0,0,0,0,0,0,0,0,-58.7652298916166,-34.6290404841285,4203.04861271748,2
1673,42.0,40.0,1,1,2,0,2,0,1,0,0,1,0,0,0,-58.7828698919656,-34.6378002710338,6422.99692387824,2
1674,30.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7917494391121,-34.6448832242828,6304.57291907622,1
1675,30.0,30.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.7965010273712,-34.6628460500677,4203.04861271748,2
1676,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7592583505349,-34.6561761535908,4791.60727029485,0
1677,71.0,71.0,1,1,2,0,0,0,1,1,0,0,0,0,1,-58.7763265480599,-34.6378957780012,8863.85802635012,0
1678,45.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7636215810868,-34.656113102811,4977.16317395564,2
1679,25.0,25.0,0,1,1,0,10,0,0,0,0,0,0,0,0,-58.7743758885018,-34.6487438970665,2597.31085300207,2
1680,30.0,30.0,1,1,2,0,7,0,0,0,0,0,0,0,0,-58.7614781202586,-34.6579473830114,2737.4397456756,2
1681,50.0,50.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.7805731715682,-34.6324239764131,5422.7885012979,1
1682,60.0,55.0,2,1,3,0,50,0,0,0,1,0,0,0,0,-58.7593345650378,-34.6597816278464,5741.08070615182,2
1683,60.0,60.0,1,1,1,0,8,0,0,0,1,1,0,0,0,-58.7940084050726,-34.6484565592416,5017.96634677988,2
1684,50.0,40.0,1,1,2,0,3,0,0,0,1,0,0,0,1,-58.7613636721633,-34.65253917538,5807.79385026648,2
1685,70.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7810357931894,-34.6540566225819,5267.21865894211,2
1686,111.0,101.0,2,2,3,0,0,0,0,1,0,0,0,0,1,-58.7763265480599,-34.6378957780012,11523.425565258,0
1687,35.0,35.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7917106497927,-34.6430805147418,5562.28243641353,0
1688,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7915167548651,-34.6340669584579,5110.8585882345,2
1689,40.0,40.0,1,1,2,0,5,0,0,0,0,0,0,0,1,-58.8028509954299,-34.6537359291607,6438.28011688395,2
1690,30.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7702814362597,-34.6614264129258,3399.6842054193,2
1691,25.0,25.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7681379958162,-34.6632608084527,3152.28645953811,2
1692,80.0,60.0,2,1,3,0,20,0,0,1,1,0,0,0,0,-58.7767111911843,-34.6559230142819,9287.042318775,2
1693,42.0,42.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.7789698449465,-34.659496632479,5049.29597363282,1
1694,30.0,30.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.7511976820714,-34.5841602208926,2440.25482558406,2
1695,63.0,63.0,1,1,2,0,0,0,1,1,1,0,1,0,0,-58.7917494391121,-34.6448832242828,10215.7465506525,0
1696,47.0,47.0,1,1,1,0,0,0,0,0,0,0,0,0,1,-58.7763265480599,-34.6378957780012,8028.7461548478,0
1697,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7677933774046,-34.6470362425819,3921.21836599341,0
1698,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7898782141894,-34.6593369362905,5324.00807810539,1
1699,55.0,55.0,1,1,2,0,4,0,0,0,0,0,0,0,0,-58.7658031912759,-34.6560815189087,4933.04407529491,2
1700,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.8105189598977,-34.6049338022672,3007.38040179736,1
1701,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7874642637826,-34.6485526894782,5045.15871336979,0
1702,40.0,40.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.3699907591596,-34.6070701945819,6040.10560427714,1
1703,65.0,55.0,2,1,3,0,1,1,0,0,1,1,0,0,1,-58.8028509954299,-34.6537359291607,6962.39802773981,2
1704,135.0,135.0,3,3,4,0,0,0,0,0,0,0,0,0,1,-58.7830628781963,-34.6468138643723,19746.499090906,2
1705,60.0,55.0,2,1,3,0,50,0,0,0,1,0,0,0,0,-58.7593345650378,-34.6597816278464,5772.83127762269,2
1706,70.0,70.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.7897619154307,-34.6539288132497,7914.15895209832,0
1707,45.0,45.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7941249559123,-34.6538646745638,3940.98001570178,1
1708,45.0,45.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7746449160033,-34.6613629593397,5530.18130445499,1
1709,50.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7391341000862,-34.6330220679525,5972.59580874677,0
1710,110.0,100.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.7808815311935,-34.6468457496696,8407.42403349713,2
1711,60.0,60.0,1,1,2,0,20,0,0,1,0,0,0,0,0,-58.7894519368616,-34.6395071266428,6211.34275778962,2
1712,100.0,100.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.7763265480599,-34.6378957780012,16057.4923096956,0
1713,50.0,43.0,2,1,3,0,5,0,0,0,0,0,0,0,0,-58.7592583505349,-34.6561761535908,5017.96634677988,2
1714,65.0,65.0,1,1,2,0,6,0,0,0,0,0,0,0,0,-58.7896844001386,-34.6503233950293,7098.67743747385,2
1715,35.0,35.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7939307217638,-34.6448511461663,4977.16317395564,0
1716,40.0,40.0,1,1,2,0,5,0,0,0,0,0,0,0,1,-58.8179639610669,-34.6462983966594,4202.61339640134,2
1717,107.0,60.0,1,1,2,0,0,0,1,1,1,0,1,0,0,-58.7917494391121,-34.6448832242828,9394.63323177964,0
1718,190.0,190.0,0,4,4,0,6,0,0,0,0,0,0,0,1,-58.7896068986146,-34.6467179745213,43062.6666019778,2
