,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
542,60.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7076386180476,-34.6929762276725,5458.70938506018,1
543,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7225435289053,-34.6747334878643,5892.78595606012,1
544,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7091542779322,-34.6604955919328,4466.44401779535,2
545,38.0,32.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7247256750206,-34.6747026245218,4944.25105458981,1
546,50.0,50.0,1,1,3,0,0,0,0,0,1,0,0,0,0,-58.7221330477605,-34.654903011777,4336.35341557864,2
547,35.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6855196106914,-34.678857794781,3981.73053916451,2
548,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7377055007922,-34.6691083633439,4727.94881683091,1
549,60.0,50.0,1,1,2,0,3,0,0,0,0,0,0,0,0,-58.7027195584472,-34.665995564732,5500.18768871026,2
550,45.0,45.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7247256750206,-34.6747026245218,7093.7640282632,2
551,87.0,82.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.6876287429355,-34.6752219920463,8958.45946222141,2
552,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5797.13436150655,2
553,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7264962979212,-34.6548412914661,6119.43156975474,1
555,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,6385.39601174807,2
556,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7316099413312,-34.690834609572,3666.7917924735,0
557,65.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7113360660883,-34.6604649792,4977.16317395564,2
558,50.0,43.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7247256750206,-34.6747026245218,7465.74476093346,1
559,38.0,32.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7247256750206,-34.6747026245218,4713.29938439388,1
560,45.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7091172546347,-34.6586928073508,5343.17034224516,0
561,25.0,25.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7420694596308,-34.6690460635986,3930.27075724333,2
562,35.0,35.0,1,1,2,0,15,0,0,0,0,0,0,0,0,-58.737479628986,-34.6582918252824,5302.51494678216,2
563,65.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7005376155179,-34.6660260275007,10454.0289304797,1
564,37.0,37.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7246135441432,-34.6692943258828,6279.29401592624,1
565,15.0,15.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7310845168097,-34.6655959973817,2624.13534729373,2
566,100.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7220957511755,-34.6531002378082,5065.65944660455,1
567,40.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7247256750206,-34.6747026245218,5422.7885012979,1
568,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,6162.35382616035,2
569,60.0,60.0,1,1,2,0,8,1,0,0,1,0,0,0,0,-58.7289026168062,-34.6656269674821,5786.23194816379,2
570,65.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7223942166306,-34.6675224136207,6778.48562662238,2
571,64.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6854830742324,-34.6770549935329,5780.10402302928,2
572,80.0,56.0,2,1,3,0,50,0,0,0,0,0,0,0,0,-58.731047011481,-34.6637932350953,5500.18768871026,2
573,40.0,40.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.7507214664288,-34.6653155104143,4833.5059046251,1
574,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7727704649571,-34.6758164737966,2915.70594143748,1
