,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3278,225.0,150.0,3,4,4,0,0,0,0,0,0,0,0,0,2,-58.5802814703539,-34.4241887478887,60271.4505379023,1
3279,21.0,21.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5142306555938,-34.5025715480697,8947.60102714154,0
3280,105.0,98.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.5009048029115,-34.488308697579,18064.6788484076,1
3281,73.0,69.0,2,1,3,0,41,0,0,0,0,0,0,0,2,-58.502952929132,-34.4810698528242,16830.9865787761,2
3283,82.0,82.0,2,2,3,0,0,0,0,1,0,0,0,0,1,-58.4920662514943,-34.4812032781651,44190.6614037382,0
3284,64.0,60.0,2,1,3,0,30,0,0,0,1,1,0,0,0,-58.5031146748848,-34.490084945131,12544.8347165756,2
3285,45.0,45.0,1,1,2,0,50,0,0,0,0,0,0,0,0,-58.4965497601563,-34.4883621208111,6976.99335102915,2
3286,92.0,80.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.5202733274601,-34.4754453373731,26448.6931952195,2
3287,70.0,70.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.5569163508261,-34.4551464936833,12026.7318283806,0
3288,104.0,96.0,2,3,3,0,10,0,0,0,0,0,0,0,1,-58.5312250044717,-34.4789154140669,32084.4281841432,2
3289,20.0,20.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5817093356471,-34.4999130327502,3299.30956907572,1
3290,60.0,60.0,1,1,2,0,0,0,0,1,0,0,0,0,1,-58.4920662514943,-34.4812032781651,61203.3928821877,0
3291,52.0,52.0,1,1,2,0,50,0,0,0,0,0,0,0,0,-58.5051950393642,-34.4846490864467,11842.4005784005,2
3292,40.0,38.0,1,1,2,0,20,0,0,1,0,1,0,0,0,-58.5071454381845,-34.4720011229647,14192.6444011565,2
3293,78.0,78.0,1,1,2,0,20,0,0,0,0,0,0,0,1,-58.4856621032555,-34.4884950001849,25207.8323528148,2
3294,120.0,115.0,2,1,3,0,15,0,1,0,0,1,0,0,1,-58.5205350822754,-34.4898693762021,35352.5291229906,2
3295,55.0,55.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.5773878230928,-34.5017723029483,12029.5216071894,1
3296,52.0,52.0,1,1,2,0,12,0,0,0,0,1,0,0,1,-58.4920662514943,-34.4812032781651,19964.480910408,2
3297,154.0,151.0,2,4,4,0,20,0,0,1,0,0,0,0,2,-58.4987595442065,-34.490138449515,42013.053921358,2
3298,58.0,58.0,1,1,1,0,10,0,1,0,1,1,0,0,1,-58.535546446613,-34.4770577746667,18395.0860482399,2
3299,54.0,54.0,2,1,3,0,50,0,0,0,0,1,0,0,1,-58.5339635747965,-34.5095389449898,8947.60102714154,2
3300,60.0,56.0,2,1,3,0,0,0,0,0,1,0,0,0,0,-58.5051302560556,-34.4810430514389,13598.7368216772,2
3301,65.0,62.0,2,2,3,0,27,0,0,0,0,0,0,0,0,-58.5180635016976,-34.4736693955257,11299.8385724902,2
3302,119.0,119.0,0,1,1,0,9,0,0,0,0,0,0,0,2,-58.5288832919218,-34.4699276784286,24783.5005022185,2
3303,112.0,99.0,2,2,3,0,7,0,1,0,0,1,0,0,1,-58.518357541486,-34.4898964580633,59757.9480515647,2
3304,146.0,130.0,3,2,4,0,20,0,0,0,0,0,0,0,1,-58.498727282967,-34.4883354285865,54731.0937531559,2
3305,71.0,71.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.5286860276545,-34.4591096593989,17922.910072888,0
3306,39.0,39.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.502952929132,-34.4810698528242,9803.04591498353,1
