,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
1338,1959,58513,65320,2022-09-01,Departamento,35.0,32.0,0,1,1,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4870719257735,-34.5678278626635,2022,COMUNA 12,11168.4451007171
7855,6062,178469,62023,2022-05-01,Departamento,40.0,23.0,0,1,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Pueyrredón,N,-58.5026535526441,-34.5856709298811,2022,COMUNA 12,9287.042318775
6086,1271,36947,69604,2021-04-01,Departamento,36.0,36.0,1,1,2,0.0,No,43 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Saavedra,U,-58.4714017985058,-34.5445735061861,2021,COMUNA 12,7282.26267970205
4186,7256,213108,63998,2022-10-01,Departamento,31.0,28.0,0,1,1,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.5002790600937,-34.5748798018184,2022,COMUNA 12,7663.5891346142
3587,5072,149284,61039,2022-03-01,Departamento,88.0,84.0,3,2,4,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Pueyrredón,S,-58.4962103552848,-34.5911602778979,2022,COMUNA 12,16930.3456894568
7755,6555,191893,65319,2021-09-01,Departamento,0.0,32.0,0,1,1,0.0,No,15 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4892515273722,-34.5678012861292,2021,COMUNA 12,6732.39463151043
5851,2178,64703,66309,2022-10-01,Departamento,58.0,69.0,1,1,2,,0.0,20.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4826166966364,-34.5624718639833,2022,COMUNA 12,10382.9272146386
801,2299,68370,60710,2021-08-01,Departamento,66.0,54.0,2,1,3,0.0,No,30 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.496242686172,-34.5929632704971,2021,COMUNA 12,13687.198728378
735,8509,249593,63674,2021-05-01,Departamento,36.0,34.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,S,-58.4894123185788,-34.5768163067045,2021,COMUNA 12,9896.58901486867
4335,4150,121164,64990,2021-08-01,Departamento,34.0,34.0,0,1,1,0.0,No,0 años,0,No,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4892836799,-34.5696042913638,2021,COMUNA 12,8710.03555442237
680,7662,225413,63346,2021-12-01,Departamento,40.0,40.0,1,1,2,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4872646016422,-34.578645896353,2021,COMUNA 12,7642.19313908425
2215,9446,277723,68942,2022-03-01,Departamento,55.0,55.0,1,1,2,0.0,No,55 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4801816820953,-34.5480741862456,2022,COMUNA 12,7336.48313209794
6389,3588,105344,63673,2022-07-01,Departamento,66.0,59.0,2,2,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4915921524352,-34.5767896823604,2022,COMUNA 12,23079.4089367595
6490,3830,112225,64663,2022-05-01,Departamento,60.0,57.0,2,1,3,,0,50,,,,,1,,,1,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4849564411673,-34.5714604173221,2022,COMUNA 12,10131.3188932091
5895,5862,172475,67292,2022-02-01,Departamento,34.0,34.0,1,1,2,0.0,No,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4912379889214,-34.5569566382264,2022,COMUNA 12,7426.59019323422
2440,2657,78084,63344,2021-09-01,Departamento,22.0,22.0,0,1,1,0.0,No,30 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4916243662834,-34.5785926830134,2021,COMUNA 12,5530.18130445499
4460,9254,271433,61371,2021-02-01,Departamento,46.0,40.0,1,1,2,0.0,No,5 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4896375462901,-34.5894373119968,2021,COMUNA 12,11000.3753774205
265,8961,261841,67619,2022-07-01,Departamento,35.0,35.0,1,1,2,,0,30,,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Saavedra,U,-58.495564340333,-34.5551003082977,2022,COMUNA 12,7166.76756977713
4814,2981,87414,62695,2022-03-01,Departamento,45.0,43.0,1,2,2,0.0,No,10 años,No,No,No,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4720689252461,-34.5824369487695,2022,COMUNA 12,12791.8167431451
1607,2118,62936,65974,2022-03-01,Departamento,100.0,50.0,2,1,3,0.0,No,60 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4957257364792,-34.5641153216975,2022,COMUNA 12,13168.0466473553
6991,4490,130220,64660,2021-09-01,Departamento,87.0,75.0,2,2,3,0.0,No,50 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4914955280598,-34.5713806770418,2021,COMUNA 12,15628.7732517206
4403,7437,218593,63018,2022-01-01,Departamento,75.0,37.0,0,1,1,0.0,No,2 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4851167906301,-34.5804754500851,2022,COMUNA 12,5901755.74221096
2815,4505,130642,63681,2021-12-01,Departamento,43.0,40.0,1,1,2,0.0,0,3 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4741534018081,-34.5770015875904,2021,COMUNA 12,9388.98014230351
7475,274,8801,64336,2021-01-01,Departamento,43.0,40.0,0,1,1,0.0,0,4 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.480629005804,-34.573316394209,2021,COMUNA 12,9496.99074251798
901,8473,248418,64005,2021-12-01,Departamento,55.0,47.0,1,2,2,0.0,No,2 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4850205724054,-34.5750664321063,2021,COMUNA 12,20743.0956632287
7804,6936,203420,64664,2021-11-01,Departamento,36.0,36.0,0,1,1,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.482776739834,-34.5714869196084,2021,COMUNA 12,6346.07718344936
4304,552,17198,64656,2022-01-01,Departamento,57.0,54.0,2,1,3,0.0,No,40 años,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.5002142705107,-34.5712738120237,2022,COMUNA 12,12609.1458381524
1075,4097,119632,63350,2022-03-01,Departamento,38.0,36.0,1,1,2,0.0,No,50 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4785450381505,-34.578751856063,2022,COMUNA 12,7524.59808420301
2786,5445,160536,61705,2021-04-01,Departamento,48.0,33.0,0,1,1,0.0,0,6 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4787047388712,-34.5877669042175,2021,COMUNA 12,7002.17565355967
3079,8984,262600,65653,2021-02-01,Departamento,33.0,33.0,1,1,2,0.0,0,12 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Coghlan,U,-58.4783215762831,-34.5661307651497,2021,COMUNA 12,8555.84751577151
4307,2080,61726,63677,2021-03-01,Departamento,0.0,35.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4828727998814,-34.5768959462689,2021,COMUNA 12,6997.69425944994
1669,1656,48557,64337,2022-12-01,Departamento,100.0,100.0,3,2,4,,,35.0,,,,,1.0,1.0,,1.0,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4784492517625,-34.5733428204567,2022,COMUNA 12,20741.2080438536
7322,4477,129877,61695,2022-11-01,Departamento,77.0,73.0,2,1,3,,1.0,15.0,,1.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5005059143082,-34.5875007484528,2022,COMUNA 12,21209.8472297725
7186,6595,193138,63348,2021-12-01,Departamento,48.0,37.0,1,1,2,0.0,No,10 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4829048255868,-34.5786989540366,2021,COMUNA 12,9607.32851770591
469,7740,227743,64335,2022-08-01,Departamento,44.0,44.0,1,1,2,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4828087570053,-34.5732899290548,2022,COMUNA 12,9070.0913563379
4300,376,11921,64003,2021-04-01,Departamento,48.0,48.0,0,1,3,0.0,No,20 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4893801546235,-34.575013303709,2021,COMUNA 12,10643.3069934107
6779,3174,92957,61376,2021-01-01,Departamento,40.0,35.0,1,1,1,0.0,0,1 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4787366875286,-34.5895699121699,2021,COMUNA 12,6964.45987784652
5603,7655,225213,63347,2022-03-01,Departamento,54.0,47.0,1,1,2,0.0,No,8 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4850847150392,-34.5786724446518,2022,COMUNA 12,11286.8971263045
1068,5237,154546,69271,2021-05-01,Departamento,42.0,40.0,1,1,2,0.0,No,7 años,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Saavedra,U,-58.4801497516862,-34.546271167196,2021,COMUNA 12,8676.46160207665
5361,3756,110097,65319,2021-03-01,Departamento,0.0,32.0,0,1,1,0.0,No,19 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4892515273722,-34.5678012861292,2021,COMUNA 12,5831.41188287495
5247,142,4435,64991,2021-10-01,Departamento,110.0,100.0,3,3,4,0.0,No,10 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4871040312866,-34.5696308696777,2021,COMUNA 12,18584.9403208527
5139,4545,131891,62346,2021-09-01,Departamento,48.0,46.0,2,1,3,0.0,No,50 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5157010773952,-34.5837061666126,2021,COMUNA 12,12503.0186013765
7636,5321,156995,64991,2022-10-01,Departamento,33.0,30.0,0,1,1,,0.0,10.0,,1.0,,0.0,1.0,0.0,,1.0,,0.0,,,0.0,,,,0.0,0,,0.0,,,,0.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4871040312866,-34.5696308696777,2022,COMUNA 12,8034.40796370844
6399,2948,86425,64007,2021-06-01,Departamento,47.0,43.0,1,1,2,0.0,No,7 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4806609787918,-34.5751194048679,2021,COMUNA 12,9983.81603977784
2663,2460,72983,67621,2022-12-01,Departamento,36.0,36.0,1,1,2,,0.0,40.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Saavedra,U,-58.4912058093969,-34.5551536308556,2022,COMUNA 12,9529.74423636517
8039,7630,224354,67298,2021-01-01,Departamento,60.0,50.0,1,1,2,0.0,No,8 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Coghlan,U,-58.4781620457228,-34.5571156834307,2021,COMUNA 12,10130.1234586858
7916,7131,209243,64990,2022-03-01,Departamento,47.0,47.0,1,1,2,0.0,No,30 años,0,Sí,0,0,Sí,Sí,0,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4892836799,-34.5696042913638,2022,COMUNA 12,8088.94294051824
6933,9200,269642,64679,2022-06-01,Departamento,40.0,35.0,1,1,2,,0,60,,1,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Saavedra,U,-58.4500808808658,-34.5718797853433,2022,COMUNA 12,7216.03909702836
3007,1996,59381,64994,2022-04-01,Departamento,38.0,35.0,1,1,2,0.0,No,35 años,   0,No,   0,No,Sí,No,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4805650683492,-34.5697103712129,2022,COMUNA 12,7986.01211715808
7998,7041,206530,63674,2021-11-01,Departamento,36.0,36.0,1,1,2,0.0,No,38 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4894123185788,-34.5768163067045,2021,COMUNA 12,7479.30525192246
4248,285,9198,64006,2022-12-01,Departamento,63.0,60.0,2,2,3,,,22.0,,,,,1.0,,,,,,,,,,,,,1,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.482840777021,-34.5750929379416,2022,COMUNA 12,17938.3420919815
7381,5421,159751,64990,2022-02-01,Departamento,48.0,48.0,1,1,2,0.0,No,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4892836799,-34.5696042913638,2022,COMUNA 12,12043.1192322717
4221,1690,49443,63676,2022-10-01,Departamento,30.0,30.0,1,1,1,,1.0,10.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4850526422978,-34.5768694386589,2022,COMUNA 12,8652.43934553216
6703,3172,92880,68614,2022-02-01,Departamento,60.0,57.0,2,2,3,0.0,0,10 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4780344722865,-34.5499036079884,2022,COMUNA 12,22079.0519258315
1174,5204,153351,63674,2021-07-01,Departamento,44.0,44.0,1,1,2,0.0,No,0,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,Sí,Sí,1,0.0,Sí,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,S,-58.4894123185788,-34.5768163067045,2021,COMUNA 12,8628899.68028378
2859,420,13189,60705,2021-10-01,Departamento,71.0,60.0,2,1,3,0.0,0,45 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5071439009674,-34.5928290951957,2021,COMUNA 12,9757.09366844769
2310,9318,273796,64009,2021-01-01,Departamento,56.0,53.0,2,1,3,0.0,Sí,0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4763013738159,-34.5751722219925,2021,COMUNA 12,14245.486113777
5910,273,8789,64991,2021-12-01,Departamento,110.0,100.0,3,3,4,0.0,No,10 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4871040312866,-34.5696308696777,2021,COMUNA 12,17467.8700321926
5435,3071,89795,64332,2021-11-01,Departamento,45.0,43.0,1,1,2,0.0,No,40 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4893479935254,-34.5732103001537,2021,COMUNA 12,9020.49542504587
2889,1784,52776,63348,2021-04-01,Departamento,42.0,36.0,1,1,2,0.0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4829048255868,-34.5786989540366,2021,COMUNA 12,12323.829150265
7924,240,7404,62022,2021-06-01,Departamento,40.0,40.0,1,1,2,0.0,No,7 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5048336044786,-34.5856440630817,2021,COMUNA 12,9983.81603977784
1375,7030,206301,65318,2022-10-01,Departamento,54.0,48.0,1,1,2,,0.0,10.0,,0.0,,0.0,1.0,0.0,1.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Coghlan,U,-58.4914311261146,-34.5677746706967,2022,COMUNA 12,11124.5648728271
3945,685,20992,65319,2022-07-01,Departamento,84.0,54.0,2,1,3,,0,10,,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,0,,0,,,,1.0,0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4892515273722,-34.5678012861292,2022,COMUNA 12,16423.8423474059
5908,3546,104169,69607,2021-01-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,S,-58.4648647496784,-34.5446521170465,2021,COMUNA 12,9496.99074251798
412,7346,216021,63339,2022-11-01,Departamento,37.0,33.0,0,1,1,,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5025237277295,-34.5784589686791,2022,COMUNA 12,7305.61404581052
219,7905,232653,63340,2021-12-01,Departamento,42.0,38.0,1,1,2,0.0,No,40 años,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5003438611892,-34.5784857893722,2021,COMUNA 12,8297.23826529147
6242,7290,214490,63671,2022-06-01,Departamento,65.0,62.0,2,1,3,,0,0,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4959518115588,-34.5767363169393,2022,COMUNA 12,19242.770925409
