,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
2349,1426,32883,57478,2021-07-01,Departamento,45.0,45.0,1,1,2,0.0,Sí,0.0,0,Sí,0,No,No,Sí,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Telmo,N,-58.3700796317779,-34.6124794556235,2021,238.0743051690222,COMUNA 1,10713.343732606
4698,6427,149429,60764,2022-02-01,Departamento,460.0,450.0,5,4,5,0.0,No,50.0,0,Sí,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3785050995989,-34.5943503373922,2022,327.30639203926,COMUNA 1,147287.876417667
2124,8587,199205,55178,2021-01-01,Departamento,25.0,25.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Puerto Madero,S,-58.3637434492664,-34.6251743912216,2021,227.9277778204316,COMUNA 1,5698.19444551079
6391,1301,29608,57153,2021-04-01,Departamento,62.0,56.0,1,1,2,0.0,Sí,0.0,0,Sí,0,Sí,Sí,Sí,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Puerto Madero,N,-58.3613855286479,-34.6143802189457,2021,375.1165528692678,COMUNA 1,21006.526960679
4796,2919,67269,60107,2021-02-01,Departamento,35.0,35.0,1,1,2,0.0,Sí,60.0,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Retiro,U,-58.3763841905857,-34.5979811254775,2021,174.60913297492883,COMUNA 1,6111.31965412251
907,3212,73646,59116,2022-02-01,Departamento,32.0,32.0,0,1,1,0.0,No,30.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3851959755467,-34.6032916510936,2022,219.54230012955315,COMUNA 1,7025.3536041457
5676,2085,48047,56489,2022-07-01,Departamento,89.0,80.0,1,2,2,,,6.0,,1,,,,,,1,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,San Telmo,U,-58.3745305671441,-34.6178396325481,2022,182.90188068702,COMUNA 1,14632.1504549616
5059,8363,193940,61420,2021-07-01,Departamento,140.0,140.0,3,2,4,0.0,0,55.0,0,No,0,No,0,Sí,No,No,0,0,0,0,0,No,0,0,No,0,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Retiro,U,-58.3828061292533,-34.590694824583,2021,236.8596403467321,COMUNA 1,33160.3496485425
182,8011,185509,59779,2022-01-01,Departamento,97.0,94.0,2,1,3,0.0,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3742333958873,-34.5998087924646,2022,154.26082674335427,COMUNA 1,14500.5177138753
1792,805,18298,59777,2021-07-01,Departamento,35.0,35.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,S,-58.3785944820449,-34.5997595903839,2021,269.65559054858744,COMUNA 1,9437.94566920056
2717,671,15376,56156,2022-03-01,Departamento,76.0,68.0,2,1,3,0.0,No,33.0,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Constitución,U,-58.3832845337407,-34.6195440809499,2022,165.98378126918382,COMUNA 1,11286.8971263045
3910,4157,96345,60106,2021-04-01,Departamento,35.0,35.0,1,1,2,0.0,No,30.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3785646852493,-34.5979565066096,2021,200.06216153027628,COMUNA 1,7002.17565355967
7245,6785,157373,54839,2021-11-01,Departamento,20.0,20.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Constitución,S,-58.385585481852,-34.6267316105685,2021,254.97631540644755,COMUNA 1,5099.52630812895
4452,2142,49458,61422,2022-11-01,Departamento,163.0,153.0,3,2,4,,,52.0,,,,,1.0,1.0,,1.0,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Retiro,U,-58.3784455245347,-34.5907441659499,2022,413.4684626207418,COMUNA 1,63260.6747809735
4679,7749,179746,56815,2021-07-01,Departamento,32.0,28.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Telmo,S,-58.381043735499,-34.6159626449932,2021,227.74965417955,COMUNA 1,6376.9903170274
2962,8595,199338,61092,2021-11-01,Departamento,142.0,142.0,3,3,6,0.0,0,60.0,0,Sí,0,No,0,Sí,No,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Retiro,U,-58.3806556615048,-34.5925225990843,2021,191.5315045306648,COMUNA 1,27197.4736433544
429,2015,46124,59113,2021-05-01,Departamento,58.0,58.0,2,1,3,0.0,No,55.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3917378435729,-34.6032171953248,2021,149.59416555304568,COMUNA 1,8676.46160207665
2933,3612,83345,59115,2022-08-01,Departamento,93.0,91.0,3,1,4,,,92.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Nicolás,U,-58.3873766008879,-34.6032668714592,2022,130.33943622801758,COMUNA 1,11860.8886967496
631,5835,136060,58127,2022-11-01,Departamento,50.0,50.0,2,1,3,,0.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,San Nicolás,U,-58.3896473523691,-34.6086512726767,2022,164.9654784537858,COMUNA 1,8248.27392268929
1904,5113,119748,55175,2021-01-01,Departamento,34.0,34.0,1,1,1,0.0,No,50.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Telmo,U,-58.3702870933559,-34.6251010452556,2021,186.2155047552547,COMUNA 1,6331.32716167866
6259,6789,157460,59118,2022-05-01,Departamento,50.0,50.0,2,1,3,,0,60.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Nicolás,U,-58.3808347168876,-34.6033410934959,2022,202.626377864182,COMUNA 1,10131.3188932091
1989,1649,38222,54839,2021-02-01,Departamento,30.0,30.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Constitución,S,-58.385585481852,-34.6267316105685,2021,122.22639308245,COMUNA 1,3666.7917924735
222,668,15330,59778,2021-10-01,Departamento,70.0,64.0,2,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,S,-58.3764139402876,-34.5997842108997,2021,188.75330013366093,COMUNA 1,12080.2112085543
2804,6709,155373,60763,2021-03-01,Departamento,163.0,152.0,3,3,4,0.0,No,45.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.380685497441,-34.5943256828771,2021,143.86706947882303,COMUNA 1,21867.7945607811
5623,284,6432,61424,2021-07-01,Departamento,53.0,49.0,1,1,2,0.0,0,5.0,0,0,0,Sí,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3740849092317,-34.5907933515661,2021,333.1652083998,COMUNA 1,16325.0952115902
5494,7684,178432,59118,2022-02-01,Departamento,50.0,50.0,2,2,3,0.0,No,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3808347168876,-34.6033410934959,2022,152.5461769421082,COMUNA 1,7627.30884710541
1611,2654,61200,53853,2022-05-01,Departamento,33.0,33.0,1,1,2,,0,40.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Constitución,U,-58.3834940496298,-34.6321655858075,2022,179.08897033450424,COMUNA 1,5909.93602103864
4904,4487,104339,56158,2021-03-01,Departamento,30.0,30.0,0,1,1,0.0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Telmo,U,-58.3789224215662,-34.6195934751821,2021,155.5043168766653,COMUNA 1,4665.12950629996
496,414,9230,60764,2022-01-01,Departamento,450.0,450.0,7,4,7,0.0,No,90.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3785050995989,-34.5943503373922,2022,291.44472801041775,COMUNA 1,131150.127604688
873,2745,63125,56154,2021-07-01,Departamento,54.0,48.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Constitución,U,-58.3876466352826,-34.6194945308014,2021,148.79644073063938,COMUNA 1,7142.22915507069
3259,5946,138627,60106,2021-05-01,Departamento,35.0,35.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3785646852493,-34.5979565066096,2021,216.9115400519163,COMUNA 1,7591.90390181707
7041,1375,31601,60764,2021-06-01,Departamento,24.0,24.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,S,-58.3785050995989,-34.5943503373922,2021,328.41500130848164,COMUNA 1,7881.96003140356
2433,7310,169171,58790,2021-06-01,Departamento,42.0,39.0,1,1,2,0.0,Sí,45.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3786838883162,-34.6051688383689,2021,181.89138534008205,COMUNA 1,7093.7640282632
6589,1172,26935,56485,2021-09-01,Departamento,40.0,40.0,1,1,2,0.0,No,35.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Constitución,U,-58.3832546135339,-34.6177410066008,2021,174.32093242303773,COMUNA 1,6972.83729692151
4879,7441,172034,59113,2021-08-01,Departamento,48.0,36.0,1,1,2,0.0,No,40.0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3917378435729,-34.6032171953248,2021,338.7236048942028,COMUNA 1,12194.0497761913
19,4043,93871,60106,2021-10-01,Departamento,35.0,35.0,1,1,2,0.0,No,0.0,No,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Retiro,U,-58.3785646852493,-34.5979565066096,2021,212.39931795260256,COMUNA 1,7433.97612834109
6436,137,2930,57476,2021-10-01,Departamento,45.0,45.0,1,1,2,0.0,Sí,70.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Telmo,U,-58.3744413880451,-34.6124303863636,2021,180.68691978606824,COMUNA 1,8130.91139037307
3822,5400,126327,59117,2021-02-01,Departamento,83.0,80.0,3,1,4,0.0,No,60.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3830153475452,-34.6033163917725,2021,95.48936959566412,COMUNA 1,7639.14956765313
2396,7166,166258,60106,2022-03-01,Departamento,52.0,45.0,1,1,2,0.0,   0,50.0,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,   0,0.0,   0,   0,Capital Federal,Capital Federal,Retiro,U,-58.3785646852493,-34.5979565066096,2022,263.36093294710446,COMUNA 1,11851.2419826197
966,3296,75459,55832,2021-07-01,Departamento,77.0,77.0,2,1,3,0.0,No,0.0,0,Sí,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Telmo,N,-58.372408920587,-34.6214703562211,2021,261.7050571663195,COMUNA 1,20151.2894018066
3009,3864,89075,61750,2021-03-01,Departamento,145.0,145.0,3,2,4,0.0,No,40.0,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3805959975838,-34.5889164298298,2021,334.47864868776617,COMUNA 1,48499.4040597261
3999,1860,42716,58796,2022-08-01,Departamento,60.0,60.0,2,1,3,,,20.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1,,1.0,,,,,,,Capital Federal,Capital Federal,Puerto Madero,U,-58.3655997503628,-34.6053160067452,2022,279.07973404116666,COMUNA 1,16744.78404247
829,7734,179281,55171,2021-03-01,Departamento,32.0,36.0,0,1,1,0.0,0,0.0,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Constitución,N,-58.3790119152501,-34.6250027048058,2021,161.98366341319306,COMUNA 1,5831.41188287495
304,3795,87712,60436,2021-09-01,Departamento,49.0,49.0,1,1,2,0.0,No,50.0,No,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Retiro,U,-58.3763544435267,-34.5961780394991,2021,171.74476100791898,COMUNA 1,8415.49328938803
5657,4932,115323,60436,2021-03-01,Departamento,110.0,105.0,3,2,4,0.0,No,40.0,No,Sí,No,No,No,No,No,Sí,No,No,No,No,Sí,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Retiro,U,-58.3763544435267,-34.5961780394991,2021,108.29764925339238,COMUNA 1,11371.2531716062
3762,7194,166827,56824,2021-10-01,Departamento,73.0,69.0,2,1,3,0.0,No,20.0,0,Sí,0,Sí,No,Sí,Sí,Sí,0,0,Sí,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Puerto Madero,U,-58.3614149722198,-34.616183310828,2021,404.02044175766815,COMUNA 1,27877.4104812791
5555,6132,142542,56821,2021-07-01,Departamento,37.0,37.0,0,1,1,0.0,Sí,5.0,0,Sí,0,Sí,No,No,No,Sí,0,0,Sí,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Puerto Madero,U,-58.3679579170062,-34.6161101063225,2021,330.91409212682703,COMUNA 1,12243.8214086926
6944,2983,68742,58790,2022-07-01,Departamento,50.0,47.0,1,1,2,,,44.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Nicolás,U,-58.3786838883162,-34.6051688383689,2022,184.2520031237028,COMUNA 1,8659.84414681403
4398,6619,153404,60763,2021-04-01,Departamento,26.0,26.0,1,1,1,0.0,Sí,30.0,No,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Retiro,U,-58.380685497441,-34.5943256828771,2021,258.54187028528,COMUNA 1,6722.08862741728
1225,5844,136224,59784,2021-03-01,Departamento,80.0,75.0,1,2,2,0.0,No,8.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Puerto Madero,U,-58.363330634386,-34.5999311160215,2021,345.99710505058,COMUNA 1,25949.7828787935
5508,206,4613,61422,2021-04-01,Departamento,174.0,164.0,3,4,5,0.0,No,20.0,0,Sí,0,Sí,Sí,No,Sí,No,0,0,Sí,0,0,0,0,Sí,Sí,2,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3784455245347,-34.5907441659499,2021,324.49106687227743,COMUNA 1,53216.5349670535
2405,6395,148539,58784,2021-05-01,Departamento,25.0,25.0,0,1,1,0.0,Sí,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3917679309436,-34.6050202674868,2021,195.22038604672443,COMUNA 1,4880.50965116811
362,2257,51961,62077,2021-11-01,Departamento,36.0,36.0,0,1,1,0.0,Sí,22.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3849265807318,-34.5870639317426,2021,251.82845966068888,COMUNA 1,9065.8245477848
4964,3528,81088,61422,2021-09-01,Departamento,35.0,35.0,1,1,2,0.0,0,40.0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0,0,0,Sí,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Retiro,U,-58.3784455245347,-34.5907441659499,2021,383.9635169213686,COMUNA 1,13438.7230922479
3748,8580,199027,59451,2021-07-01,Departamento,57.0,39.0,1,1,2,0.0,0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,U,-58.3720825069967,-34.6016364232326,2021,228.91760112406075,COMUNA 1,8927.78644383837
776,5329,124616,59780,2021-10-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Nicolás,S,-58.3720528488481,-34.5998333350786,2021,127.77146470586248,COMUNA 1,5110.8585882345
