,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3156,90.0,75.0,2,2,3,1,0,0,1,1,1,1,0,0,2,-58.6217947547376,-34.4326621674105,29149.8058994699,0
3157,87.0,50.0,1,1,2,1,4,0,1,0,1,1,0,0,1,-58.3808347168876,-34.6033410934959,21648.1172910851,2
3158,60.0,55.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5736527700763,-34.4188639989364,20908.0578609593,0
3159,60.0,51.0,1,1,2,0,10,0,0,1,1,0,0,0,1,-58.5827291794355,-34.4385843440265,8248.27392268929,2
3160,36.0,36.0,1,1,1,1,10,0,1,0,1,1,1,0,0,-58.647198626838,-34.3962547341198,14184.2274818506,2
3161,72.0,68.0,2,2,3,0,2,0,1,1,0,1,0,0,1,-58.578071810259,-34.4224138745811,16830.9865787761,2
3162,55.0,55.0,1,1,2,0,9,0,0,0,0,0,0,0,1,-58.6196883884958,-34.4362968783227,14057.9277291052,2
3163,51.0,45.0,1,1,2,0,8,0,0,0,1,0,0,0,1,-58.5737879315892,-34.4260759076401,9825.67689310832,2
3164,180.0,140.0,3,2,4,0,10,0,0,0,0,1,0,0,2,-58.6473399840188,-34.4034664084203,57893.6555663896,2
3165,166.0,158.0,3,4,4,0,12,0,0,0,0,0,1,0,1,-58.6318686949571,-34.391050006537,43279.6797739956,2
3166,55.0,51.0,1,1,2,0,10,0,0,1,0,0,0,0,1,-58.5908529214623,-34.4078209921996,11039.5259629157,2
3167,95.0,85.0,2,2,3,0,0,0,1,1,0,1,0,0,1,-58.6494443691953,-34.3998312603058,22449.8994129771,0
3168,45.0,42.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5780040488463,-34.4188079266305,10845.5770025958,1
3169,87.0,48.0,1,1,2,0,6,0,1,0,0,0,0,0,1,-58.6543270415435,-34.4268161466713,17467.8700321926,2
3170,75.0,75.0,1,1,2,0,0,0,0,1,0,0,0,0,0,-58.669987763677,-34.4482437737034,5895.40613586499,0
3171,94.0,74.0,2,2,3,0,10,0,0,1,0,0,0,0,2,-58.6307788033481,-34.4469697770374,30220.4985078226,2
3172,100.0,100.0,2,1,3,0,25,0,0,0,0,0,0,0,0,-58.5887798736684,-34.4132581712174,16047.0847073671,2
3173,107.0,93.0,2,2,3,0,5,0,1,0,1,1,0,0,1,-58.6322188250864,-34.4090793292582,32838.6562518935,2
3174,50.0,40.0,1,1,2,0,1,0,0,0,1,1,0,0,0,-58.6190973181918,-34.4056469419312,14574.902949735,2
3175,80.0,75.0,3,1,4,0,30,0,0,0,1,1,0,0,0,-58.6288125511076,-34.4578163107741,11819.8720420773,2
3176,41.0,35.0,2,1,3,0,20,0,0,0,1,0,0,0,0,-58.6547891521133,-34.450253853533,4933.04407529491,2
3177,59.0,45.0,1,1,2,0,6,0,0,0,0,0,0,0,1,-58.5737203448281,-34.4224699544114,8211.92117370296,2
3178,64.0,64.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.647198626838,-34.3962547341198,4945.28655532651,0
3179,48.0,48.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5672604308907,-34.4261597485082,14230.0843758205,0
3180,72.0,65.0,2,1,3,0,3,0,0,0,0,0,0,0,0,-58.6529325964478,-34.4665093647811,11224.9497064886,2
3181,79.0,72.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.6458007071603,-34.4359481438039,28098.959414453,0
3182,38.0,26.0,0,1,1,0,0,0,0,1,0,1,0,0,1,-58.6586073255747,-34.4231513910456,10199.0526162579,1
3183,59.0,55.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6690914747812,-34.4031715088704,17652.8041734134,1
3184,67.0,57.0,2,1,3,0,4,0,0,0,1,1,0,0,1,-58.6495151472954,-34.4034370923934,15767.216612777,2
3185,60.0,52.0,1,1,2,0,12,0,1,0,0,1,0,0,1,-58.6494443691953,-34.3998312603058,19521.3629530531,2
3186,60.0,60.0,0,1,1,0,15,0,0,0,0,0,0,0,1,-58.6515131527148,-34.3943931631129,15487.7686569196,2
3187,20.0,20.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.6290227223739,-34.468633809374,3826.19419021644,2
3188,80.0,52.0,1,1,2,0,0,0,0,0,1,1,0,0,1,-58.6516548701885,-34.4016048239235,15628.7732517206,0
3189,70.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.656538376456,-34.4285895909489,11023.6494946261,0
3190,63.0,63.0,2,1,3,0,0,0,0,0,0,1,0,0,0,-58.5869791818066,-34.4331190357532,11168.4451007171,0
3191,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7191924634872,-34.4060842739033,4969.0742062317,1
3192,80.0,67.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.578071810259,-34.4224138745811,23639.7440841545,0
3193,125.0,100.0,3,3,4,0,2,0,0,0,1,1,0,0,1,-58.6500818251031,-34.4322836678305,33771.2990803939,2
3194,35.0,35.0,0,1,1,0,9,0,0,0,0,0,0,0,1,-58.5802814703539,-34.4241887478887,9377.26395103238,2
3195,74.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6427429584165,-34.3909044610875,22270.6297075642,0
3196,55.0,55.0,1,1,2,0,0,0,0,0,1,1,0,0,1,-58.5781734749584,-34.4278227922938,10509.2800418714,0
3197,80.0,68.0,2,1,3,0,0,0,1,1,1,1,0,0,1,-58.5802475384606,-34.4223857766412,24445.27861649,0
3198,50.0,45.0,1,1,2,1,7,0,0,0,1,1,0,0,0,-58.6586429406143,-34.4249542921363,9529.74423636517,2
3199,53.0,53.0,1,1,2,0,8,0,0,1,0,1,0,0,1,-58.5933702710836,-34.4258222958699,10262.8111602181,2
3200,55.0,55.0,1,1,2,0,15,0,0,0,0,1,0,0,1,-58.6538299805554,-34.4015754325669,16068.8159274169,2
3201,92.0,76.0,1,1,2,0,0,0,0,1,0,0,0,0,1,-58.6538299805554,-34.4015754325669,30085.6193315641,0
3202,90.0,90.0,2,2,3,0,0,0,0,1,1,1,0,0,1,-58.6458007071603,-34.4359481438039,25415.8278783859,0
3203,105.0,105.0,3,3,4,0,4,0,1,1,1,1,0,0,2,-58.6427429584165,-34.3909044610875,32993.0956907572,2
3204,107.0,90.0,2,2,3,0,0,0,0,0,0,1,0,0,1,-58.6495505410623,-34.4052400075909,38303.1087143908,0
3205,55.0,55.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6494443691953,-34.3998312603058,20633.0611247698,0
3206,80.0,80.0,2,1,3,0,10,0,0,0,0,0,0,0,1,-58.6586429406143,-34.4249542921363,21452.7278832865,2
3207,100.0,100.0,2,3,3,0,6,0,0,0,0,0,0,0,1,-58.649338225625,-34.3944225079427,36937.5688876948,2
3208,74.0,74.0,3,2,4,0,0,0,0,1,0,0,0,0,1,-58.6538299805554,-34.4015754325669,27907.9734041166,0
3209,37.0,37.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6461544188062,-34.4539772081341,6632.0699297085,2
3210,50.0,48.0,1,1,2,0,2,0,0,0,0,1,0,0,1,-58.5715783528145,-34.424300915074,11039.5259629157,2
3211,41.0,41.0,0,1,1,1,0,0,0,0,1,1,0,0,1,-58.6495151472954,-34.4034370923934,11198.6171414002,0
3212,62.0,62.0,2,1,3,0,22,0,0,0,0,0,0,0,0,-58.5802814703539,-34.4241887478887,15185.2561175395,2
3213,60.0,60.0,1,1,2,0,0,0,1,0,0,1,0,0,1,-58.6494443691953,-34.3998312603058,22578.931451944,1
3214,87.0,77.0,2,1,3,0,5,0,0,0,0,1,0,0,1,-58.5716458522249,-34.4279068709344,14453.2818950456,2
3215,40.0,40.0,0,1,1,1,20,0,1,0,1,1,0,0,1,-58.647198626838,-34.3962547341198,3336.7514304663,2
3216,60.0,60.0,1,1,2,0,0,0,0,0,1,1,0,0,1,-58.5887116759164,-34.409652236548,13474.0817326182,2
3217,52.0,52.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5824572422116,-34.4241606093783,10845.5770025958,1
3218,50.0,50.0,1,1,2,0,12,0,0,0,1,0,0,0,1,-58.5844289049829,-34.4133146189361,16036.3826779061,2
3219,90.0,90.0,2,2,3,1,10,0,0,1,0,1,0,0,1,-58.6495151472954,-34.4034370923934,25052.7446229804,2
3220,102.0,96.0,3,2,4,0,2,0,1,1,0,1,0,0,1,-58.578071810259,-34.4224138745811,21691.1540051916,2
3221,110.0,110.0,2,2,3,0,7,0,1,0,1,1,0,0,1,-58.5910578127814,-34.4186387814495,23641.5250762893,2
3222,117.0,72.0,2,2,3,0,10,0,1,1,0,1,0,0,1,-58.6494443691953,-34.3998312603058,27789.4540947003,2
3223,43.0,43.0,1,1,2,0,10,0,1,0,0,1,0,0,1,-58.6564672302269,-34.4249837865043,18120.3168128314,2
3224,200.0,200.0,0,2,4,0,13,0,0,1,0,0,1,0,2,-58.6517611913519,-34.4070135636061,47132.9938439388,2
3225,100.0,100.0,2,2,3,0,2,0,0,1,0,1,0,0,1,-58.6212725685964,-34.4056181264529,27197.4736433544,2
3226,94.0,70.0,2,1,3,0,5,0,0,0,0,1,0,0,1,-58.6586073255747,-34.4231513910456,18853.1975375755,2
3227,30.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5823213460677,-34.4169487285677,8834.46463377126,1
3228,55.0,26.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.5802814703539,-34.4241887478887,10454.0289304797,1
3229,70.0,70.0,2,1,3,0,4,0,0,0,0,0,0,0,1,-58.6495151472954,-34.4034370923934,19752.0699710329,2
3230,24.0,24.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.672056262072,-34.4428053741764,4718.97283460028,0
3231,102.0,102.0,2,2,3,0,0,0,0,0,0,0,0,0,2,-58.6690914747812,-34.4031715088704,42037.1201674856,1
3232,60.0,48.0,1,1,2,0,6,0,1,0,0,0,0,0,1,-58.6495151472954,-34.4034370923934,20604.4567631092,2
3233,90.0,60.0,2,1,3,0,0,0,0,1,1,1,0,0,1,-58.6538654644108,-34.4033783443864,25743.2734599438,0
3234,72.0,65.0,1,1,2,0,2,0,0,0,0,0,0,0,1,-58.6529325964478,-34.4665093647811,9983.81603977784,2
3235,21.0,21.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.6273360271354,-34.4939035871462,4514.75885052181,2
3236,98.0,85.0,2,2,3,0,0,0,1,0,0,1,0,0,2,-58.6494089848615,-34.3980283434157,36487.3958354373,0
3237,38.0,38.0,1,1,2,0,38,0,0,0,1,1,0,0,0,-58.6504718836493,-34.4521156046167,6279.29401592624,2
3238,65.0,65.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7059584786752,-34.397252716858,16915.081168787,0
3239,98.0,98.0,2,2,3,0,6,0,0,1,1,0,0,0,1,-58.644917801734,-34.390875236096,37213.1785713314,2
3240,98.0,83.0,3,2,4,0,0,0,1,1,0,1,0,0,2,-58.6217947547376,-34.4326621674105,32848.3679432854,0
3241,107.0,93.0,2,2,3,0,5,0,1,0,1,1,0,0,1,-58.6322188250864,-34.4090793292582,32838.6562518935,2
3242,210.0,80.0,1,2,2,0,15,0,0,0,1,0,0,0,1,-58.6394135561365,-34.4432475059113,25415.8278783859,2
3243,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6164483267047,-34.494048138767,5972.59580874677,1
3244,88.0,68.0,1,1,2,0,5,0,1,0,1,1,0,0,1,-58.6427429584165,-34.3909044610875,18154.1627702756,2
3245,35.0,35.0,0,1,1,0,9,0,0,0,0,0,0,0,1,-58.5802814703539,-34.4241887478887,9705.4681892135,2
3246,70.0,68.0,3,1,4,0,0,0,0,0,0,0,0,0,0,-58.6439426037054,-34.4522035959712,7320.76447675217,1
3247,40.0,40.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.6617469651406,-34.4717999376195,4583.48974059188,0
