,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
11419,11274,164988,65992,2021-09-01,Departamento,46.0,46.0,1,1,2,0.0,No,55.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4564943196394,-34.5645897847564,2021,209.0805786183363,COMUNA 13,9617.70661644347
8661,1982,29479,65334,2021-04-01,Departamento,55.0,47.0,1,2,2,0.0,No,6.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4565572058221,-34.568195849742,2021,256.24983242814045,COMUNA 13,12043.7421241226
510,1454,22104,65005,2021-05-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.4565886531037,-34.5699988813968,2021,237.2469969317833,COMUNA 13,9489.87987727133
734,12783,186470,65665,2022-03-01,Departamento,45.0,35.0,1,1,2,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4521665646898,-34.5664447612329,2022,241.862081277954,COMUNA 13,8465.17284472839
9491,4832,69738,67965,2021-01-01,Departamento,73.0,63.0,2,1,3,0.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4584849932731,-34.5537455583941,2021,291.4420439502873,COMUNA 13,18360.8487688681
1046,8635,126552,68295,2022-06-01,Departamento,46.0,43.0,1,1,2,,,10.0,,,,,,1,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Núñez,U,-58.4562743059722,-34.5519685397122,2022,316.9836295852256,COMUNA 13,13630.2960721647
3634,3356,48879,65334,2021-12-01,Departamento,35.0,32.0,0,1,1,0.0,0,0.0,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,N,-58.4565572058221,-34.568195849742,2021,197.8782152084316,COMUNA 13,6332.10288666981
1235,3585,52303,65665,2021-11-01,Departamento,47.0,45.0,1,1,2,0.0,No,30.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4521665646898,-34.5664447612329,2021,176.27992176248222,COMUNA 13,7932.5964793117
3698,13678,198719,65009,2022-09-01,Departamento,20.0,20.0,1,1,1,,0.0,40.0,,,,,,1.0,,,,,,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4478698725419,-34.5701026271046,2022,275.926290723598,COMUNA 13,5518.52581447196
11550,5344,77571,69604,2021-04-01,Departamento,38.0,35.0,1,1,2,0.0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4714017985058,-34.5445735061861,2021,240.07459383633145,COMUNA 13,8402.6107842716
9643,8733,128035,68290,2022-08-01,Departamento,40.0,40.0,1,1,2,,,6.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Núñez,U,-58.4671703688379,-34.5518380696551,2022,261.6372506635925,COMUNA 13,10465.4900265437
10607,1411,21533,66977,2022-04-01,Departamento,39.0,37.0,1,1,1,0.0,No,0.0,   0,No,   0,No,No,No,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Belgrano,N,-58.4607588207571,-34.5591285977455,2022,263.8022020682851,COMUNA 13,9760.68147652655
7003,10778,157340,69276,2021-12-01,Departamento,34.0,31.0,0,1,1,0.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4692544778069,-34.5464027770959,2021,246.5223593252984,COMUNA 13,7642.19313908425
2675,3849,55893,67627,2021-12-01,Departamento,58.0,58.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,S,-58.4781301481134,-34.555312665409,2021,180.70210378130173,COMUNA 13,10480.7220193155
11480,1529,23203,66321,2021-03-01,Departamento,50.0,45.0,1,1,2,0.0,No,10.0,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.456462880738,-34.5627867514258,2021,226.7771287784711,COMUNA 13,10204.9707950312
10330,7457,109309,63361,2022-02-01,Departamento,83.0,75.0,2,1,3,0.0,0,45.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.4545660053108,-34.5790400347769,2022,173.95616668836934,COMUNA 13,13046.7125016277
1340,4599,66483,65660,2022-05-01,Departamento,65.0,65.0,2,1,3,,0,50.0,,0,,0,1,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4630645353394,-34.566314610237,2022,194.8330556386369,COMUNA 13,12664.1486165114
259,9065,133154,64354,2022-08-01,Departamento,40.0,34.0,0,1,1,,0.0,6.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4413930025357,-34.5737861137881,2022,225.72625547447265,COMUNA 13,7674.69268613207
8109,111,1576,66644,2022-10-01,Departamento,21.0,21.0,0,1,1,,0.0,8.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4695081212971,-34.5608269843648,2022,264.8705922101681,COMUNA 13,5562.28243641353
7349,504,7367,66973,2021-05-01,Departamento,49.0,40.0,1,1,2,0.0,No,6.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4694764060014,-34.5590239604125,2021,305.0318531980075,COMUNA 13,12201.2741279203
9621,11327,165540,65334,2021-02-01,Departamento,32.0,29.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.4565572058221,-34.568195849742,2021,263.4189506087286,COMUNA 13,7639.14956765313
9652,467,6715,69937,2021-08-01,Departamento,49.0,43.0,1,1,2,0.0,No,20.0,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4626541787117,-34.5428752086943,2021,231.4959615793321,COMUNA 13,9954.32634791128
1229,7146,104493,66646,2021-07-01,Departamento,54.0,50.0,1,2,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,S,-58.4651492403009,-34.5608793843142,2021,306.095535217316,COMUNA 13,15304.7767608658
7286,2042,30412,67310,2021-05-01,Departamento,25.0,25.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.4520098541639,-34.5574295743976,2021,238.6026940571076,COMUNA 13,5965.06735142769
6889,3488,50914,66321,2021-09-01,Departamento,40.0,40.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.456462880738,-34.5627867514258,2021,174.32093242303773,COMUNA 13,6972.83729692151
6378,11770,171648,64359,2021-06-01,Departamento,105.0,90.0,3,2,4,0.0,No,42.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4304939527026,-34.5739143541872,2021,248.13577876640773,COMUNA 13,22332.2200889767
6372,12124,176572,69938,2021-03-01,Departamento,83.0,76.0,3,2,4,0.0,No,18.0,0,No,0,No,Sí,No,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4604752009722,-34.5429012939687,2021,306.91641488815526,COMUNA 13,23325.6475314998
10863,5174,74912,60435,2021-03-01,Departamento,55.0,46.0,1,1,2,0.0,No,50.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.3785348911007,-34.5961534222791,2021,158.4622794259498,COMUNA 13,7289.26485359369
6967,8076,118562,65337,2021-06-01,Departamento,72.0,68.0,2,2,3,0.0,No,8.0,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Colegiales,U,-58.4500182656327,-34.5682737121646,2021,289.77794233101326,COMUNA 13,19704.9000785089
3230,6107,88812,65664,2022-10-01,Departamento,75.0,70.0,2,1,3,,0.0,40.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4543461644065,-34.5664188088298,2022,141.264315845423,COMUNA 13,9888.50210917961
5519,7546,110678,67961,2021-09-01,Departamento,32.0,30.0,0,1,1,0.0,No,12.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4672020258859,-34.5536410975987,2021,264.48693195219533,COMUNA 13,7934.60795856586
6453,1576,23817,65334,2022-08-01,Departamento,90.0,82.0,3,1,4,,,42.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4565572058221,-34.568195849742,2022,315.79403441883784,COMUNA 13,25895.1108223447
7168,11772,171697,66985,2021-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,40.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4433235160981,-34.55933600581,2021,158.2831790419665,COMUNA 13,6331.32716167866
1909,8366,122260,65660,2022-07-01,Departamento,69.0,67.0,3,1,4,,,20.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Belgrano,U,-58.4630645353394,-34.566314610237,2022,211.7048877888149,COMUNA 13,14184.2274818506
3313,3065,44984,66982,2022-04-01,Departamento,50.0,50.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Belgrano,S,-58.4498617762155,-34.559258519446,2022,283.947097498954,COMUNA 13,14197.3548749477
3633,7141,104463,65008,2021-11-01,Departamento,40.0,22.0,0,1,1,0.0,No,0.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,N,-58.4500495718586,-34.5700767490331,2021,329.66634719217456,COMUNA 13,7252.65963822784
3942,11233,164372,65994,2022-10-01,Departamento,52.0,36.0,1,1,2,,,85.0,,,,,,,,1.0,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4521352170155,-34.5646417249827,2022,309.0156909118639,COMUNA 13,11124.5648728271
6829,5687,82460,63359,2021-08-01,Departamento,30.0,30.0,1,1,1,0.0,0,0.0,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,N,-58.4589258547447,-34.5789879888887,2021,190.791255001633,COMUNA 13,5723.73765004899
1413,3706,53994,66319,2022-01-01,Departamento,50.0,50.0,1,1,2,0.0,0,35.0,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4608218781784,-34.5627346591062,2022,176.5280417341342,COMUNA 13,8826.40208670671
482,13743,199557,65334,2022-10-01,Departamento,39.0,36.0,1,1,2,,0.0,15.0,,0.0,,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4565572058221,-34.568195849742,2022,274.6806141438781,COMUNA 13,9888.50210917961
6849,10196,149036,64022,2022-04-01,Departamento,185.0,157.0,3,3,4,0.0,No,40.0,   0,   0,   0,   0,Sí,   0,   0,Sí,   0,   0,   0,   0,   0,Sí,   0,   0,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Colegiales,U,-58.4479636668263,-34.5755117395583,2022,169.5543973918917,COMUNA 13,26620.040390527
11451,10192,148979,69281,2022-08-01,Departamento,120.0,105.0,3,3,4,,,28.0,,,,,,,,,,,,,,,,,,1,,,,,,0.0,,,Capital Federal,Capital Federal,Núñez,U,-58.4583591335335,-34.546533415285,2022,305.65875633080094,COMUNA 13,32094.1694147341
5925,921,14233,69938,2022-11-01,Departamento,33.0,25.0,0,1,1,,0.0,50.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Núñez,U,-58.4604752009722,-34.5429012939687,2022,306.3644599856024,COMUNA 13,7659.11149964006
6704,13913,202340,67309,2021-09-01,Departamento,54.0,41.0,1,1,2,0.0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.454189218871,-34.5574036306826,2021,263.90048642680244,COMUNA 13,10819.9199434989
3899,6464,94491,68297,2022-01-01,Departamento,44.0,41.0,1,2,2,0.0,No,12.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4519158612564,-34.5520204555956,2022,256.2834519949683,COMUNA 13,10507.6215317937
1051,9327,136833,65995,2021-01-01,Departamento,178.0,162.0,3,3,4,0.0,No,20.0,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4499556615242,-34.5646676367522,2021,234.4935985806908,COMUNA 13,37987.9629700719
11053,12938,188671,65339,2022-12-01,Departamento,74.0,59.0,2,2,3,,0.0,20.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Belgrano,U,-58.4456589582606,-34.5683254259408,2022,380.0496205928288,COMUNA 13,22422.9276149769
2454,6514,95351,63364,2021-03-01,Departamento,32.0,32.0,1,1,2,0.0,No,35.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Colegiales,U,-58.4480262102384,-34.5791178117354,2021,246.0126888087869,COMUNA 13,7872.40604188118
5751,2817,41608,67646,2022-04-01,Departamento,67.0,67.0,2,1,3,0.0,No,38.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Belgrano,U,-58.4367232186791,-34.555807040472,2022,251.6322225970209,COMUNA 13,16859.3589140004
5103,62,850,67963,2021-12-01,Departamento,520.0,300.0,6,4,7,0.0,0,70.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4628435151879,-34.5536934057551,2021,181.956979502006,COMUNA 13,54587.0938506018
8448,5459,78979,67959,2021-12-01,Departamento,47.0,42.0,1,1,2,0.0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4715605253335,-34.5535886339263,2021,207.9508337165781,COMUNA 13,8733.93501609628
10862,2949,43293,65992,2021-01-01,Departamento,40.0,39.0,1,1,2,0.0,No,9.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4564943196394,-34.5645897847564,2021,316.5663580839333,COMUNA 13,12346.0879652734
4962,2682,39651,67637,2022-07-01,Departamento,62.0,54.0,2,1,3,,,37.0,,,,,,1,,1,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Belgrano,U,-58.456337153059,-34.5555746125175,2022,248.8460961728167,COMUNA 13,13437.6891933321
7581,11830,172604,64016,2022-05-01,Departamento,30.0,30.0,0,1,1,,0,4.0,,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Colegiales,U,-58.4610426674054,-34.5753558562678,2022,253.28297233022727,COMUNA 13,7598.48916990682
4118,2254,33669,66649,2022-05-01,Departamento,56.0,43.0,1,1,2,,0,50.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Belgrano,U,-58.4586108977468,-34.5609576925659,2022,227.7583317078014,COMUNA 13,9793.60826343546
9316,12974,189083,67304,2021-12-01,Departamento,36.0,36.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.4650860005032,-34.557273328833,2021,266.870236602942,COMUNA 13,9607.32851770591
5992,6844,100286,62705,2021-07-01,Departamento,37.0,37.0,1,1,2,0.0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.4502687933313,-34.5826979914764,2021,137.88087171951133,COMUNA 13,5101.59225362192
5874,4381,63070,65995,2022-11-01,Departamento,280.0,250.0,5,5,6,,0.0,55.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,2,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Belgrano,U,-58.4499556615242,-34.5646676367522,2022,421.737831873156,COMUNA 13,105434.457968289
4998,13256,193013,67307,2021-06-01,Departamento,460.0,400.0,0,4,6,0.0,No,25.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4585479399172,-34.5573516265972,2021,183.9124007327497,COMUNA 13,73564.9602930999
149,13827,200814,66319,2021-10-01,Departamento,55.0,51.0,2,1,3,0.0,No,35.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,N,-58.4608218781784,-34.5627346591062,2021,264.1976810317294,COMUNA 13,13474.0817326182
2225,12740,185732,63361,2022-03-01,Departamento,50.0,46.0,1,2,2,0.0,No,0.0,No,No,No,Sí,Sí,No,Sí,Sí,No,No,No,   0,No,No,Sí,No,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Colegiales,N,-58.4545660053108,-34.5790400347769,2022,327.1564384436087,COMUNA 13,15049.196168406
9287,6128,89114,65992,2021-07-01,Departamento,63.0,52.0,1,1,2,0.0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4564943196394,-34.5645897847564,2021,206.02584101165385,COMUNA 13,10713.343732606
1624,9056,132945,64681,2021-07-01,Departamento,35.0,35.0,1,1,2,0.0,No,45.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Colegiales,U,-58.4457213854084,-34.5719315060453,2021,204.0636901448769,COMUNA 13,7142.22915507069
8093,12196,177747,65008,2022-01-01,Departamento,38.0,38.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.4500495718586,-34.5700767490331,2022,182.5007950258905,COMUNA 13,6935.03021098384
10437,4424,63790,68289,2021-06-01,Departamento,49.0,45.0,1,2,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,S,-58.4693495729908,-34.5518118590138,2021,262.73200104678443,COMUNA 13,11822.9400471053
5454,6580,96323,66324,2021-08-01,Departamento,37.0,37.0,1,1,2,0.0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.449924363641,-34.5628645982085,2021,184.96214497808108,COMUNA 13,6843.599364189
1191,11491,167724,65986,2021-06-01,Departamento,50.0,45.0,2,1,3,0.0,No,30.0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4695715603419,-34.5644330305922,2021,221.86257866172977,COMUNA 13,9983.81603977784
8571,12709,185213,67964,2021-07-01,Departamento,50.0,46.0,1,2,2,0.0,No,8.0,0,Sí,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4606642556305,-34.5537195015143,2021,249.5344037097674,COMUNA 13,11478.5825706493
6715,2595,38431,66653,2021-07-01,Departamento,338.0,314.0,4,3,5,0.0,No,61.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4498930685382,-34.5610615591064,2021,310.03722516126595,COMUNA 13,97351.6887006375
10876,9694,141475,66327,2022-05-01,Departamento,43.0,43.0,2,1,3,,,52.0,,,,,,,,1,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4433858215203,-34.5629420949512,2022,270.9538773765232,COMUNA 13,11651.0167271905
6421,12491,181983,64023,2021-11-01,Departamento,50.0,50.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,N,-58.4457838236494,-34.5755375839166,2021,262.90891188576,COMUNA 13,13145.445594288
143,1439,21902,64345,2021-08-01,Departamento,73.0,70.0,2,1,3,0.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4610111176803,-34.5735528297782,2021,161.75780315355857,COMUNA 13,11323.0462207491
9838,12830,187168,66980,2022-06-01,Departamento,63.0,56.0,2,1,3,,0,48.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Belgrano,U,-58.4542206024011,-34.559206667429,2022,243.3981441457982,COMUNA 13,13630.2960721647
10348,5068,73244,65665,2021-11-01,Departamento,120.0,110.0,3,2,4,0.0,No,50.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4521665646898,-34.5664447612329,2021,425.1665671444073,COMUNA 13,46768.3223858848
8114,4320,62405,66977,2022-03-01,Departamento,60.0,54.0,2,1,3,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Belgrano,U,-58.4607588207571,-34.5591285977455,2022,236.88549524342773,COMUNA 13,12791.8167431451
2150,3447,50228,67964,2021-08-01,Departamento,56.0,51.0,1,1,2,0.0,No,20.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4606642556305,-34.5537195015143,2021,317.17216304619217,COMUNA 13,16175.7803153558
11239,2768,41039,66326,2022-07-01,Departamento,200.0,169.0,3,3,4,,0,45.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,1,,0,,,,0.0,0,,Capital Federal,Capital Federal,Belgrano,U,-58.445565338334,-34.5629163015972,2022,291.547497291229,COMUNA 13,49271.5270422177
2819,3125,45899,66318,2022-01-01,Departamento,42.0,42.0,1,1,2,0.0,0,3.0,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4630013726987,-34.5627085546075,2022,200.1451720341657,COMUNA 13,8406.09722543496
